split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.084569215774536,-10.209568977355957,-8.52132797241211,-1.7713274955749512,-2.6066837310791016,-4.981683731079102,16
train,1,The sleepy bats,The sleepy bat,-1.7713274955749512,-8.52132797241211,-10.209568977355957,-2.084569215774536,-2.1699910163879395,-7.1699910163879395,16
train,0,The fuzzy frog,The fuzzy frogs,-12.43608570098877,-15.24858570098877,-15.767359733581543,-11.673609733581543,-11.453119277954102,-14.015619277954102,16
train,1,The fuzzy frogs,The fuzzy frog,-11.673609733581543,-15.767359733581543,-15.24858570098877,-12.43608570098877,-12.11375617980957,-14.98875617980957,16
train,0,The bright shark,The bright sharks,-8.990523338317871,-11.615523338317871,-11.676008224487305,-9.113508224487305,-9.23380184173584,-12.04630184173584,16
train,1,The bright sharks,The bright shark,-9.113508224487305,-11.676008224487305,-11.615523338317871,-8.990523338317871,-9.073691368103027,-10.823691368103027,16
train,0,The small bat,The small bats,-8.136110305786133,-14.698610305786133,-13.318246841430664,-7.630747318267822,-8.297115325927734,-12.984615325927734,16
train,1,The small bats,The small bat,-7.630747318267822,-13.318246841430664,-14.698610305786133,-8.136110305786133,-7.532026290893555,-11.469526290893555,16
train,0,The bright chick,The bright chicks,-15.323587417602539,-17.19858741760254,-16.968647003173828,-15.062397003173828,-15.215054512023926,-16.84005355834961,16
train,1,The bright chicks,The bright chick,-15.062397003173828,-16.968647003173828,-17.19858741760254,-15.323587417602539,-15.830008506774902,-17.173757553100586,16
train,0,The nervous panda,The nervous pandas,-12.297943115234375,-13.297943115234375,-14.294737815856934,-12.169737815856934,-12.461305618286133,-13.211305618286133,16
train,1,The nervous pandas,The nervous panda,-12.169737815856934,-14.294737815856934,-13.297943115234375,-12.297943115234375,-12.110745429992676,-14.360745429992676,16
train,0,The slender turtle,The slender turtles,-12.89495849609375,-16.70745849609375,-16.898834228515625,-13.898833274841309,-13.546669006347656,-16.171669006347656,16
train,1,The slender turtles,The slender turtle,-13.898833274841309,-16.898834228515625,-16.70745849609375,-12.89495849609375,-13.66536808013916,-16.227869033813477,16
train,0,The quiet turtle,The quiet turtles,-4.0152130126953125,-11.827713012695312,-8.435529708862305,-3.0605297088623047,-4.1446380615234375,-6.6446380615234375,16
train,1,The quiet turtles,The quiet turtle,-3.0605297088623047,-8.435529708862305,-11.827713012695312,-4.0152130126953125,-3.693561553955078,-7.881061553955078,16
train,0,The sleepy doe,The sleepy does,-13.941704750061035,-15.316704750061035,-16.355682373046875,-14.293182373046875,-15.161701202392578,-14.411701202392578,16
train,1,The sleepy does,The sleepy doe,-14.293182373046875,-16.355682373046875,-15.316704750061035,-13.941704750061035,-13.963129997253418,-15.400629997253418,16
train,0,The timid horse,The timid horses,-3.8225247859954834,-11.260025024414062,-8.980340003967285,-2.605340003967285,-3.8815793991088867,-5.131579399108887,16
train,1,The timid horses,The timid horse,-2.605340003967285,-8.980340003967285,-11.260025024414062,-3.8225247859954834,-3.508413791656494,-8.445914268493652,16
train,0,The nervous rat,The nervous rats,-3.79487943649292,-11.107378959655762,-8.671459197998047,-3.4214587211608887,-4.718883991241455,-6.218883991241455,16
train,1,The nervous rats,The nervous rat,-3.4214587211608887,-8.671459197998047,-11.107378959655762,-3.79487943649292,-3.9364988803863525,-7.436498641967773,16
train,0,The fuzzy shark,The fuzzy sharks,-2.3093416690826416,-8.996841430664062,-5.961289405822754,-1.586289405822754,-2.6052639484405518,-4.480263710021973,16
train,1,The fuzzy sharks,The fuzzy shark,-1.586289405822754,-5.961289405822754,-8.996841430664062,-2.3093416690826416,-2.3509092330932617,-4.850909233093262,16
train,0,The timid horse,The timid horses,-11.510025024414062,-15.010025024414062,-14.667840003967285,-10.792840003967285,-11.256579399108887,-14.444079399108887,16
train,1,The timid horses,The timid horse,-10.792840003967285,-14.667840003967285,-15.010025024414062,-11.510025024414062,-11.383414268493652,-14.508414268493652,16
train,0,The timid dog,The timid dogs,-12.034515380859375,-13.659515380859375,-14.225610733032227,-10.538110733032227,-11.979053497314453,-13.604053497314453,16
train,1,The timid dogs,The timid dog,-10.538110733032227,-14.225610733032227,-13.659515380859375,-12.034515380859375,-10.763298988342285,-14.200798988342285,16
train,0,The timid rabbit,The timid rabbits,-3.6036224365234375,-11.728622436523438,-8.230484008789062,-1.9179843664169312,-3.112236499786377,-5.362236499786377,16
train,1,The timid rabbits,The timid rabbit,-1.9179843664169312,-8.230484008789062,-11.728622436523438,-3.6036224365234375,-3.285454750061035,-8.347954750061035,16
train,0,The bright panda,The bright pandas,-9.925573348999023,-11.863073348999023,-12.665308952331543,-8.915308952331543,-9.895767211914062,-11.333267211914062,16
train,1,The bright pandas,The bright panda,-8.915308952331543,-12.665308952331543,-11.863073348999023,-9.925573348999023,-9.373334884643555,-11.998334884643555,16
train,0,The fuzzy turtle,The fuzzy turtles,-11.338155746459961,-13.588155746459961,-14.933392524719238,-10.995892524719238,-11.589327812194824,-14.339327812194824,16
train,1,The fuzzy turtles,The fuzzy turtle,-10.995892524719238,-14.933392524719238,-13.588155746459961,-11.338155746459961,-10.77769947052002,-14.15269947052002,16
train,0,The sleepy monitor,The sleepy monitors,-3.7272374629974365,-11.352237701416016,-9.100686073303223,-3.4756860733032227,-5.608180522918701,-6.733180522918701,16
train,1,The sleepy monitors,The sleepy monitor,-3.4756860733032227,-9.100686073303223,-11.352237701416016,-3.7272374629974365,-4.086017608642578,-7.211017608642578,16
train,0,The calm dolphin,The calm dolphins,-8.854849815368652,-12.479849815368652,-13.952404975891113,-9.014904975891113,-9.82730770111084,-12.01480770111084,16
train,1,The calm dolphins,The calm dolphin,-9.014904975891113,-13.952404975891113,-12.479849815368652,-8.854849815368652,-8.747382164001465,-12.372382164001465,16
train,0,The small pup,The small pups,-11.62168025970459,-14.99668025970459,-15.135034561157227,-11.760034561157227,-12.38884162902832,-15.51384162902832,16
train,1,The small pups,The small pup,-11.760034561157227,-15.135034561157227,-14.99668025970459,-11.62168025970459,-11.84487533569336,-13.34487533569336,16
train,0,The quiet whale,The quiet whales,-9.82381820678711,-12.51131820678711,-13.5526762008667,-10.1151762008667,-10.787217140197754,-12.349717140197754,16
train,1,The quiet whales,The quiet whale,-10.1151762008667,-13.5526762008667,-12.51131820678711,-9.82381820678711,-9.435702323913574,-12.498202323913574,16
train,0,The slender doe,The slender does,-14.901532173156738,-18.151531219482422,-18.588115692138672,-14.900616645812988,-16.37438201904297,-15.436882972717285,16
train,1,The slender does,The slender doe,-14.900616645812988,-18.588115692138672,-18.151531219482422,-14.901532173156738,-16.01896858215332,-17.55021858215332,16
train,0,The fuzzy kitten,The fuzzy kittens,-12.878874778747559,-13.378874778747559,-15.568879127502441,-11.943879127502441,-13.985773086547852,-13.798273086547852,16
train,1,The fuzzy kittens,The fuzzy kitten,-11.943879127502441,-15.568879127502441,-13.378874778747559,-12.878874778747559,-11.849740982055664,-14.849740982055664,16
train,0,The bright dog,The bright dogs,-11.789488792419434,-12.476988792419434,-14.386468887329102,-10.636468887329102,-12.139571189880371,-12.639571189880371,16
