split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,4,1,The sleepy bat,The sleepy bats,-2.348121166229248,-10.473121643066406,-8.50324535369873,-1.7532449960708618,-7.646564483642578,-2.396564483642578,
train,0,4,1,The fuzzy frog,The fuzzy frogs,-13.49610710144043,-16.30860710144043,-16.58824348449707,-12.49449348449707,-15.701934814453125,-11.889434814453125,
train,0,4,1,The bright shark,The bright sharks,-9.841187477111816,-12.466187477111816,-12.688529014587402,-10.126029014587402,-12.875575065612793,-10.438075065612793,
train,0,4,1,The small bat,The small bats,-8.40357494354248,-14.96607494354248,-13.4717435836792,-7.784243106842041,-13.672682762145996,-9.547682762145996,
train,0,4,1,The bright chick,The bright chicks,-15.508498191833496,-17.383499145507812,-16.966901779174805,-15.060651779174805,-16.856616973876953,-15.29411792755127,
train,0,4,1,The nervous panda,The nervous pandas,-12.415992736816406,-13.415992736816406,-14.401934623718262,-12.276934623718262,-14.454439163208008,-12.579439163208008,
train,0,4,1,The slender turtle,The slender turtles,-15.327627182006836,-19.140127182006836,-18.8391056060791,-15.839106559753418,-18.057851791381836,-15.057852745056152,
train,0,4,1,The quiet turtle,The quiet turtles,-6.044218063354492,-13.856718063354492,-9.354891777038574,-3.979891777038574,-8.681774139404297,-3.431774616241455,
train,0,4,1,The sleepy doe,The sleepy does,-14.494882583618164,-15.869882583618164,-17.29582405090332,-15.233325004577637,-17.187650680541992,-15.312651634216309,
train,0,4,1,The timid horse,The timid horses,-3.7956581115722656,-11.233158111572266,-8.866236686706543,-2.491236448287964,-8.367563247680664,-3.8675637245178223,
train,0,4,1,The nervous rat,The nervous rats,-4.388785362243652,-11.701285362243652,-8.884309768676758,-3.6343092918395996,-8.09996223449707,-3.4749624729156494,
train,0,4,1,The fuzzy shark,The fuzzy sharks,-4.122939586639404,-10.810439109802246,-8.155444145202637,-3.7804439067840576,-7.593804359436035,-3.093804359436035,
train,0,4,1,The timid horse,The timid horses,-11.483158111572266,-14.983158111572266,-14.553736686706543,-10.678736686706543,-15.680063247680664,-12.430063247680664,
train,0,4,1,The timid dog,The timid dogs,-12.236605644226074,-13.861605644226074,-14.171496391296387,-10.483996391296387,-16.214284896850586,-12.464284896850586,
train,0,4,1,The timid rabbit,The timid rabbits,-3.328704833984375,-11.453704833984375,-8.017498016357422,-1.7049978971481323,-8.251677513122559,-3.2516775131225586,
train,0,4,1,The bright panda,The bright pandas,-9.007209777832031,-10.944709777832031,-11.909690856933594,-8.159690856933594,-11.422359466552734,-8.234859466552734,
train,0,4,1,The fuzzy turtle,The fuzzy turtles,-13.260757446289062,-15.510757446289062,-16.129240036010742,-12.191740989685059,-15.828988075256348,-11.766488075256348,
train,0,4,1,The sleepy monitor,The sleepy monitors,-4.745820999145508,-12.370820999145508,-9.350075721740723,-3.7250754833221436,-9.243353843688965,-4.868353843688965,
train,0,4,1,The calm dolphin,The calm dolphins,-9.33908462524414,-12.96408462524414,-14.174860954284668,-9.237360954284668,-13.223512649536133,-9.411012649536133,
train,0,4,1,The small pup,The small pups,-12.225722312927246,-15.600722312927246,-14.243253707885742,-10.868253707885742,-15.329051971435547,-12.704051971435547,
train,0,4,1,The quiet whale,The quiet whales,-9.727531433105469,-12.415031433105469,-13.441032409667969,-10.003532409667969,-13.71091079711914,-10.08591079711914,
train,0,4,1,The slender doe,The slender does,-17.7830867767334,-21.0330867767334,-20.50660514831543,-16.81910514831543,-19.633140563964844,-15.320640563964844,
train,0,4,1,The fuzzy kitten,The fuzzy kittens,-13.078007698059082,-13.578007698059082,-15.865211486816406,-12.240211486816406,-15.133026123046875,-12.070526123046875,
train,0,4,1,The bright dog,The bright dogs,-12.323321342468262,-13.010821342468262,-14.722864151000977,-10.972864151000977,-15.10855770111084,-11.73355770111084,
train,0,4,1,The slender rabbit,The slender rabbits,-13.323070526123047,-18.573070526123047,-16.696964263916016,-13.821964263916016,-16.49297332763672,-13.680473327636719,
train,0,4,1,The fuzzy whale,The fuzzy whales,-3.1354475021362305,-9.57294750213623,-6.285580635070801,-2.66058087348938,-6.222178936004639,-2.0971789360046387,
train,0,4,1,The quiet pup,The quiet pups,-4.988136291503906,-11.800636291503906,-8.168437004089355,-4.2934370040893555,-8.235453605651855,-4.9854536056518555,
train,0,4,1,The timid horse,The timid horses,-13.045658111572266,-13.670658111572266,-15.053736686706543,-11.803736686706543,-15.367563247680664,-12.680063247680664,
train,0,4,1,The timid bat,The timid bats,-10.390368461608887,-16.640369415283203,-15.266387939453125,-12.328887939453125,-15.15173053741455,-13.58923053741455,
train,0,4,1,The quiet dolphin,The quiet dolphins,-13.75148868560791,-15.43898868560791,-16.194372177124023,-13.756872177124023,-16.120630264282227,-13.68312931060791,
train,0,4,1,The slender rabbit,The slender rabbits,-13.698070526123047,-18.010570526123047,-16.696964263916016,-12.759464263916016,-15.992973327636719,-12.367973327636719,
train,0,4,1,The sleepy dolphin,The sleepy dolphins,-3.236025333404541,-10.1735258102417,-7.848252296447754,-2.973252058029175,-7.983752250671387,-2.671252489089966,
train,0,4,1,The calm horse,The calm horses,-4.288702011108398,-11.226202011108398,-8.69446849822998,-3.5069680213928223,-8.001111030578613,-4.376111030578613,
train,0,4,1,The fuzzy cow,The fuzzy cows,-5.336068153381348,-11.023568153381348,-8.39079475402832,-3.8907949924468994,-8.605390548706055,-4.4803900718688965,
train,0,4,1,The calm chick,The calm chicks,-12.789965629577637,-15.321215629577637,-16.588172912597656,-14.556923866271973,-17.322736740112305,-16.260236740112305,
train,0,4,1,The small turtle,The small turtles,-16.834976196289062,-19.709976196289062,-19.312664031982422,-13.937663078308105,-19.503175735473633,-15.096925735473633,
train,0,4,1,The nervous kit,The nervous kits,-12.263227462768555,-13.888227462768555,-14.528345108032227,-13.840845108032227,-14.736391067504883,-14.173891067504883,
train,0,4,1,The small rat,The small rats,-4.096892356872559,-11.534392356872559,-9.962982177734375,-2.712982654571533,-9.722121238708496,-4.347120761871338,
train,0,4,1,The timid turtle,The timid turtles,-3.4001762866973877,-12.150176048278809,-8.440643310546875,-1.878143548965454,-8.394311904907227,-2.7693116664886475,
train,0,4,1,The nervous chick,The nervous chicks,-10.447628021240234,-13.260128021240234,-14.715664863586426,-10.778164863586426,-14.183185577392578,-9.870685577392578,
train,0,4,1,The calm doe,The calm does,-7.903700828552246,-12.966200828552246,-17.255630493164062,-12.193130493164062,-14.23202133178711,-12.23202133178711,
train,0,4,1,The sleepy panda,The sleepy pandas,-12.514114379882812,-17.576614379882812,-13.801725387573242,-11.551725387573242,-13.071986198425293,-11.634486198425293,
train,0,4,1,The quiet kitten,The quiet kittens,-13.820816993713379,-17.820816040039062,-17.447824478149414,-15.135324478149414,-18.0529727935791,-15.396722793579102,
train,0,4,1,The small frog,The small frogs,-8.109843254089355,-10.547343254089355,-14.389711380004883,-8.952211380004883,-14.311457633972168,-10.186457633972168,
train,0,4,1,The small panda,The small pandas,-13.829906463623047,-14.517406463623047,-14.393896102905273,-12.581396102905273,-17.066875457763672,-15.066875457763672,
train,0,4,1,The bright cock,The bright cocks,-19.55528450012207,-20.60215950012207,-18.24812126159668,-15.10749626159668,-17.770305633544922,-14.770304679870605,
train,0,4,1,The nervous lion,The nervous lions,-11.867319107055664,-16.054819107055664,-14.974407196044922,-11.411907196044922,-14.780911445617676,-11.343411445617676,
train,0,4,1,The bright lion,The bright lions,-13.13404655456543,-14.00904655456543,-15.654206275939941,-13.966706275939941,-15.608540534973145,-14.046040534973145,
train,0,4,1,The slender kitten,The slender kittens,-5.000669479370117,-13.563169479370117,-10.02487564086914,-3.524876117706299,-9.96776008605957,-4.09276008605957,
train,0,4,1,The bright kitten,The bright kittens,-12.506683349609375,-14.256683349609375,-16.423274993896484,-12.923274993896484,-16.279376983642578,-12.966876983642578,
train,0,4,1,The calm turtle,The calm turtles,-14.864420890808105,-17.55191993713379,-17.398296356201172,-12.992046356201172,-18.16845703125,-14.637207984924316,
train,0,4,1,The quiet lion,The quiet lions,-10.954970359802246,-12.392470359802246,-14.412093162536621,-10.037093162536621,-15.083460807800293,-11.458460807800293,
train,0,4,1,The nervous dolphin,The nervous dolphins,-10.166106224060059,-12.103606224060059,-14.200763702392578,-9.950763702392578,-13.988676071166992,-9.426176071166992,
train,0,4,1,The timid cow,The timid cows,-9.50102424621582,-13.68852424621582,-13.202557563781738,-8.265057563781738,-16.67041778564453,-13.232917785644531,
train,0,4,1,The calm rat,The calm rats,-11.560616493225098,-13.435616493225098,-14.164180755615234,-13.039180755615234,-14.303369522094727,-13.365869522094727,
train,0,4,1,The timid shark,The timid sharks,-11.394364356994629,-12.394364356994629,-13.855462074279785,-9.105462074279785,-14.123065948486328,-10.248065948486328,
train,0,4,1,The fuzzy monitor,The fuzzy monitors,-12.725098609924316,-16.47509765625,-15.563554763793945,-11.938554763793945,-16.894975662231445,-13.144976615905762,
train,0,4,1,The fuzzy whale,The fuzzy whales,-10.38544750213623,-10.82294750213623,-12.6605806350708,-9.7230806350708,-13.15967845916748,-10.22217845916748,
train,0,4,1,The quiet shark,The quiet sharks,-12.584376335144043,-15.209376335144043,-16.2623348236084,-12.137333869934082,-15.754690170288086,-11.817190170288086,
