split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0923149585723877,-10.217314720153809,-10.614011764526367,-3.864011764526367,-4.319854259490967,-4.694854259490967,128
train,1,The sleepy bats,The sleepy bat,-3.864011764526367,-10.614011764526367,-10.217314720153809,-2.0923149585723877,-3.7949881553649902,-7.54498815536499,128
train,0,The fuzzy frog,The fuzzy frogs,-11.983901977539062,-14.796401977539062,-15.904273986816406,-11.810523986816406,-12.447978019714355,-12.197978019714355,128
train,1,The fuzzy frogs,The fuzzy frog,-11.810523986816406,-15.904273986816406,-14.796401977539062,-11.983901977539062,-12.883011817932129,-13.945511817932129,128
train,0,The bright shark,The bright sharks,-10.043787002563477,-12.668787002563477,-13.657243728637695,-11.094743728637695,-10.781704902648926,-12.281704902648926,128
train,1,The bright sharks,The bright shark,-11.094743728637695,-13.657243728637695,-12.668787002563477,-10.043787002563477,-12.039466857910156,-13.101966857910156,128
train,0,The small bat,The small bats,-8.075359344482422,-14.637859344482422,-14.167681694030762,-8.480181694030762,-8.630256652832031,-10.567756652832031,128
train,1,The small bats,The small bat,-8.480181694030762,-14.167681694030762,-14.637859344482422,-8.075359344482422,-8.553369522094727,-11.178369522094727,128
train,0,The bright chick,The bright chicks,-14.590971946716309,-16.465972900390625,-16.828821182250977,-14.922572135925293,-15.091991424560547,-14.966991424560547,128
train,1,The bright chicks,The bright chick,-14.922572135925293,-16.828821182250977,-16.465972900390625,-14.590971946716309,-16.24770736694336,-16.96645736694336,128
train,0,The nervous panda,The nervous pandas,-12.280967712402344,-13.280967712402344,-15.232973098754883,-13.107973098754883,-13.249739646911621,-12.937239646911621,128
train,1,The nervous pandas,The nervous panda,-13.107973098754883,-15.232973098754883,-13.280967712402344,-12.280967712402344,-13.318902015686035,-14.381402015686035,128
train,0,The slender turtle,The slender turtles,-11.772281646728516,-15.584781646728516,-16.701644897460938,-13.701643943786621,-13.50289535522461,-13.56539535522461,128
train,1,The slender turtles,The slender turtle,-13.701643943786621,-16.701644897460938,-15.584781646728516,-11.772281646728516,-13.746634483337402,-15.059134483337402,128
train,0,The quiet turtle,The quiet turtles,-3.20875883102417,-11.021258354187012,-8.856541633605957,-3.481541395187378,-4.459348678588867,-4.709348678588867,128
train,1,The quiet turtles,The quiet turtle,-3.481541395187378,-8.856541633605957,-11.021258354187012,-3.20875883102417,-4.657957553863525,-6.907957553863525,128
train,0,The sleepy doe,The sleepy does,-13.314769744873047,-14.689769744873047,-16.475950241088867,-14.41344928741455,-15.4033842086792,-14.6533842086792,128
train,1,The sleepy does,The sleepy doe,-14.41344928741455,-16.475950241088867,-14.689769744873047,-13.314769744873047,-14.325840950012207,-14.263340950012207,128
train,0,The timid horse,The timid horses,-2.755500555038452,-10.193000793457031,-10.173532485961914,-3.798532485961914,-4.231637477874756,-3.981637477874756,128
train,1,The timid horses,The timid horse,-3.798532485961914,-10.173532485961914,-10.193000793457031,-2.755500555038452,-4.054872512817383,-6.804872512817383,128
train,0,The nervous rat,The nervous rats,-3.5660693645477295,-10.878569602966309,-8.79869556427002,-3.5486958026885986,-4.434936046600342,-5.059936046600342,128
train,1,The nervous rats,The nervous rat,-3.5486958026885986,-8.79869556427002,-10.878569602966309,-3.5660693645477295,-3.982642412185669,-6.357642650604248,128
train,0,The fuzzy shark,The fuzzy sharks,-2.460740566253662,-9.14824104309082,-7.620935440063477,-3.2459352016448975,-3.573643684387207,-4.073643684387207,128
train,1,The fuzzy sharks,The fuzzy shark,-3.2459352016448975,-7.620935440063477,-9.14824104309082,-2.460740566253662,-4.216953277587891,-5.591953277587891,128
train,0,The timid horse,The timid horses,-10.443000793457031,-13.943000793457031,-15.861032485961914,-11.986032485961914,-11.669137001037598,-12.419137001037598,128
train,1,The timid horses,The timid horse,-11.986032485961914,-15.861032485961914,-13.943000793457031,-10.443000793457031,-11.867372512817383,-13.492372512817383,128
train,0,The timid dog,The timid dogs,-11.471781730651855,-13.096781730651855,-15.387357711791992,-11.699857711791992,-11.997265815734863,-12.122265815734863,128
train,1,The timid dogs,The timid dog,-11.699857711791992,-15.387357711791992,-13.096781730651855,-11.471781730651855,-12.486075401306152,-13.923575401306152,128
train,0,The timid rabbit,The timid rabbits,-2.405122995376587,-10.530122756958008,-8.644330978393555,-2.3318309783935547,-3.538327217102051,-3.288327217102051,128
train,1,The timid rabbits,The timid rabbit,-2.3318309783935547,-8.644330978393555,-10.530122756958008,-2.405122995376587,-3.6976895332336426,-4.947689533233643,128
train,0,The bright panda,The bright pandas,-11.135909080505371,-13.073409080505371,-14.783074378967285,-11.033074378967285,-11.580262184143066,-11.455262184143066,128
train,1,The bright pandas,The bright panda,-11.033074378967285,-14.783074378967285,-13.073409080505371,-11.135909080505371,-12.879585266113281,-14.754585266113281,128
train,0,The fuzzy turtle,The fuzzy turtles,-9.82020092010498,-12.07020092010498,-14.51734733581543,-10.57984733581543,-11.136717796325684,-11.699217796325684,128
train,1,The fuzzy turtles,The fuzzy turtle,-10.57984733581543,-14.51734733581543,-12.07020092010498,-9.82020092010498,-11.643266677856445,-13.018266677856445,128
train,0,The sleepy monitor,The sleepy monitors,-3.69549822807312,-11.3204984664917,-10.27360725402832,-4.64860725402832,-5.983188629150391,-5.233188629150391,128
train,1,The sleepy monitors,The sleepy monitor,-4.64860725402832,-10.27360725402832,-11.3204984664917,-3.69549822807312,-6.180418014526367,-6.805418014526367,128
train,0,The calm dolphin,The calm dolphins,-9.900343894958496,-13.525343894958496,-15.987194061279297,-11.049694061279297,-12.132821083068848,-11.257821083068848,128
train,1,The calm dolphins,The calm dolphin,-11.049694061279297,-15.987194061279297,-13.525343894958496,-9.900343894958496,-11.242116928100586,-14.242116928100586,128
train,0,The small pup,The small pups,-11.669517517089844,-15.044517517089844,-14.650688171386719,-11.275688171386719,-11.827864646911621,-12.202864646911621,128
train,1,The small pups,The small pup,-11.275688171386719,-14.650688171386719,-15.044517517089844,-11.669517517089844,-13.24303913116455,-13.11803913116455,128
train,0,The quiet whale,The quiet whales,-9.520359992980957,-12.207859992980957,-13.6805419921875,-10.2430419921875,-10.48401927947998,-10.85901927947998,128
train,1,The quiet whales,The quiet whale,-10.2430419921875,-13.6805419921875,-12.207859992980957,-9.520359992980957,-9.703766822814941,-11.766266822814941,128
train,0,The slender doe,The slender does,-14.67508602142334,-17.925086975097656,-18.666706085205078,-14.979206085205078,-16.6556453704834,-14.936895370483398,128
train,1,The slender does,The slender doe,-14.979206085205078,-18.666706085205078,-17.925086975097656,-14.67508602142334,-18.17218589782715,-16.73468589782715,128
train,0,The fuzzy kitten,The fuzzy kittens,-11.102086067199707,-11.602086067199707,-14.85278034210205,-11.22778034210205,-12.817296981811523,-11.504796981811523,128
train,1,The fuzzy kittens,The fuzzy kitten,-11.22778034210205,-14.85278034210205,-11.602086067199707,-11.102086067199707,-11.32561206817627,-13.38811206817627,128
train,0,The bright dog,The bright dogs,-11.65328598022461,-12.34078598022461,-14.973627090454102,-11.223627090454102,-12.343344688415527,-11.718344688415527,128
train,1,The bright dogs,The bright dog,-11.223627090454102,-14.973627090454102,-12.34078598022461,-11.65328598022461,-11.859128952026367,-14.296628952026367,128
train,0,The slender rabbit,The slender rabbits,-9.18832015991211,-14.43832015991211,-15.238457679748535,-12.363457679748535,-11.463898658752441,-12.651398658752441,128
train,1,The slender rabbits,The slender rabbit,-12.363457679748535,-15.238457679748535,-14.43832015991211,-9.18832015991211,-12.67168140411377,-13.29668140411377,128
train,0,The fuzzy whale,The fuzzy whales,-1.7195699214935303,-8.15707015991211,-5.748724460601807,-2.1237246990203857,-2.6846704483032227,-3.4346704483032227,128
train,1,The fuzzy whales,The fuzzy whale,-2.1237246990203857,-5.748724460601807,-8.15707015991211,-1.7195699214935303,-3.042910099029541,-4.042910099029541,128
train,0,The quiet pup,The quiet pups,-4.7303876876831055,-11.542887687683105,-8.524003982543945,-4.649003505706787,-5.065572261810303,-5.690572261810303,128
train,1,The quiet pups,The quiet pup,-4.649003505706787,-8.524003982543945,-11.542887687683105,-4.7303876876831055,-5.825233459472656,-6.200233459472656,128
train,0,The timid horse,The timid horses,-12.005500793457031,-12.630500793457031,-16.361032485961914,-13.111032485961914,-13.044137001037598,-12.106637001037598,128
train,1,The timid horses,The timid horse,-13.111032485961914,-16.361032485961914,-12.630500793457031,-12.005500793457031,-12.429872512817383,-14.304872512817383,128
train,0,The timid bat,The timid bats,-10.24838638305664,-16.49838638305664,-16.778350830078125,-13.840850830078125,-12.216828346252441,-15.841828346252441,128
train,1,The timid bats,The timid bat,-13.840850830078125,-16.778350830078125,-16.49838638305664,-10.24838638305664,-14.113432884216309,-14.113432884216309,128
train,0,The quiet dolphin,The quiet dolphins,-14.457990646362305,-16.145490646362305,-17.660627365112305,-15.223126411437988,-15.785892486572266,-15.285892486572266,128
train,1,The quiet dolphins,The quiet dolphin,-15.223126411437988,-17.660627365112305,-16.145490646362305,-14.457990646362305,-15.828274726867676,-16.57827377319336,128
train,0,The slender rabbit,The slender rabbits,-9.56332015991211,-13.87582015991211,-15.238457679748535,-11.300957679748535,-11.651398658752441,-12.401398658752441,128
train,1,The slender rabbits,The slender rabbit,-11.300957679748535,-15.238457679748535,-13.87582015991211,-9.56332015991211,-12.29668140411377,-13.67168140411377,128
train,0,The sleepy dolphin,The sleepy dolphins,-3.3287267684936523,-10.266226768493652,-9.12596321105957,-4.25096321105957,-5.165862560272217,-4.665862560272217,128
train,1,The sleepy dolphins,The sleepy dolphin,-4.25096321105957,-9.12596321105957,-10.266226768493652,-3.3287267684936523,-4.892630577087402,-8.267630577087402,128
train,0,The calm horse,The calm horses,-3.058537006378174,-9.996037483215332,-9.81058120727539,-4.623081207275391,-4.796792984008789,-4.921792984008789,128
train,1,The calm horses,The calm horse,-4.623081207275391,-9.81058120727539,-9.996037483215332,-3.058537006378174,-4.806718826293945,-7.431718826293945,128
train,0,The fuzzy cow,The fuzzy cows,-1.9723281860351562,-7.659828186035156,-5.854146957397461,-1.35414719581604,-2.8524346351623535,-2.2274346351623535,128
train,1,The fuzzy cows,The fuzzy cow,-1.35414719581604,-5.854146957397461,-7.659828186035156,-1.9723281860351562,-2.9671523571014404,-4.092152118682861,128
train,0,The calm chick,The calm chicks,-11.399885177612305,-13.931135177612305,-16.212980270385742,-14.181731224060059,-13.72563648223877,-13.78813648223877,128
train,1,The calm chicks,The calm chick,-14.181731224060059,-16.212980270385742,-13.931135177612305,-11.399885177612305,-13.690675735473633,-13.753175735473633,128
train,0,The small turtle,The small turtles,-13.010921478271484,-15.885921478271484,-18.623008728027344,-13.24800968170166,-14.594069480895996,-13.219069480895996,128
train,1,The small turtles,The small turtle,-13.24800968170166,-18.623008728027344,-15.885921478271484,-13.010921478271484,-13.245903968811035,-15.339653968811035,128
train,0,The nervous kit,The nervous kits,-10.886853218078613,-12.511853218078613,-12.691413879394531,-12.003913879394531,-11.41615104675293,-12.60365104675293,128
train,1,The nervous kits,The nervous kit,-12.003913879394531,-12.691413879394531,-12.511853218078613,-10.886853218078613,-12.192785263061523,-11.505285263061523,128
train,0,The small rat,The small rats,-2.2686824798583984,-9.706182479858398,-9.78461742401123,-2.5346174240112305,-3.957996129989624,-3.457996129989624,128
train,1,The small rats,The small rat,-2.5346174240112305,-9.78461742401123,-9.706182479858398,-2.2686824798583984,-3.507540225982666,-6.257540225982666,128
train,0,The timid turtle,The timid turtles,-2.013484001159668,-10.763484001159668,-8.458187103271484,-1.8956871032714844,-2.845393180847168,-3.095393180847168,128
train,1,The timid turtles,The timid turtle,-1.8956871032714844,-8.458187103271484,-10.763484001159668,-2.013484001159668,-2.889780282974243,-4.389780044555664,128
train,0,The nervous chick,The nervous chicks,-9.964983940124512,-12.777483940124512,-13.691516876220703,-9.754016876220703,-11.248262405395508,-10.185762405395508,128
train,1,The nervous chicks,The nervous chick,-9.754016876220703,-13.691516876220703,-12.777483940124512,-9.964983940124512,-10.293550491333008,-11.856050491333008,128
train,0,The calm doe,The calm does,-6.581246376037598,-11.643746376037598,-17.431835174560547,-12.369336128234863,-15.902674674987793,-12.840174674987793,128
train,1,The calm does,The calm doe,-12.369336128234863,-17.431835174560547,-11.643746376037598,-6.581246376037598,-11.097259521484375,-8.159759521484375,128
train,0,The sleepy panda,The sleepy pandas,-13.95478630065918,-19.01728630065918,-16.903423309326172,-14.653422355651855,-13.834200859069824,-16.271699905395508,128
train,1,The sleepy pandas,The sleepy panda,-14.653422355651855,-16.903423309326172,-19.01728630065918,-13.95478630065918,-16.69198989868164,-16.94198989868164,128
train,0,The quiet kitten,The quiet kittens,-13.167977333068848,-17.167978286743164,-18.46788787841797,-16.15538787841797,-15.064094543457031,-16.25159454345703,128
train,1,The quiet kittens,The quiet kitten,-16.15538787841797,-18.46788787841797,-17.167978286743164,-13.167977333068848,-16.46551513671875,-16.52801513671875,128
train,0,The small frog,The small frogs,-7.687231063842773,-10.124731063842773,-14.217448234558105,-8.779948234558105,-9.786108016967773,-9.536108016967773,128
train,1,The small frogs,The small frog,-8.779948234558105,-14.217448234558105,-10.124731063842773,-7.687231063842773,-8.130155563354492,-9.630155563354492,128
train,0,The small panda,The small pandas,-14.846783638000488,-15.534283638000488,-16.974233627319336,-15.161733627319336,-14.353973388671875,-14.916473388671875,128
train,1,The small pandas,The small panda,-15.161733627319336,-16.974233627319336,-15.534283638000488,-14.846783638000488,-16.13275718688965,-17.57025718688965,128
train,0,The bright cock,The bright cocks,-19.55531120300293,-20.60218620300293,-18.246000289916992,-15.105375289916992,-17.476776123046875,-16.039276123046875,128
train,1,The bright cocks,The bright cock,-15.105375289916992,-18.246000289916992,-20.60218620300293,-19.55531120300293,-19.972097396850586,-20.472097396850586,128
train,0,The nervous lion,The nervous lions,-11.010961532592773,-15.198461532592773,-15.084627151489258,-11.522127151489258,-11.654354095458984,-12.029354095458984,128
train,1,The nervous lions,The nervous lion,-11.522127151489258,-15.084627151489258,-15.198461532592773,-11.010961532592773,-11.854401588439941,-13.354401588439941,128
train,0,The bright lion,The bright lions,-13.041457176208496,-13.916457176208496,-17.309322357177734,-15.621822357177734,-14.838427543640137,-14.650927543640137,128
train,1,The bright lions,The bright lion,-15.621822357177734,-17.309322357177734,-13.916457176208496,-13.041457176208496,-14.525638580322266,-15.275638580322266,128
train,0,The slender kitten,The slender kittens,-2.516983985900879,-11.079483985900879,-9.817103385925293,-3.317103385925293,-5.158759593963623,-4.158759593963623,128
train,1,The slender kittens,The slender kitten,-3.317103385925293,-9.817103385925293,-11.079483985900879,-2.516983985900879,-4.29693078994751,-7.29693078994751,128
train,0,The bright kitten,The bright kittens,-11.460508346557617,-13.210508346557617,-16.853588104248047,-13.35358715057373,-13.465758323669434,-13.153258323669434,128
train,1,The bright kittens,The bright kitten,-13.35358715057373,-16.853588104248047,-13.210508346557617,-11.460508346557617,-12.648956298828125,-14.773956298828125,128
train,0,The calm turtle,The calm turtles,-11.996589660644531,-14.684089660644531,-17.101482391357422,-12.695231437683105,-12.88471794128418,-13.69721794128418,128
train,1,The calm turtles,The calm turtle,-12.695231437683105,-17.101482391357422,-14.684089660644531,-11.996589660644531,-13.635644912719727,-15.635644912719727,128
train,0,The quiet lion,The quiet lions,-11.19876766204834,-12.63626766204834,-15.91495132446289,-11.53995132446289,-12.512960433959961,-11.450460433959961,128
train,1,The quiet lions,The quiet lion,-11.53995132446289,-15.91495132446289,-12.63626766204834,-11.19876766204834,-11.492141723632812,-14.554641723632812,128
train,0,The nervous dolphin,The nervous dolphins,-10.076860427856445,-12.014360427856445,-14.586285591125488,-10.336285591125488,-11.510969161987305,-10.260969161987305,128
train,1,The nervous dolphins,The nervous dolphin,-10.336285591125488,-14.586285591125488,-12.014360427856445,-10.076860427856445,-10.51577377319336,-13.64077377319336,128
train,0,The timid cow,The timid cows,-8.509611129760742,-12.697111129760742,-14.264262199401855,-9.326762199401855,-9.412532806396484,-9.287532806396484,128
train,1,The timid cows,The timid cow,-9.326762199401855,-14.264262199401855,-12.697111129760742,-8.509611129760742,-9.867110252380371,-12.179610252380371,128
train,0,The calm rat,The calm rats,-9.525686264038086,-11.400686264038086,-14.100275993347168,-12.975275993347168,-11.247669219970703,-11.935169219970703,128
train,1,The calm rats,The calm rat,-12.975275993347168,-14.100275993347168,-11.400686264038086,-9.525686264038086,-11.364727020263672,-11.239727020263672,128
train,0,The timid shark,The timid sharks,-10.488801956176758,-11.488801956176758,-15.832401275634766,-11.082401275634766,-12.369752883911133,-10.869752883911133,128
train,1,The timid sharks,The timid shark,-11.082401275634766,-15.832401275634766,-11.488801956176758,-10.488801956176758,-10.952925682067871,-14.640425682067871,128
train,0,The fuzzy monitor,The fuzzy monitors,-11.942342758178711,-15.692342758178711,-16.01523208618164,-12.390231132507324,-12.91198444366455,-12.97448444366455,128
