split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0923149585723877,-10.217314720153809,-3.156642436981201,-10.719141960144043,-2.7041354179382324,-7.204135417938232,-3.912334680557251,-8.287334442138672,128
train,1,The sleepy bats,The sleepy bat,-3.864011764526367,-10.614011764526367,-4.086215496063232,-10.086215019226074,-4.216586589813232,-8.341586112976074,-3.863405704498291,-8.113405227661133,128
train,0,The fuzzy frog,The fuzzy frogs,-11.983901977539062,-14.796401977539062,-11.950432777404785,-14.637932777404785,-12.315775871276855,-14.315775871276855,-12.33335018157959,-14.08335018157959,128
train,1,The fuzzy frogs,The fuzzy frog,-11.810523986816406,-15.904273986816406,-11.669898986816406,-15.357398986816406,-11.782013893127441,-14.657013893127441,-11.398581504821777,-14.211081504821777,128
train,0,The bright shark,The bright sharks,-10.043787002563477,-12.668787002563477,-10.096282005310059,-13.346282005310059,-10.87204647064209,-12.30954647064209,-10.612588882446289,-12.925088882446289,128
train,1,The bright sharks,The bright shark,-11.094743728637695,-13.657243728637695,-10.80801010131836,-13.80801010131836,-11.182095527648926,-12.244595527648926,-11.092080116271973,-12.529580116271973,128
train,0,The small bat,The small bats,-8.075359344482422,-14.637859344482422,-8.538139343261719,-14.475639343261719,-8.200493812561035,-12.950493812561035,-8.997418403625488,-13.747418403625488,128
train,1,The small bats,The small bat,-8.480181694030762,-14.167681694030762,-9.475240707397461,-15.100240707397461,-8.757425308227539,-12.382425308227539,-9.669938087463379,-13.857438087463379,128
train,0,The bright chick,The bright chicks,-14.590971946716309,-16.465972900390625,-14.507519721984863,-16.320018768310547,-15.580205917358398,-16.2677059173584,-14.96802806854248,-15.90552806854248,128
train,1,The bright chicks,The bright chick,-14.922572135925293,-16.828821182250977,-15.010649681091309,-16.854400634765625,-14.746639251708984,-16.152889251708984,-14.911535263061523,-16.192785263061523,128
train,0,The nervous panda,The nervous pandas,-12.280967712402344,-13.280967712402344,-12.011345863342285,-13.511345863342285,-12.87001895904541,-13.24501895904541,-12.68215560913086,-13.43215560913086,128
train,1,The nervous pandas,The nervous panda,-13.107973098754883,-15.232973098754883,-13.123308181762695,-15.748308181762695,-12.927190780639648,-14.427190780639648,-12.954323768615723,-14.954323768615723,128
train,0,The slender turtle,The slender turtles,-11.772281646728516,-15.584781646728516,-11.817562103271484,-15.130062103271484,-12.287399291992188,-15.693649291992188,-12.426254272460938,-15.238754272460938,128
train,1,The slender turtles,The slender turtle,-13.701643943786621,-16.701644897460938,-13.091818809509277,-16.654319763183594,-13.883686065673828,-16.008686065673828,-13.119757652282715,-15.932257652282715,128
train,0,The quiet turtle,The quiet turtles,-3.20875883102417,-11.021258354187012,-3.1846859455108643,-11.622185707092285,-3.704324960708618,-8.641824722290039,-3.9170825481414795,-9.479582786560059,128
train,1,The quiet turtles,The quiet turtle,-3.481541395187378,-8.856541633605957,-3.3440299034118652,-10.219030380249023,-3.8687727451324463,-7.118772506713867,-3.5047366619110107,-8.50473690032959,128
train,0,The sleepy doe,The sleepy does,-13.314769744873047,-14.689769744873047,-13.919576644897461,-15.294576644897461,-14.122126579284668,-14.497126579284668,-13.874462127685547,-14.686962127685547,128
train,1,The sleepy does,The sleepy doe,-14.41344928741455,-16.475950241088867,-14.56094741821289,-17.15469741821289,-14.461138725280762,-16.086137771606445,-14.154193878173828,-16.404193878173828,128
train,0,The timid horse,The timid horses,-2.755500555038452,-10.193000793457031,-2.11344575881958,-10.238445281982422,-3.1633801460266113,-7.663380146026611,-2.8093252182006836,-8.059325218200684,128
train,1,The timid horses,The timid horse,-3.798532485961914,-10.173532485961914,-2.7936208248138428,-9.293621063232422,-3.928098440170288,-8.303098678588867,-2.9521126747131348,-7.577112674713135,128
train,0,The nervous rat,The nervous rats,-3.5660693645477295,-10.878569602966309,-2.4458165168762207,-10.258316993713379,-3.5806686878204346,-6.9556684494018555,-3.1400811672210693,-7.890081405639648,128
train,1,The nervous rats,The nervous rat,-3.5486958026885986,-8.79869556427002,-3.2255425453186035,-9.038043022155762,-3.4826407432556152,-6.732640743255615,-3.3175055980682373,-7.317505836486816,128
train,0,The fuzzy shark,The fuzzy sharks,-2.460740566253662,-9.14824104309082,-2.136018991470337,-9.386018753051758,-2.714660167694092,-6.339660167694092,-2.6099977493286133,-6.734997749328613,128
train,1,The fuzzy sharks,The fuzzy shark,-3.2459352016448975,-7.620935440063477,-2.42634916305542,-7.80134916305542,-2.9807162284851074,-5.105716228485107,-2.419978141784668,-5.669978141784668,128
train,0,The timid horse,The timid horses,-10.443000793457031,-13.943000793457031,-10.488445281982422,-14.050945281982422,-10.97588062286377,-13.47588062286377,-10.871825218200684,-13.621825218200684,128
train,1,The timid horses,The timid horse,-11.986032485961914,-15.861032485961914,-11.481121063232422,-15.668621063232422,-12.365598678588867,-14.865598678588867,-11.889612197875977,-14.702112197875977,128
train,0,The timid dog,The timid dogs,-11.471781730651855,-13.096781730651855,-12.115264892578125,-13.240264892578125,-12.108169555664062,-12.920669555664062,-12.941996574401855,-13.316996574401855,128
train,1,The timid dogs,The timid dog,-11.699857711791992,-15.387357711791992,-12.06916618347168,-16.25666618347168,-11.95536994934082,-14.58036994934082,-12.327988624572754,-15.765488624572754,128
train,0,The timid rabbit,The timid rabbits,-2.405122995376587,-10.530122756958008,-2.695812940597534,-11.195813179016113,-2.8050479888916016,-8.430047988891602,-3.2991840839385986,-9.61168384552002,128
train,1,The timid rabbits,The timid rabbit,-2.3318309783935547,-8.644330978393555,-2.920541286468506,-9.108040809631348,-2.957486391067505,-7.832486152648926,-3.47019100189209,-8.22019100189209,128
train,0,The bright panda,The bright pandas,-11.135909080505371,-13.073409080505371,-9.942461013793945,-12.754961013793945,-11.760985374450684,-12.698485374450684,-10.557618141174316,-12.245118141174316,128
train,1,The bright pandas,The bright panda,-11.033074378967285,-14.783074378967285,-9.652387619018555,-13.464887619018555,-10.653534889221191,-13.091034889221191,-9.371110916137695,-11.871110916137695,128
train,0,The fuzzy turtle,The fuzzy turtles,-9.82020092010498,-12.07020092010498,-10.66175365447998,-13.28675365447998,-10.262694358825684,-11.887694358825684,-11.026288032531738,-12.901288032531738,128
train,1,The fuzzy turtles,The fuzzy turtle,-10.57984733581543,-14.51734733581543,-11.248282432556152,-15.373282432556152,-10.7482328414917,-13.1857328414917,-11.350035667419434,-13.850035667419434,128
train,0,The sleepy monitor,The sleepy monitors,-3.69549822807312,-11.3204984664917,-4.468224048614502,-12.280723571777344,-4.015582084655762,-9.203082084655762,-4.801810264587402,-10.239310264587402,128
train,1,The sleepy monitors,The sleepy monitor,-4.64860725402832,-10.27360725402832,-3.830134868621826,-9.205135345458984,-4.4546613693237305,-8.32966136932373,-3.7051801681518555,-7.4551801681518555,128
train,0,The calm dolphin,The calm dolphins,-9.900343894958496,-13.525343894958496,-9.53577995300293,-14.34827995300293,-10.745240211486816,-12.307740211486816,-10.308548927307129,-13.121048927307129,128
