split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,7,1,The nervous chick past the screws,The nervous chicks past the screw,-9.405718803405762,-11.155718803405762,-12.458505630493164,-12.021005630493164,-12.884953498840332,-13.697453498840332,
train,0,7,1,The sleepy rabbit beneath the milestones,The sleepy rabbits beneath the milestone,-13.458127975463867,-16.958127975463867,-17.466035842895508,-13.341036796569824,-17.105907440185547,-14.79340648651123,
train,0,7,1,The sleepy bat beneath the boilers,The sleepy bats beneath the boiler,-4.238312721252441,-9.925812721252441,-8.498039245605469,-4.248039722442627,-7.625578880310059,-4.750578880310059,
train,0,7,1,The sleepy lion beneath the boilers,The sleepy lions beneath the boiler,-4.982736110687256,-10.545236587524414,-9.350990295410156,-5.225990295410156,-8.85151195526123,-5.6640119552612305,
train,0,7,1,The quiet shark outside the clocks,The quiet sharks outside the clock,-9.422394752502441,-10.922394752502441,-9.658733367919922,-7.90873384475708,-10.028512001037598,-8.778512001037598,
train,0,7,1,The calm dog outside the houses,The calm dogs outside the house,-7.228736400604248,-10.85373592376709,-9.528414726257324,-6.528414249420166,-9.560542106628418,-6.93554162979126,
train,0,7,1,The slender pup behind the bolts,The slender pups behind the bolt,-13.953104019165039,-15.640604019165039,-21.189971923828125,-17.189971923828125,-21.127765655517578,-17.377765655517578,
train,0,7,1,The small frog around the tanks,The small frogs around the tank,-7.9959397315979,-10.745940208435059,-8.207791328430176,-2.4577910900115967,-8.30628776550293,-3.3062877655029297,
train,0,7,1,The fuzzy panda outside the pots,The fuzzy pandas outside the pot,-4.6453857421875,-8.1453857421875,-6.585392951965332,-4.585392951965332,-5.9282379150390625,-6.6782379150390625,
train,0,7,1,The small panda behind the bolts,The small pandas behind the bolt,-6.6259918212890625,-11.063491821289062,-11.406353950500488,-8.531353950500488,-12.258463859558105,-10.383463859558105,
train,0,7,1,The quiet turtle around the dams,The quiet turtles around the dam,-5.944683074951172,-8.069683074951172,-9.502429008483887,-3.9399285316467285,-9.694546699523926,-4.694546699523926,
train,0,7,1,The nervous dog around the benches,The nervous dogs around the bench,-6.587888717651367,-8.837888717651367,-8.900646209716797,-4.650646209716797,-9.234313011169434,-5.859312534332275,
train,0,7,1,The sleepy kitten beneath the logs,The sleepy kittens beneath the log,-5.520516395568848,-11.770516395568848,-11.651152610778809,-7.901152610778809,-11.535130500793457,-9.285130500793457,
train,0,7,1,The quiet monitor beneath the chains,The quiet monitors beneath the chain,-6.0287675857543945,-10.591267585754395,-10.631669998168945,-10.381669998168945,-10.38850212097168,-10.26350212097168,
train,0,7,1,The small panda past the vines,The small pandas past the vine,-15.911028861999512,-18.161029815673828,-17.974660873413086,-17.037160873413086,-16.71906089782715,-16.65656089782715,
train,0,7,1,The timid kitten outside the towers,The timid kittens outside the tower,-6.6727728843688965,-11.860273361206055,-11.111737251281738,-5.799237251281738,-11.726635932922363,-7.039135932922363,
train,0,7,1,The sleepy frog behind the valves,The sleepy frogs behind the valve,-6.654003620147705,-11.091503143310547,-10.485030174255371,-6.172529697418213,-10.416279792785645,-7.291280269622803,
train,0,7,1,The sleepy monitor around the belts,The sleepy monitors around the belt,-7.418168067932129,-8.668168067932129,-9.768203735351562,-4.7057037353515625,-9.695805549621582,-5.57080602645874,
