split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy lion beneath the boilers around the tanks outside the pipes,The sleepy lions beneath the boiler around the tank outside the pipe,-5.167853355407715,-8.917853355407715,-5.893986225128174,-10.018985748291016,-5.298292636871338,-7.298292636871338,-5.8996710777282715,-8.024670600891113,128
train,1,The sleepy lions beneath the boiler around the tank outside the pipe,The sleepy lion beneath the boilers around the tanks outside the pipes,-5.5729570388793945,-6.6979570388793945,-5.888148307800293,-9.638148307800293,-5.938786029815674,-6.563786029815674,-6.014481544494629,-8.764481544494629,128
train,0,The sleepy lion past the vines beneath the trenches around the dams,The sleepy lions past the vine beneath the trench around the dam,-8.63965892791748,-9.88965892791748,-7.524659633636475,-9.524660110473633,-9.386381149291992,-9.886381149291992,-7.8996429443359375,-9.024642944335938,128
train,1,The sleepy lions past the vine beneath the trench around the dam,The sleepy lion past the vines beneath the trenches around the dams,-8.389575958251953,-9.577075958251953,-6.407042980194092,-9.157042503356934,-9.136716842651367,-9.636716842651367,-7.520708084106445,-9.145708084106445,128
train,0,The quiet horse around the thresholds outside the drums behind the bolts,The quiet horses around the threshold outside the drum behind the bolt,-8.283506393432617,-10.096006393432617,-7.265599727630615,-10.765599250793457,-8.180827140808105,-8.680827140808105,-7.149257183074951,-8.77425765991211,128
train,1,The quiet horses around the threshold outside the drum behind the bolt,The quiet horse around the thresholds outside the drums behind the bolts,-4.895792484283447,-8.083292007446289,-4.230820655822754,-8.980820655822754,-4.93512487411499,-6.93512487411499,-4.713618755340576,-8.088619232177734,128
train,0,The quiet rat behind the rushes past the vines beneath the trenches,The quiet rats behind the rush past the vine beneath the trench,-8.657933235168457,-11.220433235168457,-7.773229598999023,-11.148229598999023,-8.540433883666992,-10.477933883666992,-7.898861885070801,-10.1488618850708,128
train,1,The quiet rats behind the rush past the vine beneath the trench,The quiet rat behind the rushes past the vines beneath the trenches,-8.41706657409668,-9.10456657409668,-6.77367639541626,-10.523675918579102,-9.351187705993652,-8.976187705993652,-7.769564628601074,-10.144564628601074,128
train,0,The slender panda past the crates beneath the barrels around the statues,The slender pandas past the crate beneath the barrel around the statue,-7.290409564971924,-8.665410041809082,-6.317249298095703,-9.067249298095703,-7.905755519866943,-8.655755996704102,-6.8168158531188965,-8.316816329956055,128
train,1,The slender pandas past the crate beneath the barrel around the statue,The slender panda past the crates beneath the barrels around the statues,-8.665560722351074,-9.540560722351074,-5.959412097930908,-9.084412574768066,-9.899463653564453,-9.774463653564453,-7.060501575469971,-8.810502052307129,128
train,0,The fuzzy panda outside the cabins behind the signs past the nests,The fuzzy pandas outside the cabin behind the sign past the nest,-13.980354309082031,-15.355354309082031,-12.557969093322754,-14.870469093322754,-14.238388061523438,-14.488388061523438,-12.655557632446289,-13.593057632446289,128
train,1,The fuzzy pandas outside the cabin behind the sign past the nest,The fuzzy panda outside the cabins behind the signs past the nests,-13.106902122497559,-15.044402122497559,-11.741992950439453,-14.991992950439453,-13.276988983154297,-14.401988983154297,-12.051506042480469,-14.176506042480469,128
