split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The nervous chick past the screws,The nervous chicks past the screw,-8.883796691894531,-10.696296691894531,-8.264361381530762,-11.451861381530762,-9.13463306427002,-10.00963306427002,-8.266618728637695,-10.391618728637695,128
train,1,The nervous chicks past the screw,The nervous chick past the screws,-7.966722011566162,-8.341721534729004,-7.5209221839904785,-10.02092170715332,-8.265179634094238,-8.140179634094238,-8.017715454101562,-9.642715454101562,128
train,0,The sleepy rabbit beneath the milestones,The sleepy rabbits beneath the milestone,-11.798288345336914,-15.298288345336914,-12.717982292175293,-16.15548324584961,-11.684000968933105,-14.184000968933105,-12.12628173828125,-14.56378173828125,128
train,1,The sleepy rabbits beneath the milestone,The sleepy rabbit beneath the milestones,-10.773051261901855,-14.960551261901855,-10.750852584838867,-14.625852584838867,-11.371567726135254,-14.496567726135254,-11.176980972290039,-14.239480972290039,128
train,0,The sleepy bat beneath the boilers,The sleepy bats beneath the boiler,-4.045191287994385,-9.607691764831543,-4.422181606292725,-9.234681129455566,-2.8351893424987793,-4.710189342498779,-4.622696399688721,-7.497696399688721,128
train,1,The sleepy bats beneath the boiler,The sleepy bat beneath the boilers,-2.457345962524414,-6.707345962524414,-2.2838363647460938,-8.033836364746094,-3.1903915405273438,-6.190391540527344,-3.1610660552978516,-7.661066055297852,128
train,0,The sleepy lion beneath the boilers,The sleepy lions beneath the boiler,-5.177267074584961,-10.677267074584961,-4.761770248413086,-8.886770248413086,-3.8465304374694824,-5.471530437469482,-4.858334064483643,-7.108334064483643,128
train,1,The sleepy lions beneath the boiler,The sleepy lion beneath the boilers,-3.3282203674316406,-7.578220367431641,-2.4656872749328613,-8.153186798095703,-4.071770668029785,-7.321770668029785,-3.453157901763916,-7.703157901763916,128
train,0,The quiet shark outside the clocks,The quiet sharks outside the clock,-6.845812797546387,-8.345812797546387,-5.521267414093018,-9.02126693725586,-6.9390974044799805,-7.4390974044799805,-5.563693046569824,-7.188693046569824,128
train,1,The quiet sharks outside the clock,The quiet shark outside the clocks,-6.969125270843506,-8.719125747680664,-4.468339443206787,-8.905839920043945,-7.35064697265625,-7.60064697265625,-5.267446041107178,-8.267446517944336,128
train,0,The calm dog outside the houses,The calm dogs outside the house,-5.297405242919922,-8.922405242919922,-5.194492340087891,-10.13199234008789,-5.544534683227539,-7.544534683227539,-5.292781829833984,-8.667781829833984,128
train,1,The calm dogs outside the house,The calm dog outside the houses,-3.3954648971557617,-6.520464897155762,-2.541964054107666,-7.166964054107666,-3.9621965885162354,-5.712196350097656,-3.2379329204559326,-6.612933158874512,128
train,0,The slender pup behind the bolts,The slender pups behind the bolt,-12.960007667541504,-14.647507667541504,-11.943870544433594,-14.381370544433594,-13.105945587158203,-13.918445587158203,-11.961702346801758,-13.399202346801758,128
train,1,The slender pups behind the bolt,The slender pup behind the bolts,-11.889927864074707,-15.827427864074707,-10.809907913208008,-15.372407913208008,-12.11430835723877,-15.11430835723877,-11.173649787902832,-14.673649787902832,128
train,0,The small frog around the tanks,The small frogs around the tank,-5.859633922576904,-8.609634399414062,-5.333006858825684,-9.083006858825684,-5.079777240753174,-6.954777240753174,-5.5826921463012695,-7.4576921463012695,128
train,1,The small frogs around the tank,The small frog around the tanks,-1.2829933166503906,-7.032993316650391,-1.8961973190307617,-7.896197319030762,-2.168015480041504,-6.043015480041504,-2.969017505645752,-7.094017505645752,128
train,0,The fuzzy panda outside the pots,The fuzzy pandas outside the pot,-4.402714729309082,-7.902714729309082,-4.658989906311035,-9.283989906311035,-4.4063334465026855,-6.5313334465026855,-4.362138271331787,-7.362138271331787,128
train,1,The fuzzy pandas outside the pot,The fuzzy panda outside the pots,-3.3239986896514893,-5.19899845123291,-3.074507474899292,-5.699507713317871,-3.9831361770629883,-4.483136177062988,-4.352168083190918,-5.102168083190918,128
train,0,The small panda behind the bolts,The small pandas behind the bolt,-5.927145957946777,-10.239645957946777,-5.676400184631348,-10.301400184631348,-5.698939800262451,-8.19894027709961,-5.570309638977051,-8.44530963897705,128
train,1,The small pandas behind the bolt,The small panda behind the bolts,-5.275083065032959,-8.150083541870117,-4.1811699867248535,-8.681170463562012,-5.734928607940674,-7.484928607940674,-4.853546619415283,-7.978546619415283,128
train,0,The quiet turtle around the dams,The quiet turtles around the dam,-5.650909900665283,-7.775909900665283,-5.915594577789307,-8.790595054626465,-5.924410343170166,-6.674410343170166,-5.838138103485107,-7.463138103485107,128
train,1,The quiet turtles around the dam,The quiet turtle around the dams,-2.2648916244506836,-7.952391624450684,-2.3036270141601562,-7.553627014160156,-3.5715513229370117,-7.696551322937012,-3.326749801635742,-7.076749801635742,128
train,0,The nervous dog around the benches,The nervous dogs around the bench,-6.562711238861084,-8.687710762023926,-6.68808126449585,-10.625581741333008,-6.817208290100098,-7.817208290100098,-6.698670387268066,-9.198670387268066,128
train,1,The nervous dogs around the bench,The nervous dog around the benches,-2.669928550720215,-6.919928550720215,-3.714548110961914,-8.277048110961914,-4.343021392822266,-6.718021392822266,-4.956267833709717,-7.956267833709717,128
train,0,The sleepy kitten beneath the logs,The sleepy kittens beneath the log,-4.48200798034668,-10.79450798034668,-4.656994819641113,-10.844494819641113,-4.964877128601074,-8.964877128601074,-4.916057586669922,-9.166057586669922,128
train,1,The sleepy kittens beneath the log,The sleepy kitten beneath the logs,-4.379613876342773,-8.004613876342773,-4.295265197753906,-9.170265197753906,-5.293524265289307,-7.543524265289307,-5.229274272918701,-8.60427474975586,128
train,0,The quiet monitor beneath the chains,The quiet monitors beneath the chain,-5.7033610343933105,-10.328360557556152,-6.173142910003662,-10.798142433166504,-5.177801609039307,-7.677801609039307,-5.96818733215332,-8.71818733215332,128
train,1,The quiet monitors beneath the chain,The quiet monitor beneath the chains,-5.311288833618164,-5.561288833618164,-4.416168212890625,-9.041168212890625,-5.9688873291015625,-4.9688873291015625,-5.049625873565674,-7.924625873565674,128
train,0,The small panda past the vines,The small pandas past the vine,-15.960261344909668,-18.14776039123535,-15.921067237854004,-18.358566284179688,-16.09562110900879,-17.03312110900879,-15.883275985717773,-17.695775985717773,128
train,1,The small pandas past the vine,The small panda past the vines,-14.96387004852295,-15.90137004852295,-15.877243041992188,-17.627243041992188,-15.00948715209961,-15.63448715209961,-15.800958633422852,-16.92595863342285,128
train,0,The timid kitten outside the towers,The timid kittens outside the tower,-5.210289478302002,-10.397789001464844,-4.918153285980225,-11.105653762817383,-5.591593265533447,-8.466592788696289,-5.105356693267822,-9.35535717010498,128
train,1,The timid kittens outside the tower,The timid kitten outside the towers,-3.6117377281188965,-8.861738204956055,-3.195482015609741,-8.63298225402832,-4.2233476638793945,-8.098347663879395,-3.8475654125213623,-7.722565650939941,128
train,0,The sleepy frog behind the valves,The sleepy frogs behind the valve,-4.5686421394348145,-8.881142616271973,-5.66815710067749,-11.230657577514648,-4.585492134094238,-6.710492134094238,-5.562973976135254,-8.687973976135254,128
train,1,The sleepy frogs behind the valve,The sleepy frog behind the valves,-2.860597848892212,-6.985598087310791,-4.349676609039307,-9.037177085876465,-3.4965386390686035,-6.3715386390686035,-4.715939044952393,-8.465938568115234,128
train,0,The sleepy monitor around the belts,The sleepy monitors around the belt,-6.5678863525390625,-7.8178863525390625,-5.922750949859619,-9.797751426696777,-6.6972174644470215,-6.9472174644470215,-5.825167179107666,-7.825167179107666,128
train,1,The sleepy monitors around the belt,The sleepy monitor around the belts,-3.102480411529541,-8.1024808883667,-2.6900386810302734,-8.190038681030273,-3.9312098026275635,-7.431209564208984,-3.4297525882720947,-7.679752349853516,128
train,0,The timid pup around the benches,The timid pups around the bench,-14.08998966217041,-16.871240615844727,-13.496574401855469,-16.68407440185547,-14.332428932189941,-15.769928932189941,-13.5504732131958,-15.8004732131958,128
train,1,The timid pups around the bench,The timid pup around the benches,-10.549094200134277,-14.236594200134277,-11.3865385055542,-14.9490385055542,-11.175042152404785,-13.800042152404785,-11.903715133666992,-14.653715133666992,128
train,0,The quiet monitor outside the towers,The quiet monitors outside the tower,-4.916773319244385,-9.979273796081543,-4.304501056671143,-9.992000579833984,-4.966267108917236,-7.966267108917236,-4.455385208129883,-8.330385208129883,128
train,1,The quiet monitors outside the tower,The quiet monitor outside the towers,-3.0880370140075684,-7.838037014007568,-2.2046542167663574,-7.579654216766357,-3.7656102180480957,-6.890610218048096,-2.9169692993164062,-6.666969299316406,128
train,0,The calm cow around the walls,The calm cows around the wall,-6.750433921813965,-9.250433921813965,-6.662524223327637,-10.537524223327637,-6.36722993850708,-7.36722993850708,-6.080087661743164,-8.330087661743164,128
train,1,The calm cows around the wall,The calm cow around the walls,-3.7974252700805664,-6.922425270080566,-4.140148162841797,-7.890148162841797,-4.3048930168151855,-6.4298930168151855,-4.8544087409973145,-7.3544087409973145,128
train,0,The fuzzy lion behind the valves,The fuzzy lions behind the valve,-5.653667449951172,-10.341167449951172,-6.388358116149902,-11.700858116149902,-5.540080547332764,-8.165080070495605,-6.268545150756836,-9.268545150756836,128
train,1,The fuzzy lions behind the valve,The fuzzy lion behind the valves,-3.801748275756836,-7.051748275756836,-5.400855541229248,-9.525856018066406,-4.398900032043457,-6.273900032043457,-5.774843215942383,-8.774843215942383,128
train,0,The small frog behind the crates,The small frogs behind the crate,-3.02390193939209,-8.89890193939209,-4.745733261108398,-10.433233261108398,-2.5066421031951904,-6.3816423416137695,-4.758334159851074,-8.883334159851074,128
train,1,The small frogs behind the crate,The small frog behind the crates,-1.4794678688049316,-6.479467868804932,-3.8507885932922363,-8.100788116455078,-1.9842745065689087,-5.609274387359619,-4.617447853088379,-7.492447853088379,128
train,0,The calm whale outside the benches,The calm whales outside the bench,-4.294802665710449,-8.04480266571045,-5.215052127838135,-10.277552604675293,-4.344286918640137,-6.094286918640137,-4.998112201690674,-7.998112201690674,128
