split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,10,1,The fuzzy monitor past the rocks beneath the chairs,The fuzzy monitors past the rock beneath the chair,-13.208240509033203,-17.145740509033203,-16.968162536621094,-15.655662536621094,-16.70254135131836,-15.952542304992676,
train,0,10,1,The slender monitor beneath the logs around the columns,The slender monitors beneath the log around the column,-2.617116928100586,-5.742116928100586,-6.592926025390625,-1.9679261445999146,-6.867758274078369,-2.9927585124969482,
train,0,10,1,The timid panda past the barrels beneath the statues,The timid pandas past the barrel beneath the statue,-7.772243022918701,-9.77224349975586,-9.788702964782715,-8.663702964782715,-9.663683891296387,-9.913683891296387,
train,0,10,1,The fuzzy lion behind the crates past the barrels,The fuzzy lions behind the crate past the barrel,-17.089616775512695,-19.620866775512695,-18.26540184020996,-17.01540184020996,-18.444869995117188,-17.819869995117188,
train,0,10,1,The slender shark outside the pots behind the pans,The slender sharks outside the pot behind the pan,-4.451876163482666,-9.201875686645508,-5.068462371826172,-4.068462371826172,-5.4582085609436035,-6.8332085609436035,
train,0,10,1,The calm kitten around the columns outside the towers,The calm kittens around the column outside the tower,-5.122883319854736,-9.372883796691895,-5.821402072906494,-3.0714023113250732,-6.444884300231934,-4.444884300231934,
train,0,10,1,The nervous rat outside the clocks behind the plants,The nervous rats outside the clock behind the plant,-8.753277778625488,-12.878277778625488,-10.266090393066406,-6.266089916229248,-9.63714599609375,-7.762145519256592,
train,0,10,1,The small rabbit beneath the boilers around the tanks,The small rabbits beneath the boiler around the tank,-12.485564231872559,-15.548064231872559,-16.520689010620117,-13.7081880569458,-16.480361938476562,-14.199110984802246,
train,0,10,1,The quiet chick outside the pipes behind the valves,The quiet chicks outside the pipe behind the valve,-13.901603698730469,-14.901603698730469,-14.10935115814209,-11.42185115814209,-15.8038969039917,-13.4288969039917,
train,0,10,1,The sleepy whale around the columns outside the towers,The sleepy whales around the column outside the tower,-14.97900390625,-15.72900390625,-15.039790153503418,-12.227290153503418,-16.219669342041016,-13.969669342041016,
train,0,10,1,The sleepy pup beneath the milestones around the thresholds,The sleepy pups beneath the milestone around the threshold,-15.116168975830078,-15.928668975830078,-17.866806030273438,-12.929306030273438,-17.9713134765625,-14.2838134765625,
train,0,10,1,The nervous rabbit behind the windows past the crates,The nervous rabbits behind the window past the crate,-16.906587600708008,-18.562837600708008,-17.58140754699707,-15.800158500671387,-18.703590393066406,-17.641090393066406,
train,0,10,1,The quiet dog past the barrels beneath the statues,The quiet dogs past the barrel beneath the statue,-17.009719848632812,-18.384719848632812,-17.1187801361084,-16.0562801361084,-17.16875648498535,-16.41875648498535,
train,0,10,1,The quiet dolphin beneath the chairs around the carts,The quiet dolphins beneath the chair around the cart,-15.01036548614502,-15.57286548614502,-16.74227523803711,-15.27352523803711,-17.79914665222168,-16.45539665222168,
train,0,10,1,The timid cow outside the tables behind the houses,The timid cows outside the table behind the house,-13.437360763549805,-15.062360763549805,-15.28709602355957,-12.91209602355957,-16.688396453857422,-14.375895500183105,
train,0,10,1,The small whale around the tanks outside the pipes,The small whales around the tank outside the pipe,-5.642780303955078,-9.267780303955078,-6.817160606384277,-2.8171603679656982,-6.690244674682617,-4.565244674682617,
train,0,10,1,The nervous shark outside the pipes behind the valves,The nervous sharks outside the pipe behind the valve,-7.134524345397949,-10.38452434539795,-7.817002296447754,-4.817002296447754,-8.766695022583008,-7.016695022583008,
train,0,10,1,The sleepy monitor around the belts outside the piles,The sleepy monitors around the belt outside the pile,-6.07102632522583,-7.32102632522583,-8.528365135192871,-2.84086537361145,-7.985157012939453,-3.8601572513580322,
train,0,10,1,The bright panda outside the benches behind the windows,The bright pandas outside the bench behind the window,-4.5606794357299805,-7.4356794357299805,-7.749472141265869,-3.374472141265869,-8.898179054260254,-5.523179531097412,
train,0,10,1,The nervous chick past the screws beneath the boilers,The nervous chicks past the screw beneath the boiler,-7.7582688331604,-10.758268356323242,-7.371951103210449,-6.371951103210449,-7.340504169464111,-7.340504169464111,
train,0,10,1,The small dog beneath the trenches around the dams,The small dogs beneath the trench around the dam,-4.10645055770874,-7.98145055770874,-6.8063435554504395,-1.9313435554504395,-6.918764114379883,-2.543764114379883,
train,0,10,1,The nervous rabbit beneath the chairs around the carts,The nervous rabbits beneath the chair around the cart,-4.826488971710205,-9.076489448547363,-7.462399482727051,-2.712399482727051,-6.663649082183838,-3.913649082183838,
train,0,10,1,The slender frog around the towers outside the cabins,The slender frogs around the tower outside the cabin,-6.168182373046875,-9.418182373046875,-7.143815517425537,-2.268815517425537,-7.727288722991943,-3.7272884845733643,
train,0,10,1,The bright bat around the columns outside the towers,The bright bats around the column outside the tower,-3.6557812690734863,-6.655781269073486,-3.9688193798065186,-1.8438193798065186,-4.472759246826172,-2.972759246826172,
train,0,10,1,The timid rat around the benches outside the windows,The timid rats around the bench outside the window,-15.514134407043457,-17.139135360717773,-13.686201095581055,-9.811201095581055,-14.788904190063477,-11.101404190063477,
train,0,10,1,The quiet rat beneath the columns around the towers,The quiet rats beneath the column around the tower,-4.836826801300049,-8.899327278137207,-6.887451648712158,-3.887451410293579,-6.875402450561523,-5.000402450561523,
train,0,10,1,The small kit outside the piles behind the rushes,The small kits outside the pile behind the rush,-3.7384753227233887,-7.238475322723389,-5.403834342956543,-4.778834342956543,-5.811525821685791,-6.311525821685791,
train,0,10,1,The bright shark behind the valves past the cables,The bright sharks behind the valve past the cable,-19.44666290283203,-20.38416290283203,-19.51788330078125,-18.64288330078125,-20.450624465942383,-19.856874465942383,
train,0,10,1,The nervous panda outside the clocks behind the plants,The nervous pandas outside the clock behind the plant,-17.75189971923828,-20.78314971923828,-18.82146453857422,-17.82146453857422,-18.756072998046875,-18.443572998046875,
train,0,10,1,The slender dolphin past the logs beneath the columns,The slender dolphins past the log beneath the column,-14.885791778564453,-16.823291778564453,-16.889135360717773,-14.32663631439209,-16.639114379882812,-14.826614379882812,
