split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,10,1,The fuzzy monitor past the rocks beneath the chairs,The fuzzy monitors past the rock beneath the chair,-13.208240509033203,-17.145740509033203,-16.968162536621094,-15.655662536621094,-16.461132049560547,-15.711132049560547,
train,0,10,1,The slender monitor beneath the logs around the columns,The slender monitors beneath the log around the column,-2.617116928100586,-5.742116928100586,-6.592926025390625,-1.9679261445999146,-6.794352054595947,-2.7943520545959473,
train,0,10,1,The timid panda past the barrels beneath the statues,The timid pandas past the barrel beneath the statue,-7.772243022918701,-9.77224349975586,-9.788702964782715,-8.663702964782715,-9.549903869628906,-9.674903869628906,
train,0,10,1,The fuzzy lion behind the crates past the barrels,The fuzzy lions behind the crate past the barrel,-17.089616775512695,-19.620866775512695,-18.26540184020996,-17.01540184020996,-18.321935653686523,-17.509435653686523,
train,0,10,1,The slender shark outside the pots behind the pans,The slender sharks outside the pot behind the pan,-4.451876163482666,-9.201875686645508,-5.068462371826172,-4.068462371826172,-5.111493110656738,-5.861493110656738,
train,0,10,1,The calm kitten around the columns outside the towers,The calm kittens around the column outside the tower,-5.122883319854736,-9.372883796691895,-5.821402072906494,-3.0714023113250732,-6.1119818687438965,-4.2369818687438965,
train,0,10,1,The nervous rat outside the clocks behind the plants,The nervous rats outside the clock behind the plant,-8.753277778625488,-12.878277778625488,-10.266090393066406,-6.266089916229248,-9.76144790649414,-7.261447429656982,
train,0,10,1,The small rabbit beneath the boilers around the tanks,The small rabbits beneath the boiler around the tank,-12.485564231872559,-15.548064231872559,-16.520689010620117,-13.7081880569458,-16.63905906677246,-14.201559066772461,
train,0,10,1,The quiet chick outside the pipes behind the valves,The quiet chicks outside the pipe behind the valve,-13.901603698730469,-14.901603698730469,-14.10935115814209,-11.42185115814209,-15.746792793273926,-13.309292793273926,
train,0,10,1,The sleepy whale around the columns outside the towers,The sleepy whales around the column outside the tower,-14.97900390625,-15.72900390625,-15.039790153503418,-12.227290153503418,-15.321284294128418,-12.946284294128418,
train,0,10,1,The sleepy pup beneath the milestones around the thresholds,The sleepy pups beneath the milestone around the threshold,-15.116168975830078,-15.928668975830078,-17.866806030273438,-12.929306030273438,-17.937543869018555,-13.625044822692871,
train,0,10,1,The nervous rabbit behind the windows past the crates,The nervous rabbits behind the window past the crate,-16.906587600708008,-18.562837600708008,-17.58140754699707,-15.800158500671387,-17.964397430419922,-16.839397430419922,
train,0,10,1,The quiet dog past the barrels beneath the statues,The quiet dogs past the barrel beneath the statue,-17.009719848632812,-18.384719848632812,-17.1187801361084,-16.0562801361084,-17.04861068725586,-16.17361068725586,
train,0,10,1,The quiet dolphin beneath the chairs around the carts,The quiet dolphins beneath the chair around the cart,-15.01036548614502,-15.57286548614502,-16.74227523803711,-15.27352523803711,-16.95035171508789,-15.762850761413574,
train,0,10,1,The timid cow outside the tables behind the houses,The timid cows outside the table behind the house,-13.437360763549805,-15.062360763549805,-15.28709602355957,-12.91209602355957,-15.857784271240234,-13.482784271240234,
train,0,10,1,The small whale around the tanks outside the pipes,The small whales around the tank outside the pipe,-5.642780303955078,-9.267780303955078,-6.817160606384277,-2.8171603679656982,-6.684810638427734,-4.684810638427734,
train,0,10,1,The nervous shark outside the pipes behind the valves,The nervous sharks outside the pipe behind the valve,-7.134524345397949,-10.38452434539795,-7.817002296447754,-4.817002296447754,-8.644283294677734,-6.644283294677734,
train,0,10,1,The sleepy monitor around the belts outside the piles,The sleepy monitors around the belt outside the pile,-6.07102632522583,-7.32102632522583,-8.528365135192871,-2.84086537361145,-8.032353401184082,-3.782353162765503,
train,0,10,1,The bright panda outside the benches behind the windows,The bright pandas outside the bench behind the window,-4.5606794357299805,-7.4356794357299805,-7.749472141265869,-3.374472141265869,-8.783905982971191,-5.158905506134033,
train,0,10,1,The nervous chick past the screws beneath the boilers,The nervous chicks past the screw beneath the boiler,-7.7582688331604,-10.758268356323242,-7.371951103210449,-6.371951103210449,-7.476673603057861,-7.351673603057861,
train,0,10,1,The small dog beneath the trenches around the dams,The small dogs beneath the trench around the dam,-4.10645055770874,-7.98145055770874,-6.8063435554504395,-1.9313435554504395,-6.731954097747803,-2.4819540977478027,
train,0,10,1,The nervous rabbit beneath the chairs around the carts,The nervous rabbits beneath the chair around the cart,-4.826488971710205,-9.076489448547363,-7.462399482727051,-2.712399482727051,-6.580761909484863,-3.5807621479034424,
train,0,10,1,The slender frog around the towers outside the cabins,The slender frogs around the tower outside the cabin,-6.168182373046875,-9.418182373046875,-7.143815517425537,-2.268815517425537,-7.547682285308838,-3.297682285308838,
train,0,10,1,The bright bat around the columns outside the towers,The bright bats around the column outside the tower,-3.6557812690734863,-6.655781269073486,-3.9688193798065186,-1.8438193798065186,-4.173614978790283,-2.673614978790283,
train,0,10,1,The timid rat around the benches outside the windows,The timid rats around the bench outside the window,-15.514134407043457,-17.139135360717773,-13.686201095581055,-9.811201095581055,-14.697755813598633,-11.260255813598633,
train,0,10,1,The quiet rat beneath the columns around the towers,The quiet rats beneath the column around the tower,-4.836826801300049,-8.899327278137207,-6.887451648712158,-3.887451410293579,-6.933868885040283,-4.558868885040283,
train,0,10,1,The small kit outside the piles behind the rushes,The small kits outside the pile behind the rush,-3.7384753227233887,-7.238475322723389,-5.403834342956543,-4.778834342956543,-5.805813789367676,-6.055813789367676,
train,0,10,1,The bright shark behind the valves past the cables,The bright sharks behind the valve past the cable,-19.44666290283203,-20.38416290283203,-19.51788330078125,-18.64288330078125,-19.56702995300293,-19.16077995300293,
train,0,10,1,The nervous panda outside the clocks behind the plants,The nervous pandas outside the clock behind the plant,-17.75189971923828,-20.78314971923828,-18.82146453857422,-17.82146453857422,-19.00606918334961,-18.38106918334961,
train,0,10,1,The slender dolphin past the logs beneath the columns,The slender dolphins past the log beneath the column,-14.885791778564453,-16.823291778564453,-16.889135360717773,-14.32663631439209,-16.76387596130371,-14.951375961303711,
train,0,10,1,The fuzzy horse past the vines beneath the trenches,The fuzzy horses past the vine beneath the trench,-8.757235527038574,-12.007235527038574,-8.467629432678223,-8.030129432678223,-8.41015338897705,-8.84765338897705,
train,0,10,1,The calm lion around the tanks outside the pipes,The calm lions around the tank outside the pipe,-6.150935649871826,-9.150936126708984,-6.861731052398682,-4.611731052398682,-6.556783199310303,-6.431783199310303,
train,0,10,1,The calm shark past the crates beneath the barrels,The calm sharks past the crate beneath the barrel,-14.577207565307617,-15.827207565307617,-14.17180061340332,-13.10930061340332,-13.92363452911377,-13.11113452911377,
train,0,10,1,The timid dog beneath the columns around the towers,The timid dogs beneath the column around the tower,-12.892573356628418,-14.017573356628418,-15.32725715637207,-12.82725715637207,-15.96951961517334,-13.53201961517334,
train,0,10,1,The small rabbit around the towers outside the cabins,The small rabbits around the tower outside the cabin,-17.20713233947754,-18.89463233947754,-19.10789680480957,-14.26414680480957,-18.87523651123047,-14.531486511230469,
train,0,10,1,The small cock around the columns outside the towers,The small cocks around the column outside the tower,-4.297425270080566,-6.172425270080566,-4.901187419891357,-2.5261874198913574,-5.129570960998535,-3.379570722579956,
train,0,10,1,The calm horse beneath the boxes around the walls,The calm horses beneath the box around the wall,-13.730990409851074,-15.980990409851074,-15.542119026184082,-13.917119026184082,-15.72014331817627,-14.59514331817627,
train,0,10,1,The timid dolphin beneath the chairs around the carts,The timid dolphins beneath the chair around the cart,-3.9664273262023926,-7.091427326202393,-7.820792198181152,-2.7582921981811523,-7.207181453704834,-3.394681215286255,
train,0,10,1,The slender turtle beneath the boilers around the tanks,The slender turtles beneath the boiler around the tank,-2.501511335372925,-6.251511096954346,-5.942468643188477,-1.8174688816070557,-5.836684226989746,-2.461684226989746,
train,0,10,1,The small kit around the towers outside the cabins,The small kits around the tower outside the cabin,-13.44210433959961,-17.25460433959961,-15.439393997192383,-14.564393997192383,-15.80132007598877,-15.11382007598877,
train,0,10,1,The calm monitor behind the bolts past the screws,The calm monitors behind the bolt past the screw,-8.395530700683594,-10.395530700683594,-7.749576568603516,-7.374576568603516,-8.297639846801758,-8.860139846801758,
train,0,10,1,The fuzzy cow around the towers outside the cabins,The fuzzy cows around the tower outside the cabin,-3.8988003730773926,-7.023800373077393,-6.797617435455322,-2.7976174354553223,-7.14797306060791,-3.77297306060791,
train,0,10,1,The small rabbit beneath the milestones around the thresholds,The small rabbits beneath the milestone around the threshold,-4.306655406951904,-7.056655406951904,-7.810387134552002,-3.435387134552002,-7.94881010055542,-4.57381010055542,
train,0,10,1,The timid doe outside the tables behind the houses,The timid does outside the table behind the house,-13.865730285644531,-14.553230285644531,-19.934158325195312,-19.090408325195312,-19.583276748657227,-18.802026748657227,
train,0,10,1,The quiet dog outside the pipes behind the valves,The quiet dogs outside the pipe behind the valve,-12.836592674255371,-14.461592674255371,-11.615608215332031,-10.240608215332031,-13.62723159790039,-12.25223159790039,
train,0,10,1,The slender dog behind the cars past the boxes,The slender dogs behind the car past the box,-5.908426761627197,-9.158426284790039,-8.314221382141113,-5.189221382141113,-8.655172348022461,-6.780171871185303,
train,0,10,1,The bright turtle outside the piles behind the rushes,The bright turtles outside the pile behind the rush,-5.201549530029297,-8.576549530029297,-7.0741190910339355,-5.0741190910339355,-7.239875316619873,-6.989875316619873,
train,0,10,1,The calm kitten beneath the milestones around the thresholds,The calm kittens beneath the milestone around the threshold,-5.3416595458984375,-8.654159545898438,-7.134354591369629,-4.634354591369629,-7.586023330688477,-6.086023330688477,
train,0,10,1,The bright monitor beneath the logs around the columns,The bright monitors beneath the log around the column,-11.54049015045166,-14.54049015045166,-13.616915702819824,-12.179415702819824,-13.670868873596191,-12.545868873596191,
train,0,10,1,The quiet kitten behind the signs past the nests,The quiet kittens behind the sign past the nest,-15.661918640136719,-18.06816864013672,-16.81964683532715,-15.194646835327148,-16.8050537109375,-15.3675537109375,
train,0,10,1,The small lion behind the bolts past the screws,The small lions behind the bolt past the screw,-7.75905179977417,-10.634051322937012,-8.383027076721191,-5.945526599884033,-8.531769752502441,-7.031769275665283,
train,0,10,1,The fuzzy rat around the carts outside the benches,The fuzzy rats around the cart outside the bench,-3.814363479614258,-5.814363479614258,-6.7922563552856445,-1.7922561168670654,-7.068358421325684,-3.4433584213256836,
train,0,10,1,The slender lion outside the piles behind the rushes,The slender lions outside the pile behind the rush,-14.315935134887695,-17.159685134887695,-14.047959327697754,-13.266709327697754,-15.07952880859375,-14.04827880859375,
train,0,10,1,The fuzzy lion behind the valves past the cables,The fuzzy lions behind the valve past the cable,-8.129700660705566,-11.692200660705566,-7.906889915466309,-6.406889915466309,-8.266799926757812,-8.516799926757812,
train,0,10,1,The nervous kit behind the windows past the crates,The nervous kits behind the window past the crate,-7.637086868286133,-10.512086868286133,-7.1563262939453125,-6.7813262939453125,-7.6497931480407715,-7.7747931480407715,
train,0,10,1,The nervous turtle behind the rushes past the vines,The nervous turtles behind the rush past the vine,-10.526712417602539,-11.651712417602539,-7.934553623199463,-6.934553623199463,-7.987716197967529,-7.862716197967529,
train,0,10,1,The nervous dog beneath the columns around the towers,The nervous dogs beneath the column around the tower,-4.723110198974609,-8.91061019897461,-6.490792274475098,-3.3657922744750977,-6.491754531860352,-3.9917545318603516,
train,0,10,1,The small kit around the walls outside the tables,The small kits around the wall outside the table,-4.003457069396973,-6.128457069396973,-6.264639377593994,-3.5146396160125732,-7.166372776031494,-4.916372776031494,
train,0,10,1,The sleepy monitor beneath the boxes around the walls,The sleepy monitors beneath the box around the wall,-4.9758734703063965,-8.225872993469238,-7.046168327331543,-3.796168088912964,-7.223256587982178,-4.723256587982178,
train,0,10,1,The nervous shark around the thresholds outside the drums,The nervous sharks around the threshold outside the drum,-18.603809356689453,-19.072559356689453,-16.819522857666016,-14.069523811340332,-16.823890686035156,-14.855140686035156,
train,0,10,1,The quiet panda behind the signs past the nests,The quiet pandas behind the sign past the nest,-13.584795951843262,-15.334795951843262,-14.331148147583008,-12.393648147583008,-14.252043724060059,-12.627043724060059,
train,0,10,1,The calm panda around the tanks outside the pipes,The calm pandas around the tank outside the pipe,-6.145187854766846,-8.895188331604004,-6.69279670715332,-5.06779670715332,-6.303360462188721,-6.428360462188721,
train,0,10,1,The bright rat behind the pans past the cars,The bright rats behind the pan past the car,-8.381829261779785,-11.319329261779785,-7.79509973526001,-6.29509973526001,-7.777238845825195,-9.152238845825195,
train,0,10,1,The fuzzy bat behind the clocks past the plants,The fuzzy bats behind the clock past the plant,-15.634387016296387,-17.63438606262207,-16.13715934753418,-15.949658393859863,-15.39429759979248,-15.76929759979248,
train,0,10,1,The timid rat behind the signs past the nests,The timid rats behind the sign past the nest,-5.838524341583252,-8.713523864746094,-9.059107780456543,-4.059107303619385,-9.273213386535645,-5.3357133865356445,
train,0,10,1,The timid cow around the benches outside the windows,The timid cows around the bench outside the window,-12.062496185302734,-13.124996185302734,-13.789281845092773,-9.414281845092773,-13.982961654663086,-10.295461654663086,
train,0,10,1,The slender bat behind the cabins past the signs,The slender bats behind the cabin past the sign,-6.917474269866943,-9.042473793029785,-8.336543083190918,-6.274043560028076,-8.190042495727539,-7.315042495727539,
train,0,10,1,The quiet pup around the thresholds outside the drums,The quiet pups around the threshold outside the drum,-7.403085708618164,-9.965585708618164,-5.971950054168701,-5.221950054168701,-6.0884108543396,-6.7759108543396,
train,0,10,1,The fuzzy frog past the chairs beneath the carts,The fuzzy frogs past the chair beneath the cart,-8.258271217346191,-10.695771217346191,-7.5919084548950195,-6.0919084548950195,-7.80950927734375,-7.80950927734375,
train,0,10,1,The sleepy rat around the stools outside the clocks,The sleepy rats around the stool outside the clock,-12.15506362915039,-13.15506362915039,-13.502792358398438,-10.627792358398438,-12.887145042419434,-9.949645042419434,
train,0,10,1,The bright monitor outside the cabins behind the signs,The bright monitors outside the cabin behind the sign,-4.958846092224121,-7.583846092224121,-7.7011871337890625,-3.6386871337890625,-7.906325340270996,-5.218825340270996,
train,0,10,1,The slender monitor around the carts outside the benches,The slender monitors around the cart outside the bench,-1.845761775970459,-4.470761775970459,-7.088278770446777,-0.9632785320281982,-6.381344795227051,-1.3813449144363403,
train,0,10,1,The nervous frog outside the tables behind the houses,The nervous frogs outside the table behind the house,-4.8153076171875,-8.1903076171875,-7.5838799476623535,-3.9588801860809326,-8.281057357788086,-5.531057357788086,
train,0,10,1,The bright lion around the tables outside the houses,The bright lions around the table outside the house,-17.973350524902344,-19.285850524902344,-16.850994110107422,-14.475994110107422,-17.252450942993164,-15.596200942993164,
train,0,10,1,The sleepy kit beneath the boilers around the tanks,The sleepy kits beneath the boiler around the tank,-3.8469314575195312,-6.596931457519531,-5.320113182067871,-3.94511342048645,-5.4903669357299805,-4.4903669357299805,
train,0,10,1,The nervous dog past the screws beneath the boilers,The nervous dogs past the screw beneath the boiler,-8.515973091125488,-11.578473091125488,-7.275140285491943,-7.025140285491943,-7.310573577880859,-7.685573577880859,
train,0,10,1,The timid panda outside the pipes behind the valves,The timid pandas outside the pipe behind the valve,-3.0497918128967285,-5.6747918128967285,-6.81121826171875,-2.311218500137329,-7.938889503479004,-4.563889503479004,
train,0,10,1,The bright bat outside the benches behind the windows,The bright bats outside the bench behind the window,-3.9060134887695312,-7.531013488769531,-6.770569324493408,-2.895569324493408,-7.581865310668945,-4.456865310668945,
