split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The fuzzy monitor past the rocks beneath the chairs,The fuzzy monitors past the rock beneath the chair,-13.270052909851074,-17.27005386352539,-13.388361930847168,-16.638362884521484,-13.398995399475098,-15.898995399475098,-13.14328384399414,-15.64328384399414,128
train,1,The fuzzy monitors past the rock beneath the chair,The fuzzy monitor past the rocks beneath the chairs,-15.596817970275879,-16.846818923950195,-12.091517448425293,-15.216517448425293,-15.964093208312988,-16.651594161987305,-12.461540222167969,-14.774040222167969,128
train,0,The slender monitor beneath the logs around the columns,The slender monitors beneath the log around the column,-2.68845796585083,-5.81345796585083,-3.6158127784729004,-8.365813255310059,-2.721583843231201,-4.596583843231201,-3.7470481395721436,-6.7470479011535645,128
train,1,The slender monitors beneath the log around the column,The slender monitor beneath the logs around the columns,-1.9852781295776367,-6.485278129577637,-1.8844215869903564,-7.759421348571777,-2.431218385696411,-5.55621862411499,-2.4288547039031982,-6.928854942321777,128
train,0,The timid panda past the barrels beneath the statues,The timid pandas past the barrel beneath the statue,-7.7697529792785645,-9.769752502441406,-6.528722286224365,-9.966222763061523,-8.392000198364258,-9.267000198364258,-6.536915302276611,-8.53691577911377,128
train,1,The timid pandas past the barrel beneath the statue,The timid panda past the barrels beneath the statues,-8.662375450134277,-9.912375450134277,-6.159181594848633,-9.409181594848633,-9.530220031738281,-9.780220031738281,-6.7770256996154785,-8.90202522277832,128
train,0,The fuzzy lion behind the crates past the barrels,The fuzzy lions behind the crate past the barrel,-17.150115966796875,-19.712615966796875,-17.011137008666992,-19.417387008666992,-17.456750869750977,-19.238000869750977,-17.012361526489258,-18.668611526489258,128
train,1,The fuzzy lions behind the crate past the barrel,The fuzzy lion behind the crates past the barrels,-17.01583480834961,-18.23458480834961,-16.8896484375,-17.9521484375,-17.573219299316406,-18.135719299316406,-17.140642166137695,-17.578142166137695,128
train,0,The slender shark outside the pots behind the pans,The slender sharks outside the pot behind the pan,-4.453072547912598,-9.203072547912598,-4.800616264343262,-10.363116264343262,-4.58858585357666,-7.33858585357666,-5.0581183433532715,-8.558117866516113,128
train,1,The slender sharks outside the pot behind the pan,The slender shark outside the pots behind the pans,-4.174036502838135,-5.174036502838135,-4.374145984649658,-6.624145984649658,-5.488544940948486,-4.988544940948486,-5.352410316467285,-6.102410316467285,128
train,0,The calm kitten around the columns outside the towers,The calm kittens around the column outside the tower,-5.233323097229004,-9.545823097229004,-5.433355808258057,-10.995855331420898,-5.028020858764648,-7.528020858764648,-5.3302412033081055,-8.955241203308105,128
train,1,The calm kittens around the column outside the tower,The calm kitten around the columns outside the towers,-3.067519426345825,-5.817519187927246,-2.428832530975342,-6.803832530975342,-3.864140272140503,-5.114140510559082,-3.241377830505371,-5.991377830505371,128
train,0,The nervous rat outside the clocks behind the plants,The nervous rats outside the clock behind the plant,-8.753030776977539,-12.815530776977539,-8.379328727722168,-12.566828727722168,-8.754084587097168,-10.629084587097168,-8.505504608154297,-10.630504608154297,128
train,1,The nervous rats outside the clock behind the plant,The nervous rat outside the clocks behind the plants,-6.389888763427734,-10.139888763427734,-5.6583147048950195,-10.40831470489502,-7.012354373931885,-9.512354850769043,-6.522918701171875,-10.022918701171875,128
train,0,The small rabbit beneath the boilers around the tanks,The small rabbits beneath the boiler around the tank,-12.56600284576416,-15.69100284576416,-15.358101844787598,-18.32685089111328,-12.582579612731934,-14.770079612731934,-15.24232292175293,-17.46107292175293,128
train,1,The small rabbits beneath the boiler around the tank,The small rabbit beneath the boilers around the tanks,-13.609899520874023,-16.453649520874023,-14.797019004821777,-17.89076805114746,-13.919695854187012,-15.857195854187012,-15.147859573364258,-17.522859573364258,128
train,0,The quiet chick outside the pipes behind the valves,The quiet chicks outside the pipe behind the valve,-14.017498970031738,-15.017498970031738,-14.298285484313965,-16.29828453063965,-14.205870628356934,-14.393370628356934,-14.30388355255127,-15.49138355255127,128
train,1,The quiet chicks outside the pipe behind the valve,The quiet chick outside the pipes behind the valves,-11.570399284362793,-14.195399284362793,-12.706660270690918,-16.2066593170166,-11.956052780151367,-14.018552780151367,-13.005341529846191,-15.942841529846191,128
train,0,The sleepy whale around the columns outside the towers,The sleepy whales around the column outside the tower,-14.978121757507324,-15.790621757507324,-15.243868827819824,-16.18136978149414,-14.799031257629395,-15.111531257629395,-14.891743659973145,-15.329243659973145,128
train,1,The sleepy whales around the column outside the tower,The sleepy whale around the columns outside the towers,-12.323006629943848,-15.135506629943848,-12.276766777038574,-15.339266777038574,-12.84512710571289,-14.97012710571289,-12.591249465942383,-14.966249465942383,128
train,0,The sleepy pup beneath the milestones around the thresholds,The sleepy pups beneath the milestone around the threshold,-15.158909797668457,-15.908909797668457,-16.09884262084961,-17.25509262084961,-15.237215995788574,-14.987215995788574,-16.14872169494629,-16.33622169494629,128
train,1,The sleepy pups beneath the milestone around the threshold,The sleepy pup beneath the milestones around the thresholds,-13.04276180267334,-17.949012756347656,-13.743941307067871,-18.806442260742188,-13.169925689697266,-17.419925689697266,-13.928610801696777,-18.36610984802246,128
train,0,The nervous rabbit behind the windows past the crates,The nervous rabbits behind the window past the crate,-16.97080421447754,-18.53330421447754,-17.69586753845215,-19.28961753845215,-16.97702407836914,-17.91452407836914,-17.573041915893555,-18.573041915893555,128
train,1,The nervous rabbits behind the window past the crate,The nervous rabbit behind the windows past the crates,-15.799964904785156,-17.612464904785156,-16.51516342163086,-18.07766342163086,-16.41568946838379,-17.41568946838379,-16.765228271484375,-17.702728271484375,128
train,0,The quiet dog past the barrels beneath the statues,The quiet dogs past the barrel beneath the statue,-17.00965118408203,-18.38465118408203,-13.279308319091797,-16.216808319091797,-17.072032928466797,-17.822032928466797,-13.163291931152344,-15.413291931152344,128
train,1,The quiet dogs past the barrel beneath the statue,The quiet dog past the barrels beneath the statues,-16.114940643310547,-17.114940643310547,-12.707098960876465,-15.269598960876465,-16.23772621154785,-16.80022621154785,-13.285208702087402,-14.910208702087402,128
train,0,The quiet dolphin beneath the chairs around the carts,The quiet dolphins beneath the chair around the cart,-15.012248039245605,-15.574748039245605,-16.056716918945312,-16.244216918945312,-14.99515438079834,-14.93265438079834,-16.125526428222656,-15.750526428222656,128
train,1,The quiet dolphins beneath the chair around the cart,The quiet dolphin beneath the chairs around the carts,-15.329587936401367,-16.735837936401367,-14.774157524108887,-16.274158477783203,-15.396458625793457,-16.427709579467773,-15.01740837097168,-16.32990837097168,128
train,0,The timid cow outside the tables behind the houses,The timid cows outside the table behind the house,-13.370433807373047,-15.120433807373047,-15.932669639587402,-17.49517059326172,-13.67196273803711,-14.23446273803711,-15.941597938537598,-16.75409698486328,128
train,1,The timid cows outside the table behind the house,The timid cow outside the tables behind the houses,-12.773445129394531,-15.210945129394531,-14.807293891906738,-16.932294845581055,-13.423017501831055,-15.423017501831055,-15.331233978271484,-17.049983978271484,128
train,0,The small whale around the tanks outside the pipes,The small whales around the tank outside the pipe,-5.765940189361572,-9.390939712524414,-5.8906402587890625,-10.390640258789062,-5.648631572723389,-6.523631572723389,-6.019941806793213,-7.644941806793213,128
train,1,The small whales around the tank outside the pipe,The small whale around the tanks outside the pipes,-2.8269641399383545,-6.701964378356934,-3.4547550678253174,-8.204754829406738,-3.495835065841675,-6.120835304260254,-4.29238224029541,-7.91738224029541,128
