split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,7,1,The fuzzy turtle past the crates,The fuzzy turtles past the crate,-2.3803493976593018,-6.630349159240723,-5.818419456481934,-4.693419456481934,-6.256189346313477,-6.756189346313477,
train,0,7,1,The small kit around the towers,The small kits around the tower,-14.672009468078613,-16.98451042175293,-19.395599365234375,-16.145599365234375,-19.464982986450195,-17.027482986450195,
train,0,7,1,The slender bat behind the cabins,The slender bats behind the cabin,-1.9546233415603638,-8.454623222351074,-7.181006908416748,-3.181006669998169,-6.216379165649414,-3.716379165649414,
train,0,7,1,The fuzzy shark behind the clocks,The fuzzy sharks behind the clock,-17.50954818725586,-18.57204818725586,-18.160940170288086,-16.223440170288086,-17.85378646850586,-16.35378646850586,
train,0,7,1,The sleepy dolphin past the vines,The sleepy dolphins past the vine,-3.030782699584961,-7.905782699584961,-11.923501968383789,-11.423501968383789,-10.137547492980957,-9.762547492980957,
train,0,7,1,The nervous lion behind the rocks,The nervous lions behind the rock,-15.6243896484375,-16.2493896484375,-16.36966896057129,-15.744669914245605,-16.48127555847168,-14.981274604797363,
train,0,7,1,The calm dog outside the houses,The calm dogs outside the house,-3.7372708320617676,-8.487271308898926,-6.528037071228027,-2.0280370712280273,-7.0541181564331055,-3.4291179180145264,
train,0,7,1,The nervous panda behind the windows,The nervous pandas behind the window,-2.8739349842071533,-6.623934745788574,-6.714298725128174,-3.589298725128174,-7.338983535766602,-4.963983535766602,
train,0,7,1,The sleepy kit beneath the boilers,The sleepy kits beneath the boiler,-2.591146469116211,-8.966146469116211,-4.8997802734375,-4.2747802734375,-5.916324615478516,-7.166324615478516,
train,0,7,1,The small bat around the walls,The small bats around the wall,-2.5757863521575928,-6.200786113739014,-5.6147918701171875,-1.6147921085357666,-5.117436408996582,-2.617436408996582,
train,0,7,1,The fuzzy pup around the tanks,The fuzzy pups around the tank,-15.189720153808594,-15.752220153808594,-17.586830139160156,-15.08682918548584,-17.84607696533203,-15.533577919006348,
train,0,7,1,The small doe beneath the boilers,The small does beneath the boiler,-12.766090393066406,-15.141090393066406,-15.484931945800781,-14.234931945800781,-15.669840812683105,-14.857340812683105,
train,0,7,1,The slender panda past the crates,The slender pandas past the crate,-1.191856861114502,-6.191856861114502,-5.805962562561035,-1.6809625625610352,-6.269486427307129,-4.894486427307129,
train,0,7,1,The sleepy panda outside the benches,The sleepy pandas outside the bench,-16.271190643310547,-18.521190643310547,-18.846233367919922,-15.408732414245605,-18.53791046142578,-15.850411415100098,
train,0,7,1,The bright rabbit beneath the trenches,The bright rabbits beneath the trench,-3.285533905029297,-9.285533905029297,-4.152328014373779,-3.7773280143737793,-4.6964521408081055,-5.8214521408081055,
train,0,7,1,The small chick past the rocks,The small chicks past the rock,-2.4802680015563965,-9.105267524719238,-6.155471324920654,-2.6554713249206543,-7.07601261138916,-5.57601261138916,
train,0,7,1,The slender cock around the walls,The slender cocks around the wall,-12.020846366882324,-12.458346366882324,-12.544174194335938,-9.981674194335938,-13.264300346374512,-10.951800346374512,
train,0,7,1,The nervous shark behind the windows,The nervous sharks behind the window,-12.100595474243164,-15.913095474243164,-15.849591255187988,-13.099591255187988,-16.24778938293457,-13.93528938293457,
train,0,7,1,The small pup past the vines,The small pups past the vine,-13.38125991821289,-14.13125991821289,-19.007225036621094,-16.319725036621094,-17.22205352783203,-15.472054481506348,
train,0,7,1,The calm shark outside the piles,The calm sharks outside the pile,-4.666964054107666,-9.666964530944824,-6.325038909912109,-3.9500389099121094,-7.193614482879639,-6.193614482879639,
train,0,7,1,The fuzzy kit beneath the statues,The fuzzy kits beneath the statue,-2.8590121269226074,-6.734012126922607,-5.762689590454102,-3.2626895904541016,-5.788290500640869,-4.288290500640869,
train,0,7,1,The sleepy panda outside the stools,The sleepy pandas outside the stool,-3.8214797973632812,-7.696479797363281,-7.161789894104004,-3.036790132522583,-6.622005939483643,-3.9970057010650635,
train,0,7,1,The bright pup outside the cabins,The bright pups outside the cabin,-1.8310432434082031,-7.706043243408203,-7.006701946258545,-2.131702184677124,-6.839280605316162,-3.714280605316162,
train,0,7,1,The slender pup beneath the carts,The slender pups beneath the cart,-11.20003890991211,-13.07503890991211,-16.667430877685547,-15.54242992401123,-15.518038749694824,-16.08053970336914,
train,0,7,1,The calm cow around the walls,The calm cows around the wall,-4.567394733428955,-7.442394733428955,-6.100919246673584,-2.725919246673584,-6.480476379394531,-3.730476140975952,
train,0,7,1,The quiet bat beneath the chairs,The quiet bats beneath the chair,-10.546333312988281,-14.858833312988281,-13.627716064453125,-11.190216064453125,-13.258162498474121,-11.633162498474121,
train,0,7,1,The nervous bat around the thresholds,The nervous bats around the threshold,-15.15938949584961,-17.22188949584961,-16.28479766845703,-16.09729766845703,-16.679641723632812,-16.492141723632812,
train,0,7,1,The small bat beneath the barrels,The small bats beneath the barrel,-1.0202240943908691,-8.645223617553711,-6.93069314956665,-2.0556931495666504,-5.7927069664001465,-3.7927069664001465,
train,0,7,1,The timid cock outside the tables,The timid cocks outside the table,-4.23970890045166,-6.36470890045166,-6.354869842529297,-2.979869842529297,-6.845876216888428,-4.845876216888428,
train,0,7,1,The bright lion around the tables,The bright lions around the table,-14.096040725708008,-16.596040725708008,-16.239978790283203,-12.614978790283203,-16.38339614868164,-12.94589614868164,
train,0,7,1,The sleepy monitor around the belts,The sleepy monitors around the belt,-4.5740132331848145,-6.1990132331848145,-5.764853477478027,-3.3898532390594482,-4.89218282699585,-2.8921828269958496,
train,0,7,1,The nervous bat behind the windows,The nervous bats behind the window,-3.107633590698242,-5.857633590698242,-7.139072418212891,-4.514072418212891,-7.873823642730713,-5.873823642730713,
train,0,7,1,The fuzzy lion behind the valves,The fuzzy lions behind the valve,-1.7260591983795166,-8.726058959960938,-7.152442455291748,-5.152442455291748,-5.736632347106934,-4.611632347106934,
train,0,7,1,The quiet cow around the dams,The quiet cows around the dam,-14.556999206542969,-16.30699920654297,-16.408960342407227,-14.596460342407227,-16.638870239257812,-15.638869285583496,
train,0,7,1,The sleepy panda around the towers,The sleepy pandas around the tower,-5.06460428237915,-10.189603805541992,-9.913349151611328,-4.663349151611328,-8.806462287902832,-5.056461811065674,
train,0,7,1,The nervous rat around the thresholds,The nervous rats around the threshold,-5.25490665435791,-10.37990665435791,-8.258788108825684,-5.883788108825684,-7.872970104217529,-5.872970104217529,
train,0,7,1,The sleepy cock behind the cabins,The sleepy cocks behind the cabin,-4.0334320068359375,-9.158432006835938,-7.454257011413574,-5.704257011413574,-7.282522201538086,-6.157522201538086,
train,0,7,1,The slender dog around the towers,The slender dogs around the tower,-4.85774040222168,-9.60774040222168,-10.428991317749023,-4.928991794586182,-9.326519012451172,-5.201518535614014,
train,0,7,1,The small pup around the towers,The small pups around the tower,-18.89339256286621,-19.58089256286621,-20.478782653808594,-18.166282653808594,-20.609209060668945,-18.921709060668945,
train,0,7,1,The fuzzy lion outside the cabins,The fuzzy lions outside the cabin,-14.781119346618652,-17.21862030029297,-17.42770004272461,-14.052699089050293,-18.128713607788086,-15.378714561462402,
train,0,7,1,The fuzzy rat past the rocks,The fuzzy rats past the rock,-16.638103485107422,-18.138103485107422,-20.0401668548584,-17.6026668548584,-19.65831184387207,-17.15831184387207,
train,0,7,1,The small cock around the columns,The small cocks around the column,-3.4479353427886963,-6.197935104370117,-4.976528644561768,-3.6015284061431885,-4.149842262268066,-4.274842262268066,
train,0,7,1,The bright turtle past the nests,The bright turtles past the nest,-13.625894546508789,-14.563394546508789,-14.416248321533203,-11.603748321533203,-13.826047897338867,-11.326047897338867,
train,0,7,1,The slender rat around the walls,The slender rats around the wall,-13.553519248962402,-15.428519248962402,-15.002851486206055,-10.877851486206055,-15.009336471557617,-11.696836471557617,
train,0,7,1,The slender dog behind the cars,The slender dogs behind the car,-1.21875,-7.46875,-5.5499067306518555,-1.424906611442566,-5.295313835144043,-2.045313596725464,
train,0,7,1,The timid shark behind the rushes,The timid sharks behind the rush,-14.99649429321289,-16.80899429321289,-20.151350021362305,-19.463850021362305,-18.975446701049805,-17.537946701049805,
train,0,7,1,The calm shark behind the bolts,The calm sharks behind the bolt,-2.7854347229003906,-7.160434722900391,-6.347086429595947,-5.722086429595947,-6.411655902862549,-6.661655902862549,
train,0,7,1,The nervous rabbit around the dams,The nervous rabbits around the dam,-4.925401210784912,-5.425401210784912,-5.326647758483887,-1.4516475200653076,-4.614091873168945,-2.1140918731689453,
train,0,7,1,The sleepy whale outside the pots,The sleepy whales outside the pot,-3.9167487621307373,-7.791749000549316,-4.280683994293213,-3.780683994293213,-4.137686729431152,-3.2626867294311523,
train,0,7,1,The nervous cock outside the pipes,The nervous cocks outside the pipe,-3.224252462387085,-7.474252700805664,-4.792645454406738,-4.042645454406738,-5.139898300170898,-4.764898300170898,
train,0,7,1,The quiet dog past the barrels,The quiet dogs past the barrel,-13.136690139770508,-16.574190139770508,-16.220895767211914,-12.658395767211914,-15.17371654510498,-12.92371654510498,
train,0,7,1,The timid rat around the benches,The timid rats around the bench,-12.648996353149414,-17.711496353149414,-15.092280387878418,-13.404780387878418,-15.87623405456543,-15.00123405456543,
train,0,7,1,The calm panda past the rocks,The calm pandas past the rock,-2.3316807746887207,-8.456680297851562,-5.6453704833984375,-2.5203702449798584,-5.718809604644775,-3.0938098430633545,
train,0,7,1,The sleepy bat beneath the boilers,The sleepy bats beneath the boiler,-2.8195836544036865,-10.069583892822266,-5.842241287231445,-3.7172415256500244,-5.243527889251709,-5.243527889251709,
train,0,7,1,The calm dog around the stools,The calm dogs around the stool,-2.153132915496826,-6.778132915496826,-5.8612189292907715,-2.1112189292907715,-5.337119102478027,-2.7121191024780273,
train,0,7,1,The slender kitten behind the houses,The slender kittens behind the house,-3.391751289367676,-9.516751289367676,-7.72223424911499,-1.8472340106964111,-7.808295249938965,-2.3082950115203857,
train,0,7,1,The timid whale around the thresholds,The timid whales around the threshold,-5.986675262451172,-10.861675262451172,-7.264149188995361,-5.264149188995361,-6.800196647644043,-5.425196647644043,
train,0,7,1,The quiet chick around the dams,The quiet chicks around the dam,-3.1468801498413086,-4.771880149841309,-5.448019981384277,-1.1980198621749878,-4.967705726623535,-1.5927057266235352,
train,0,7,1,The slender chick beneath the carts,The slender chicks beneath the cart,-15.735912322998047,-16.548412322998047,-23.105562210083008,-18.418062210083008,-20.79340171813965,-19.94965171813965,
train,0,7,1,The quiet rabbit behind the windows,The quiet rabbits behind the window,-2.9688048362731934,-7.218804836273193,-7.891884803771973,-3.3918848037719727,-7.6346306800842285,-4.1346306800842285,
train,0,7,1,The bright turtle outside the piles,The bright turtles outside the pile,-5.126758098602295,-9.626758575439453,-8.009751319885254,-4.134750843048096,-7.865604877471924,-5.490604877471924,
train,0,7,1,The slender panda beneath the boxes,The slender pandas beneath the box,-0.5679128170013428,-6.942913055419922,-5.42182731628418,-0.5468273162841797,-4.131972312927246,-0.8819724321365356,
train,0,7,1,The small shark outside the stools,The small sharks outside the stool,-9.180545806884766,-13.743045806884766,-12.916619300842285,-9.729119300842285,-12.656309127807617,-11.031309127807617,
train,0,7,1,The nervous shark around the thresholds,The nervous sharks around the threshold,-15.382585525512695,-16.695085525512695,-19.493528366088867,-14.618529319763184,-20.06217384338379,-15.249674797058105,
train,0,7,1,The bright shark outside the cabins,The bright sharks outside the cabin,-1.3198461532592773,-7.194846153259277,-7.0344648361206055,-2.6594650745391846,-7.317978382110596,-4.942978382110596,
train,0,7,1,The timid chick around the thresholds,The timid chicks around the threshold,-4.031689167022705,-10.156688690185547,-7.90882682800293,-2.5338268280029297,-7.698419094085693,-3.1984190940856934,
train,0,7,1,The fuzzy cow around the towers,The fuzzy cows around the tower,-3.9277398586273193,-9.677740097045898,-8.71202278137207,-4.087022304534912,-8.1127347946167,-4.987735271453857,
train,0,7,1,The slender dog outside the windows,The slender dogs outside the window,-1.8557336330413818,-6.355733871459961,-7.747226715087891,-2.4972269535064697,-8.04629898071289,-3.1712992191314697,
train,0,7,1,The bright kitten past the signs,The bright kittens past the sign,-2.8236193656921387,-7.948619365692139,-6.649463653564453,-3.649463415145874,-6.839542388916016,-5.714542388916016,
train,0,7,1,The bright rabbit behind the crates,The bright rabbits behind the crate,-1.2980830669403076,-7.798083305358887,-5.6218461990356445,-1.746846079826355,-5.466477394104004,-2.466477394104004,
train,0,7,1,The small cow outside the windows,The small cows outside the window,-11.527634620666504,-14.277634620666504,-16.510507583618164,-11.823007583618164,-16.427295684814453,-12.114795684814453,
train,0,7,1,The fuzzy cock outside the cabins,The fuzzy cocks outside the cabin,-15.641331672668457,-17.82883071899414,-17.129322052001953,-14.254321098327637,-18.170793533325195,-16.483293533325195,
train,0,7,1,The timid dolphin around the dams,The timid dolphins around the dam,-2.9472804069519043,-4.822280406951904,-6.153463840484619,-0.7784639596939087,-4.9330596923828125,-1.183059573173523,
train,0,7,1,The quiet rat past the barrels,The quiet rats past the barrel,-14.086156845092773,-16.773656845092773,-16.698511123657227,-13.198512077331543,-16.010379791259766,-12.760380744934082,
