split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The nervous chick past the screws,The nervous chicks past the screw,-9.405718803405762,-11.155718803405762,-9.140548706054688,-12.390548706054688,-9.46007251739502,-10.33507251739502,-8.9608154296875,-11.2108154296875,128
train,1,The nervous chicks past the screw,The nervous chick past the screws,-12.021005630493164,-12.458505630493164,-9.856574058532715,-12.356574058532715,-11.841641426086426,-11.716641426086426,-10.134060859680176,-11.759060859680176,128
train,0,The sleepy rabbit beneath the milestones,The sleepy rabbits beneath the milestone,-13.458127975463867,-16.958127975463867,-13.575011253356934,-17.012510299682617,-13.542574882507324,-16.042573928833008,-13.340930938720703,-15.840930938720703,128
train,1,The sleepy rabbits beneath the milestone,The sleepy rabbit beneath the milestones,-13.341036796569824,-17.466035842895508,-13.301655769348145,-17.17665672302246,-13.71481704711914,-17.08981704711914,-13.676522254943848,-16.801523208618164,128
train,0,The sleepy bat beneath the boilers,The sleepy bats beneath the boiler,-4.238312721252441,-9.925812721252441,-5.197447776794434,-9.947447776794434,-2.9433400630950928,-4.818340301513672,-5.611342430114746,-8.486342430114746,128
train,1,The sleepy bats beneath the boiler,The sleepy bat beneath the boilers,-4.248039722442627,-8.498039245605469,-5.691348552703857,-11.441349029541016,-5.280314922332764,-8.530315399169922,-6.9188103675842285,-11.293810844421387,128
train,0,The sleepy lion beneath the boilers,The sleepy lions beneath the boiler,-4.982736110687256,-10.545236587524414,-5.280613422393799,-9.28061294555664,-3.7596921920776367,-5.259692192077637,-5.7301249504089355,-7.9801249504089355,128
train,1,The sleepy lions beneath the boiler,The sleepy lion beneath the boilers,-5.225990295410156,-9.350990295410156,-5.443697929382324,-11.131197929382324,-6.1805291175842285,-9.368029594421387,-6.7980122566223145,-11.048012733459473,128
train,0,The quiet shark outside the clocks,The quiet sharks outside the clock,-9.422394752502441,-10.922394752502441,-7.612829685211182,-11.23783016204834,-9.672577857971191,-10.172577857971191,-7.965641498565674,-9.465641975402832,128
train,1,The quiet sharks outside the clock,The quiet shark outside the clocks,-7.90873384475708,-9.658733367919922,-7.4159321784973145,-11.790931701660156,-9.19454574584961,-9.31954574584961,-8.285120010375977,-11.410120010375977,128
train,0,The calm dog outside the houses,The calm dogs outside the house,-7.228736400604248,-10.85373592376709,-6.804820537567139,-11.867321014404297,-7.129872798919678,-9.12987232208252,-6.702271461486816,-10.077271461486816,128
train,1,The calm dogs outside the house,The calm dog outside the houses,-6.528414249420166,-9.528414726257324,-5.059089660644531,-9.684089660644531,-6.917374134063721,-8.667374610900879,-5.574535369873047,-8.949535369873047,128
train,0,The slender pup behind the bolts,The slender pups behind the bolt,-13.953104019165039,-15.640604019165039,-13.532028198242188,-15.969528198242188,-14.1846284866333,-14.9971284866333,-13.519872665405273,-14.894872665405273,128
train,1,The slender pups behind the bolt,The slender pup behind the bolts,-17.189971923828125,-21.189971923828125,-14.883642196655273,-19.446142196655273,-17.315719604492188,-20.378219604492188,-15.258800506591797,-18.883800506591797,128
