split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The fuzzy turtle past the crates,The fuzzy turtles past the crate,-1.8321954011917114,-6.082195281982422,-5.068112373352051,-3.943112373352051,-3.5790772438049316,-5.704077243804932,128
train,1,The fuzzy turtles past the crate,The fuzzy turtle past the crates,-3.943112373352051,-5.068112373352051,-6.082195281982422,-1.8321954011917114,-3.5370824337005615,-2.7870824337005615,128
train,0,The small kit around the towers,The small kits around the tower,-11.55983829498291,-13.87233829498291,-15.343852996826172,-12.093852996826172,-14.072391510009766,-12.384891510009766,128
train,1,The small kits around the tower,The small kit around the towers,-12.093852996826172,-15.343852996826172,-13.87233829498291,-11.55983829498291,-11.753978729248047,-13.128978729248047,128
train,0,The slender bat behind the cabins,The slender bats behind the cabin,-0.5481711626052856,-7.048171043395996,-5.290017604827881,-1.2900176048278809,-2.3974921703338623,-1.7724921703338623,128
train,1,The slender bats behind the cabin,The slender bat behind the cabins,-1.2900176048278809,-5.290017604827881,-7.048171043395996,-0.5481711626052856,-2.157752513885498,-1.157752513885498,128
train,0,The fuzzy shark behind the clocks,The fuzzy sharks behind the clock,-15.617486000061035,-16.67998695373535,-17.355024337768555,-15.417524337768555,-17.11663055419922,-15.991629600524902,128
train,1,The fuzzy sharks behind the clock,The fuzzy shark behind the clocks,-15.417524337768555,-17.355024337768555,-16.67998695373535,-15.617486000061035,-15.514485359191895,-16.514484405517578,128
train,0,The sleepy dolphin past the vines,The sleepy dolphins past the vine,-2.715122699737549,-7.590122699737549,-11.899955749511719,-11.399955749511719,-10.656672477722168,-11.531672477722168,128
train,1,The sleepy dolphins past the vine,The sleepy dolphin past the vines,-11.399955749511719,-11.899955749511719,-7.590122699737549,-2.715122699737549,-4.45068359375,-3.57568359375,128
train,0,The nervous lion behind the rocks,The nervous lions behind the rock,-14.81558609008789,-15.44058609008789,-15.565483093261719,-14.940483093261719,-15.448644638061523,-14.823644638061523,128
train,1,The nervous lions behind the rock,The nervous lion behind the rocks,-14.940483093261719,-15.565483093261719,-15.44058609008789,-14.81558609008789,-14.549872398376465,-15.112372398376465,128
train,0,The calm dog outside the houses,The calm dogs outside the house,-0.7229384183883667,-5.472938537597656,-5.106559753417969,-0.6065595149993896,-2.719756603240967,-0.8447566628456116,128
train,1,The calm dogs outside the house,The calm dog outside the houses,-0.6065595149993896,-5.106559753417969,-5.472938537597656,-0.7229384183883667,-1.840111255645752,-1.590111255645752,128
train,0,The nervous panda behind the windows,The nervous pandas behind the window,-2.7947592735290527,-6.544759273529053,-5.390958786010742,-2.265958786010742,-3.1771652698516846,-3.5521652698516846,128
train,1,The nervous pandas behind the window,The nervous panda behind the windows,-2.265958786010742,-5.390958786010742,-6.544759273529053,-2.7947592735290527,-4.55482292175293,-3.3048226833343506,128
train,0,The sleepy kit beneath the boilers,The sleepy kits beneath the boiler,-1.0500019788742065,-7.425002098083496,-3.7235472202301025,-3.0985472202301025,-2.4752988815307617,-5.475298881530762,128
train,1,The sleepy kits beneath the boiler,The sleepy kit beneath the boilers,-3.0985472202301025,-3.7235472202301025,-7.425002098083496,-1.0500019788742065,-3.0522913932800293,-1.8022913932800293,128
train,0,The small bat around the walls,The small bats around the wall,-1.9727435111999512,-5.597743511199951,-5.1442718505859375,-1.1442716121673584,-3.1695141792297363,-1.9195142984390259,128
train,1,The small bats around the wall,The small bat around the walls,-1.1442716121673584,-5.1442718505859375,-5.597743511199951,-1.9727435111999512,-2.618441343307495,-3.118441343307495,128
train,0,The fuzzy pup around the tanks,The fuzzy pups around the tank,-13.498281478881836,-14.060781478881836,-15.049650192260742,-12.549650192260742,-14.34187126159668,-12.34187126159668,128
train,1,The fuzzy pups around the tank,The fuzzy pup around the tanks,-12.549650192260742,-15.049650192260742,-14.060781478881836,-13.498281478881836,-12.058552742004395,-14.058552742004395,128
train,0,The small doe beneath the boilers,The small does beneath the boiler,-11.832975387573242,-14.207975387573242,-15.108216285705566,-13.858216285705566,-14.938477516174316,-14.063477516174316,128
train,1,The small does beneath the boiler,The small doe beneath the boilers,-13.858216285705566,-15.108216285705566,-14.207975387573242,-11.832975387573242,-13.421483993530273,-12.608983993530273,128
train,0,The slender panda past the crates,The slender pandas past the crate,-0.7607583999633789,-5.760758399963379,-5.17844295501709,-1.0534429550170898,-2.6564505100250244,-1.7814505100250244,128
train,1,The slender pandas past the crate,The slender panda past the crates,-1.0534429550170898,-5.17844295501709,-5.760758399963379,-0.7607583999633789,-2.3848884105682373,-1.5098884105682373,128
train,0,The sleepy panda outside the benches,The sleepy pandas outside the bench,-14.211845397949219,-16.46184539794922,-17.57778549194336,-14.140284538269043,-15.960905075073242,-14.398405075073242,128
train,1,The sleepy pandas outside the bench,The sleepy panda outside the benches,-14.140284538269043,-17.57778549194336,-16.46184539794922,-14.211845397949219,-13.951379776000977,-15.326379776000977,128
train,0,The bright rabbit beneath the trenches,The bright rabbits beneath the trench,-2.027301073074341,-8.027300834655762,-4.003725051879883,-3.628725051879883,-3.224353551864624,-6.099353790283203,128
train,1,The bright rabbits beneath the trench,The bright rabbit beneath the trenches,-3.628725051879883,-4.003725051879883,-8.027300834655762,-2.027301073074341,-4.015495300292969,-2.640495538711548,128
train,0,The small chick past the rocks,The small chicks past the rock,-2.2480998039245605,-8.873100280761719,-5.817657947540283,-2.317657947540283,-3.7251687049865723,-3.1001687049865723,128
train,1,The small chicks past the rock,The small chick past the rocks,-2.317657947540283,-5.817657947540283,-8.873100280761719,-2.2480998039245605,-5.900874137878418,-2.650874137878418,128
train,0,The slender cock around the walls,The slender cocks around the wall,-10.657848358154297,-11.095348358154297,-11.489094734191895,-8.926594734191895,-10.618661880493164,-9.743661880493164,128
train,1,The slender cocks around the wall,The slender cock around the walls,-8.926594734191895,-11.489094734191895,-11.095348358154297,-10.657848358154297,-10.109081268310547,-11.359081268310547,128
train,0,The nervous shark behind the windows,The nervous sharks behind the window,-11.867576599121094,-15.680076599121094,-13.365594863891602,-10.615594863891602,-11.88747501373291,-10.88747501373291,128
train,1,The nervous sharks behind the window,The nervous shark behind the windows,-10.615594863891602,-13.365594863891602,-15.680076599121094,-11.867576599121094,-14.4898042678833,-12.3648042678833,128
train,0,The small pup past the vines,The small pups past the vine,-12.893255233764648,-13.643255233764648,-18.884281158447266,-16.196781158447266,-18.407962799072266,-15.970462799072266,128
train,1,The small pups past the vine,The small pup past the vines,-16.196781158447266,-18.884281158447266,-13.643255233764648,-12.893255233764648,-12.735478401184082,-13.672978401184082,128
train,0,The calm shark outside the piles,The calm sharks outside the pile,-4.053417205810547,-9.053417205810547,-5.964089393615723,-3.5890891551971436,-4.3267998695373535,-4.5767998695373535,128
train,1,The calm sharks outside the pile,The calm shark outside the piles,-3.5890891551971436,-5.964089393615723,-9.053417205810547,-4.053417205810547,-6.0344343185424805,-5.2844343185424805,128
train,0,The fuzzy kit beneath the statues,The fuzzy kits beneath the statue,-0.5695819854736328,-4.444581985473633,-4.255956172943115,-1.7559561729431152,-1.8137024641036987,-2.6887025833129883,128
