split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The timid cow,The timid cows,-13.942957878112793,-15.317957878112793,-17.49049949645996,-12.177998542785645,-14.54666519165039,-11.92166519165039,128
train,1,The timid cows,The timid cow,-12.177998542785645,-17.49049949645996,-15.317957878112793,-13.942957878112793,-14.670398712158203,-14.857898712158203,128
train,0,The small dog,The small dogs,-3.904926300048828,-11.904926300048828,-9.269737243652344,-3.8947372436523438,-7.064980506896973,-4.189980506896973,128
train,1,The small dogs,The small dog,-3.8947372436523438,-9.269737243652344,-11.904926300048828,-3.904926300048828,-7.070125579833984,-3.6951253414154053,128
train,0,The calm doe,The calm does,-5.421359062194824,-10.983859062194824,-17.70876693725586,-14.64626693725586,-16.645769119262695,-14.270769119262695,128
train,1,The calm does,The calm doe,-14.64626693725586,-17.70876693725586,-10.983859062194824,-5.421359062194824,-11.61793327331543,-8.93043327331543,128
train,0,The timid doe,The timid does,-7.209780693054199,-12.3347806930542,-20.55009651184082,-17.80009651184082,-20.205015182495117,-17.955015182495117,128
train,1,The timid does,The timid doe,-17.80009651184082,-20.55009651184082,-12.3347806930542,-7.209780693054199,-11.784964561462402,-7.9099650382995605,128
train,0,The nervous bat,The nervous bats,-13.706473350524902,-14.268973350524902,-15.352813720703125,-13.540313720703125,-14.449292182922363,-13.449292182922363,128
train,1,The nervous bats,The nervous bat,-13.540313720703125,-15.352813720703125,-14.268973350524902,-13.706473350524902,-14.05704402923584,-14.05704402923584,128
train,0,The small doe,The small does,-11.532733917236328,-14.157733917236328,-18.162097930908203,-15.78709888458252,-18.14344596862793,-16.26844596862793,128
train,1,The small does,The small doe,-15.78709888458252,-18.162097930908203,-14.157733917236328,-11.532733917236328,-13.642619132995605,-12.705119132995605,128
train,0,The sleepy pup,The sleepy pups,-14.71487808227539,-18.02737808227539,-20.058862686157227,-14.183862686157227,-18.403291702270508,-14.778291702270508,128
train,1,The sleepy pups,The sleepy pup,-14.183862686157227,-20.058862686157227,-18.02737808227539,-14.71487808227539,-15.397453308105469,-15.959953308105469,128
train,0,The bright frog,The bright frogs,-15.08579158782959,-18.585792541503906,-18.225173950195312,-15.162674903869629,-16.21524429321289,-15.52774429321289,128
train,1,The bright frogs,The bright frog,-15.162674903869629,-18.225173950195312,-18.585792541503906,-15.08579158782959,-17.901918411254883,-15.589418411254883,128
train,0,The sleepy panda,The sleepy pandas,-12.330866813659668,-17.89336585998535,-14.501006126403809,-11.313506126403809,-14.077325820922852,-12.014825820922852,128
train,1,The sleepy pandas,The sleepy panda,-11.313506126403809,-14.501006126403809,-17.89336585998535,-12.330866813659668,-14.845555305480957,-13.470555305480957,128
train,0,The fuzzy horse,The fuzzy horses,-3.5760834217071533,-11.701083183288574,-6.711311340332031,-2.8363113403320312,-5.164087772369385,-4.289087772369385,128
train,1,The fuzzy horses,The fuzzy horse,-2.8363113403320312,-6.711311340332031,-11.701083183288574,-3.5760834217071533,-5.508569717407227,-4.258569717407227,128
