split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,4,1,The sleepy bat,The sleepy bats,-2.66867733001709,-10.79367733001709,-8.730591773986816,-1.980591893196106,-8.730591773986816,-1.980591893196106,
train,1,4,1,The sleepy bats,The sleepy bat,-1.980591893196106,-8.730591773986816,-10.79367733001709,-2.66867733001709,-10.79367733001709,-2.66867733001709,
train,0,4,1,The fuzzy frog,The fuzzy frogs,-14.269163131713867,-17.081663131713867,-16.245121002197266,-12.15137004852295,-16.245121002197266,-12.15137004852295,
train,1,4,1,The fuzzy frogs,The fuzzy frog,-12.15137004852295,-16.245121002197266,-17.081663131713867,-14.269163131713867,-17.081663131713867,-14.269163131713867,
train,0,4,1,The bright shark,The bright sharks,-11.535565376281738,-14.160565376281738,-12.898136138916016,-10.335636138916016,-12.898136138916016,-10.335636138916016,
train,1,4,1,The bright sharks,The bright shark,-10.335636138916016,-12.898136138916016,-14.160565376281738,-11.535565376281738,-14.160565376281738,-11.535565376281738,
train,0,4,1,The small bat,The small bats,-8.354182243347168,-14.916682243347168,-13.380045890808105,-7.6925458908081055,-13.380045890808105,-7.6925458908081055,
train,1,4,1,The small bats,The small bat,-7.6925458908081055,-13.380045890808105,-14.916682243347168,-8.354182243347168,-14.916682243347168,-8.354182243347168,
train,0,4,1,The bright chick,The bright chicks,-14.79089641571045,-16.665897369384766,-16.626188278198242,-14.719937324523926,-16.626188278198242,-14.719937324523926,
train,1,4,1,The bright chicks,The bright chick,-14.719937324523926,-16.626188278198242,-16.665897369384766,-14.79089641571045,-16.665897369384766,-14.79089641571045,
train,0,4,1,The nervous panda,The nervous pandas,-13.289697647094727,-14.289697647094727,-15.233892440795898,-13.108892440795898,-15.233892440795898,-13.108892440795898,
train,1,4,1,The nervous pandas,The nervous panda,-13.108892440795898,-15.233892440795898,-14.289697647094727,-13.289697647094727,-14.289697647094727,-13.289697647094727,
train,0,4,1,The slender turtle,The slender turtles,-11.96924877166748,-15.78174877166748,-16.42474365234375,-13.42474365234375,-16.42474365234375,-13.42474365234375,
