split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The timid dolphin outside the pipes behind the valves,The timid dolphins outside the pipe behind the valve,-1.0574828386306763,-7.182482719421387,-0.9784677624702454,-7.22846794128418,-1.1353135108947754,-5.385313510894775,-1.0245568752288818,-5.524557113647461,128
train,1,The timid dolphins outside the pipe behind the valve,The timid dolphin outside the pipes behind the valves,-0.8054041266441345,-4.430404186248779,-1.1650912761688232,-4.665091514587402,-1.0388896465301514,-3.0388896465301514,-1.2735193967819214,-3.398519515991211,128
train,0,The nervous rat outside the clocks behind the plants,The nervous rats outside the clock behind the plant,-3.0430715084075928,-6.543071746826172,-2.2150323390960693,-6.840032577514648,-3.257310390472412,-5.757310390472412,-2.510222911834717,-5.635222911834717,128
train,1,The nervous rats outside the clock behind the plant,The nervous rat outside the clocks behind the plants,-2.9912853240966797,-3.7412853240966797,-2.808958053588867,-4.433958053588867,-3.4815216064453125,-3.2315216064453125,-3.1989002227783203,-3.9489002227783203,128
train,0,The sleepy whale behind the pans past the cars,The sleepy whales behind the pan past the car,-14.151683807373047,-15.464183807373047,-14.172197341918945,-15.984697341918945,-14.34693717956543,-15.28443717956543,-14.3734130859375,-15.8734130859375,128
train,1,The sleepy whales behind the pan past the car,The sleepy whale behind the pans past the cars,-18.160863876342773,-19.942113876342773,-16.931673049926758,-19.494173049926758,-18.220447540283203,-19.657947540283203,-16.93252182006836,-19.05752182006836,128
train,0,The small cow behind the houses past the rocks,The small cows behind the house past the rock,-15.563366889953613,-18.500865936279297,-15.400121688842773,-18.712621688842773,-15.931477546691895,-17.931476593017578,-15.485563278198242,-18.110563278198242,128
train,1,The small cows behind the house past the rock,The small cow behind the houses past the rocks,-16.750322341918945,-17.750322341918945,-16.68328094482422,-18.24578094482422,-16.978443145751953,-17.103443145751953,-16.892724990844727,-17.580224990844727,128
train,0,The small shark outside the benches behind the windows,The small sharks outside the bench behind the window,-0.9567383527755737,-4.956738471984863,-0.8547545075416565,-5.729754447937012,-1.2230124473571777,-3.4730124473571777,-1.0007705688476562,-4.125770568847656,128
train,1,The small sharks outside the bench behind the window,The small shark outside the benches behind the windows,-0.7399246096611023,-4.364924430847168,-0.8514540195465088,-5.22645378112793,-0.9600539207458496,-3.2100539207458496,-0.9183895587921143,-4.293389320373535,128
train,0,The calm rabbit past the logs beneath the columns,The calm rabbits past the log beneath the column,-3.6019482612609863,-9.226947784423828,-1.8351988792419434,-8.210199356079102,-3.6354904174804688,-8.010490417480469,-1.8912763595581055,-6.8912763595581055,128
train,1,The calm rabbits past the log beneath the column,The calm rabbit past the logs beneath the columns,-3.1608119010925293,-3.6608119010925293,-2.275421619415283,-4.650421619415283,-3.605767250061035,-3.230767250061035,-2.5835800170898438,-3.9585800170898438,128
train,0,The small panda outside the stools behind the clocks,The small pandas outside the stool behind the clock,-13.110856056213379,-14.360856056213379,-13.34920597076416,-15.53670597076416,-13.18962287902832,-13.68962287902832,-13.195701599121094,-14.633201599121094,128
train,1,The small pandas outside the stool behind the clock,The small panda outside the stools behind the clocks,-12.323758125305176,-14.573758125305176,-12.764469146728516,-15.389469146728516,-12.449460983276367,-13.761960983276367,-12.87853717803955,-14.50353717803955,128
train,0,The sleepy rabbit beneath the milestones around the thresholds,The sleepy rabbits beneath the milestone around the threshold,-12.7155179977417,-14.2155179977417,-11.204812049865723,-14.017312049865723,-12.850114822387695,-13.662614822387695,-11.213727951049805,-13.338727951049805,128
train,1,The sleepy rabbits beneath the milestone around the threshold,The sleepy rabbit beneath the milestones around the thresholds,-11.394973754882812,-14.269973754882812,-11.055545806884766,-15.243045806884766,-11.652861595153809,-13.840361595153809,-11.136003494262695,-14.386003494262695,128
