split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The timid cow,The timid cows,-13.67196273803711,-15.04696273803711,-17.46584701538086,-12.153347969055176,-14.423661231994629,-11.798661231994629,128
train,1,The timid cows,The timid cow,-12.153347969055176,-17.46584701538086,-15.04696273803711,-13.67196273803711,-14.583868026733398,-14.771368026733398,128
train,0,The small dog,The small dogs,-1.7883920669555664,-9.788392066955566,-8.248485565185547,-2.8734850883483887,-5.435389518737793,-2.560389280319214,128
train,1,The small dogs,The small dog,-2.8734850883483887,-8.248485565185547,-9.788392066955566,-1.7883920669555664,-5.269239902496338,-1.8942396640777588,128
train,0,The calm doe,The calm does,-5.338763236999512,-10.901263236999512,-17.638957977294922,-14.576457977294922,-16.576282501220703,-14.201282501220703,128
train,1,The calm does,The calm doe,-14.576457977294922,-17.638957977294922,-10.901263236999512,-5.338763236999512,-11.52959156036377,-8.84209156036377,128
train,0,The timid doe,The timid does,-7.090418815612793,-12.215418815612793,-20.20380973815918,-17.45380973815918,-19.455322265625,-17.205322265625,128
train,1,The timid does,The timid doe,-17.45380973815918,-20.20380973815918,-12.215418815612793,-7.090418815612793,-11.581475257873535,-7.706475734710693,128
train,0,The nervous bat,The nervous bats,-13.645833969116211,-14.208333969116211,-13.733844757080078,-11.921344757080078,-13.353041648864746,-12.353041648864746,128
train,1,The nervous bats,The nervous bat,-11.921344757080078,-13.733844757080078,-14.208333969116211,-13.645833969116211,-13.967144012451172,-13.967144012451172,128
train,0,The small doe,The small does,-11.29308032989502,-13.91808032989502,-16.76783561706543,-14.392834663391113,-16.455995559692383,-14.580995559692383,128
train,1,The small does,The small doe,-14.392834663391113,-16.76783561706543,-13.91808032989502,-11.29308032989502,-13.09235668182373,-12.15485668182373,128
train,0,The sleepy pup,The sleepy pups,-13.662384033203125,-16.974884033203125,-18.895763397216797,-13.020763397216797,-16.632389068603516,-13.007389068603516,128
train,1,The sleepy pups,The sleepy pup,-13.020763397216797,-18.895763397216797,-16.974884033203125,-13.662384033203125,-14.082505226135254,-14.645005226135254,128
train,0,The bright frog,The bright frogs,-14.361299514770508,-17.861299514770508,-17.552623748779297,-14.490124702453613,-15.061257362365723,-14.373757362365723,128
train,1,The bright frogs,The bright frog,-14.490124702453613,-17.552623748779297,-17.861299514770508,-14.361299514770508,-16.7576847076416,-14.445184707641602,128
train,0,The sleepy panda,The sleepy pandas,-10.67990779876709,-16.242406845092773,-13.172503471374512,-9.985003471374512,-11.984294891357422,-9.921794891357422,128
train,1,The sleepy pandas,The sleepy panda,-9.985003471374512,-13.172503471374512,-16.242406845092773,-10.67990779876709,-12.334630012512207,-10.959630012512207,128
train,0,The fuzzy horse,The fuzzy horses,-0.8796799182891846,-9.004679679870605,-4.954456329345703,-1.0794563293457031,-2.69914174079895,-1.8241417407989502,128
train,1,The fuzzy horses,The fuzzy horse,-1.0794563293457031,-4.954456329345703,-9.004679679870605,-0.8796799182891846,-3.0741801261901855,-1.8241801261901855,128
train,0,The fuzzy cock,The fuzzy cocks,-7.981237411499023,-15.168737411499023,-3.5862293243408203,-2.4612293243408203,-2.909527063369751,-3.534527063369751,128
train,1,The fuzzy cocks,The fuzzy cock,-2.4612293243408203,-3.5862293243408203,-15.168737411499023,-7.981237411499023,-13.970596313476562,-9.033096313476562,128
train,0,The bright rat,The bright rats,-1.131612777709961,-8.381612777709961,-5.648465156555176,-1.2734653949737549,-4.0778656005859375,-1.4528656005859375,128
train,1,The bright rats,The bright rat,-1.2734653949737549,-5.648465156555176,-8.381612777709961,-1.131612777709961,-3.105968475341797,-1.6059684753417969,128
train,0,The calm cock,The calm cocks,-5.654751300811768,-13.65475082397461,-4.540852069854736,-2.1658520698547363,-3.799424171447754,-3.924424171447754,128
train,1,The calm cocks,The calm cock,-2.1658520698547363,-4.540852069854736,-13.65475082397461,-5.654751300811768,-11.520943641662598,-6.583443641662598,128
