split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0464906692504883,-10.171490669250488,-2.5856881141662598,-10.085687637329102,-2.657576084136963,-7.157576084136963,-3.241126775741577,-7.616127014160156,128
train,1,The sleepy bats,The sleepy bat,-1.76617431640625,-8.45367431640625,-1.8650431632995605,-7.8650431632995605,-2.0924453735351562,-6.217445373535156,-2.0196237564086914,-6.269623756408691,128
train,0,The fuzzy frog,The fuzzy frogs,-12.373226165771484,-15.185726165771484,-13.014863967895508,-15.702363967895508,-12.672943115234375,-14.610443115234375,-13.59736156463623,-15.40986156463623,128
train,1,The fuzzy frogs,The fuzzy frog,-11.707802772521973,-15.832802772521973,-11.685486793518066,-15.372986793518066,-11.664422988891602,-14.539422988891602,-11.681936264038086,-14.431936264038086,128
train,0,The bright shark,The bright sharks,-9.019481658935547,-11.706981658935547,-9.77004623413086,-12.95754623413086,-9.537457466125488,-11.037457466125488,-10.088102340698242,-12.400602340698242,128
train,1,The bright sharks,The bright shark,-9.171207427978516,-11.733707427978516,-9.755256652832031,-12.692756652832031,-9.762894630432129,-10.825394630432129,-10.48565673828125,-11.79815673828125,128
train,0,The small bat,The small bats,-8.144024848937988,-14.706524848937988,-8.349834442138672,-14.287334442138672,-8.17890453338623,-12.80390453338623,-8.745671272277832,-13.495671272277832,128
train,1,The small bats,The small bat,-7.596708297729492,-13.221708297729492,-7.53553581237793,-13.16053581237793,-7.867960453033447,-11.367959976196289,-7.915181636810303,-12.102682113647461,128
train,0,The bright chick,The bright chicks,-15.253191947937012,-17.190692901611328,-14.5144624710083,-16.264461517333984,-16.176803588867188,-16.895553588867188,-15.088672637939453,-16.026172637939453,128
train,1,The bright chicks,The bright chick,-15.0490140914917,-16.955263137817383,-14.574338912963867,-16.480588912963867,-15.099533081054688,-16.537033081054688,-14.797167778015137,-16.10966682434082,128
train,0,The nervous panda,The nervous pandas,-12.229968070983887,-13.292468070983887,-11.379051208496094,-12.879051208496094,-12.769207954406738,-13.081707954406738,-12.079751014709473,-12.829751014709473,128
train,1,The nervous pandas,The nervous panda,-12.117985725402832,-14.242985725402832,-11.50310230255127,-14.06560230255127,-12.440210342407227,-14.002710342407227,-11.689697265625,-13.689697265625,128
train,0,The slender turtle,The slender turtles,-12.91177749633789,-16.72427749633789,-12.684523582458496,-16.059524536132812,-13.718439102172852,-17.09343910217285,-13.264269828796387,-16.07676887512207,128
train,1,The slender turtles,The slender turtle,-13.880208015441895,-16.817707061767578,-12.715967178344727,-16.278467178344727,-14.086109161376953,-16.148609161376953,-12.738450050354004,-15.550950050354004,128
train,0,The quiet turtle,The quiet turtles,-3.8923959732055664,-11.767395973205566,-3.5706543922424316,-12.008153915405273,-4.48412561416626,-9.359125137329102,-4.081637382507324,-9.644137382507324,128
train,1,The quiet turtles,The quiet turtle,-3.1281983852386475,-8.378198623657227,-2.2067296504974365,-9.019229888916016,-3.503352165222168,-6.878352165222168,-2.5835776329040527,-7.458577632904053,128
train,0,The sleepy doe,The sleepy does,-13.937175750732422,-15.312175750732422,-13.949726104736328,-15.324726104736328,-14.322977066040039,-14.760477066040039,-13.869906425476074,-14.744906425476074,128
train,1,The sleepy does,The sleepy doe,-14.350380897521973,-16.412879943847656,-14.154858589172363,-16.65485954284668,-14.356901168823242,-15.981901168823242,-14.151653289794922,-16.401653289794922,128
train,0,The timid horse,The timid horses,-3.622795581817627,-11.185295104980469,-2.8426382541656494,-10.90513801574707,-4.368905067443848,-8.806405067443848,-3.568152904510498,-8.81815242767334,128
train,1,The timid horses,The timid horse,-2.5954999923706055,-9.032999992370605,-1.9587671756744385,-8.45876693725586,-3.0054190158843994,-7.50541877746582,-2.4956977367401123,-7.120697975158691,128
train,0,The nervous rat,The nervous rats,-3.7572693824768066,-11.007269859313965,-2.862321138381958,-10.737320899963379,-3.967581033706665,-7.217581272125244,-3.7432048320770264,-8.305705070495605,128
train,1,The nervous rats,The nervous rat,-3.4496827125549316,-8.699682235717773,-2.684368133544922,-8.309368133544922,-3.6184704303741455,-6.868470191955566,-2.9643406867980957,-6.839340686798096,128
train,0,The fuzzy shark,The fuzzy sharks,-2.384080171585083,-9.009079933166504,-2.473562479019165,-9.723562240600586,-2.5796618461608887,-6.079661846160889,-3.06630277633667,-7.19130277633667,128
