split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.084569215774536,-10.209568977355957,-2.6046926975250244,-10.167192459106445,-2.586547374725342,-7.086547374725342,-3.2354016304016113,-7.610401630401611,128
train,1,The sleepy bats,The sleepy bat,-1.7713274955749512,-8.52132797241211,-1.9077850580215454,-7.907784938812256,-2.1130480766296387,-6.238048076629639,-2.014643669128418,-6.264643669128418,128
train,0,The fuzzy frog,The fuzzy frogs,-12.43608570098877,-15.24858570098877,-13.010247230529785,-15.697747230529785,-12.73688793182373,-14.73688793182373,-13.644514083862305,-15.394514083862305,128
train,1,The fuzzy frogs,The fuzzy frog,-11.673609733581543,-15.767359733581543,-11.672557830810547,-15.360057830810547,-11.704919815063477,-14.579919815063477,-11.629654884338379,-14.442154884338379,128
train,0,The bright shark,The bright sharks,-8.990523338317871,-11.615523338317871,-9.691205024719238,-12.941205024719238,-9.513788223266602,-10.951288223266602,-10.12379264831543,-12.43629264831543,128
train,1,The bright sharks,The bright shark,-9.113508224487305,-11.676008224487305,-9.7464017868042,-12.7464017868042,-9.750914573669434,-10.813414573669434,-10.37854290008545,-11.81604290008545,128
train,0,The small bat,The small bats,-8.136110305786133,-14.698610305786133,-8.448501586914062,-14.386001586914062,-8.206133842468262,-12.956133842468262,-8.672186851501465,-13.422186851501465,128
train,1,The small bats,The small bat,-7.630747318267822,-13.318246841430664,-7.536038398742676,-13.161038398742676,-7.829816818237305,-11.454816818237305,-7.926938056945801,-12.1144380569458,128
train,0,The bright chick,The bright chicks,-15.323587417602539,-17.19858741760254,-14.479387283325195,-16.291887283325195,-16.288000106811523,-16.975500106811523,-15.031725883483887,-15.969225883483887,128
train,1,The bright chicks,The bright chick,-15.062397003173828,-16.968647003173828,-14.74039363861084,-16.584144592285156,-15.074640274047852,-16.48089027404785,-14.809269905090332,-16.090518951416016,128
train,0,The nervous panda,The nervous pandas,-12.297943115234375,-13.297943115234375,-11.36999225616455,-12.86999225616455,-12.833582878112793,-13.208582878112793,-12.076472282409668,-12.826472282409668,128
train,1,The nervous pandas,The nervous panda,-12.169737815856934,-14.294737815856934,-11.541024208068848,-14.166024208068848,-12.431621551513672,-13.931621551513672,-11.70587158203125,-13.70587158203125,128
train,0,The slender turtle,The slender turtles,-12.89495849609375,-16.70745849609375,-12.615775108337402,-15.928275108337402,-13.699243545532227,-17.105493545532227,-13.156513214111328,-15.969013214111328,128
train,1,The slender turtles,The slender turtle,-13.898833274841309,-16.898834228515625,-12.673476219177246,-16.23597526550293,-14.07623291015625,-16.20123291015625,-12.745855331420898,-15.558355331420898,128
train,0,The quiet turtle,The quiet turtles,-4.0152130126953125,-11.827713012695312,-3.635125160217285,-12.072625160217285,-4.572269916534424,-9.509769439697266,-4.196185111999512,-9.758685111999512,128
train,1,The quiet turtles,The quiet turtle,-3.0605297088623047,-8.435529708862305,-2.1130504608154297,-8.98805046081543,-3.580676555633545,-6.830676555633545,-2.475884437561035,-7.475884437561035,128
train,0,The sleepy doe,The sleepy does,-13.941704750061035,-15.316704750061035,-14.067352294921875,-15.442352294921875,-14.520265579223633,-14.895265579223633,-13.93726921081543,-14.74976921081543,128
train,1,The sleepy does,The sleepy doe,-14.293182373046875,-16.355682373046875,-14.526382446289062,-17.120132446289062,-14.165969848632812,-15.790969848632812,-14.06591796875,-16.31591796875,128
train,0,The timid horse,The timid horses,-3.8225247859954834,-11.260025024414062,-2.8065989017486572,-10.931598663330078,-4.377369403839111,-8.877368927001953,-3.579115629196167,-8.829115867614746,128
train,1,The timid horses,The timid horse,-2.605340003967285,-8.980340003967285,-1.9591299295425415,-8.45913028717041,-3.035871744155884,-7.410871982574463,-2.403308868408203,-7.028308868408203,128
train,0,The nervous rat,The nervous rats,-3.79487943649292,-11.107378959655762,-2.8478095531463623,-10.660309791564941,-3.7921807765960693,-7.16718053817749,-3.5572195053100586,-8.307219505310059,128
train,1,The nervous rats,The nervous rat,-3.4214587211608887,-8.671459197998047,-2.560483694076538,-8.372983932495117,-3.594036102294922,-6.844036102294922,-2.9516491889953613,-6.951649188995361,128
train,0,The fuzzy shark,The fuzzy sharks,-2.3093416690826416,-8.996841430664062,-2.4642560482025146,-9.714256286621094,-2.4868345260620117,-6.111834526062012,-2.9585790634155273,-7.083579063415527,128
train,1,The fuzzy sharks,The fuzzy shark,-1.586289405822754,-5.961289405822754,-1.5464223623275757,-6.921422481536865,-1.8988358974456787,-4.023836135864258,-1.9251774549484253,-5.175177574157715,128
train,0,The timid horse,The timid horses,-11.510025024414062,-15.010025024414062,-11.181598663330078,-14.744098663330078,-12.189868927001953,-14.689868927001953,-11.641615867614746,-14.391615867614746,128
train,1,The timid horses,The timid horse,-10.792840003967285,-14.667840003967285,-10.64663028717041,-14.83413028717041,-11.473371505737305,-13.973371505737305,-11.340808868408203,-14.153308868408203,128
train,0,The timid dog,The timid dogs,-12.034515380859375,-13.659515380859375,-12.979281425476074,-14.104281425476074,-12.538914680480957,-13.351414680480957,-13.727543830871582,-14.102543830871582,128
train,1,The timid dogs,The timid dog,-10.538110733032227,-14.225610733032227,-11.229238510131836,-15.416738510131836,-11.219755172729492,-13.844755172729492,-11.59691047668457,-15.03441047668457,128
train,0,The timid rabbit,The timid rabbits,-3.6036224365234375,-11.728622436523438,-3.9413459300994873,-12.441346168518066,-3.9956812858581543,-9.620681762695312,-4.5700483322143555,-10.882548332214355,128
train,1,The timid rabbits,The timid rabbit,-1.9179843664169312,-8.230484008789062,-2.5635993480682373,-8.751099586486816,-2.4172282218933105,-7.2922282218933105,-3.1251752376556396,-7.875175476074219,128
train,0,The bright panda,The bright pandas,-9.925573348999023,-11.863073348999023,-9.542108535766602,-12.354608535766602,-10.598203659057617,-11.535703659057617,-10.419303894042969,-12.106803894042969,128
train,1,The bright pandas,The bright panda,-8.915308952331543,-12.665308952331543,-8.681570053100586,-12.494070053100586,-8.937544822692871,-11.375044822692871,-8.649057388305664,-11.149057388305664,128
train,0,The fuzzy turtle,The fuzzy turtles,-11.338155746459961,-13.588155746459961,-12.3810453414917,-15.0060453414917,-11.809267044067383,-13.434267044067383,-12.700933456420898,-14.575933456420898,128
train,1,The fuzzy turtles,The fuzzy turtle,-10.995892524719238,-14.933392524719238,-11.765135765075684,-15.890135765075684,-11.16714859008789,-13.60464859008789,-12.044322967529297,-14.544322967529297,128
train,0,The sleepy monitor,The sleepy monitors,-3.7272374629974365,-11.352237701416016,-4.7073235511779785,-12.51982307434082,-4.050008296966553,-9.237507820129395,-5.0423102378845215,-10.47981071472168,128
