split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The timid cow,The timid cows,-13.729877471923828,-15.229877471923828,-17.477035522460938,-12.227035522460938,-14.377373695373535,-11.752373695373535,128
train,1,The timid cows,The timid cow,-12.227035522460938,-17.477035522460938,-15.229877471923828,-13.729877471923828,-14.890283584594727,-15.015283584594727,128
train,0,The small dog,The small dogs,-1.9777088165283203,-9.91520881652832,-8.388299942016602,-2.8883001804351807,-5.696440696716309,-2.6964406967163086,128
train,1,The small dogs,The small dog,-2.8883001804351807,-8.388299942016602,-9.91520881652832,-1.9777088165283203,-5.567702293395996,-2.192702293395996,128
train,0,The calm doe,The calm does,-5.523785591125488,-11.023785591125488,-17.578731536865234,-14.578731536865234,-16.701875686645508,-14.326874732971191,128
train,1,The calm does,The calm doe,-14.578731536865234,-17.578731536865234,-11.023785591125488,-5.523785591125488,-11.526556015014648,-8.714056015014648,128
train,0,The timid doe,The timid does,-7.107763767242432,-12.357763290405273,-20.019676208496094,-17.332176208496094,-19.460477828979492,-17.272977828979492,128
train,1,The timid does,The timid doe,-17.332176208496094,-20.019676208496094,-12.357763290405273,-7.107763767242432,-11.758971214294434,-7.946471214294434,128
train,0,The nervous bat,The nervous bats,-13.658323287963867,-14.220823287963867,-13.75739574432373,-11.88239574432373,-13.277973175048828,-12.277973175048828,128
train,1,The nervous bats,The nervous bat,-11.88239574432373,-13.75739574432373,-14.220823287963867,-13.658323287963867,-14.016176223754883,-14.016176223754883,128
train,0,The small doe,The small does,-11.38166618347168,-14.06916618347168,-16.90047836303711,-14.46297836303711,-16.403831481933594,-14.528830528259277,128
train,1,The small does,The small doe,-14.46297836303711,-16.90047836303711,-14.06916618347168,-11.38166618347168,-13.367409706115723,-12.429909706115723,128
train,0,The sleepy pup,The sleepy pups,-13.440869331359863,-16.815868377685547,-19.026126861572266,-13.182376861572266,-16.77727508544922,-13.152276039123535,128
train,1,The sleepy pups,The sleepy pup,-13.182376861572266,-19.026126861572266,-16.815868377685547,-13.440869331359863,-14.14494800567627,-14.64494800567627,128
train,0,The bright frog,The bright frogs,-14.430619239807129,-17.868118286132812,-17.64640998840332,-14.52140998840332,-15.222987174987793,-14.535487174987793,128
train,1,The bright frogs,The bright frog,-14.52140998840332,-17.64640998840332,-17.868118286132812,-14.430619239807129,-17.034656524658203,-14.72215747833252,128
train,0,The sleepy panda,The sleepy pandas,-10.676419258117676,-16.30141830444336,-13.300802230834961,-10.113302230834961,-11.98757266998291,-9.92507266998291,128
train,1,The sleepy pandas,The sleepy panda,-10.113302230834961,-13.300802230834961,-16.30141830444336,-10.676419258117676,-12.536770820617676,-11.036770820617676,128
train,0,The fuzzy horse,The fuzzy horses,-1.197900414466858,-9.447900772094727,-5.476600646972656,-1.7266007661819458,-3.2507591247558594,-2.3757591247558594,128
train,1,The fuzzy horses,The fuzzy horse,-1.7266007661819458,-5.476600646972656,-9.447900772094727,-1.197900414466858,-3.728400468826294,-2.478400468826294,128
train,0,The fuzzy cock,The fuzzy cocks,-7.877387523651123,-15.064887046813965,-3.7708325386047363,-2.5208325386047363,-2.8671913146972656,-3.3671913146972656,128
train,1,The fuzzy cocks,The fuzzy cock,-2.5208325386047363,-3.7708325386047363,-15.064887046813965,-7.877387523651123,-13.661746978759766,-8.786746978759766,128
train,0,The bright rat,The bright rats,-1.1519138813018799,-8.2769136428833,-5.710457801818848,-1.3354580402374268,-4.174629211425781,-1.5496289730072021,128
train,1,The bright rats,The bright rat,-1.3354580402374268,-5.710457801818848,-8.2769136428833,-1.1519138813018799,-3.053952217102051,-1.6789520978927612,128
train,0,The calm cock,The calm cocks,-5.6470947265625,-13.6470947265625,-4.679799556732178,-2.1797995567321777,-3.7246289253234863,-3.7246289253234863,128
train,1,The calm cocks,The calm cock,-2.1797995567321777,-4.679799556732178,-13.6470947265625,-5.6470947265625,-11.808816909790039,-6.621316909790039,128
train,0,The sleepy dolphin,The sleepy dolphins,-1.1445059776306152,-10.144506454467773,-7.7265520095825195,-0.97655189037323,-4.880825996398926,-1.0058259963989258,128
train,1,The sleepy dolphins,The sleepy dolphin,-0.97655189037323,-7.7265520095825195,-10.144506454467773,-1.1445059776306152,-3.9873034954071045,-1.7373034954071045,128
train,0,The sleepy horse,The sleepy horses,-13.231411933898926,-14.043911933898926,-15.669926643371582,-14.169926643371582,-14.432162284851074,-14.057162284851074,128
train,1,The sleepy horses,The sleepy horse,-14.169926643371582,-15.669926643371582,-14.043911933898926,-13.231411933898926,-13.48963737487793,-13.98963737487793,128
train,0,The calm shark,The calm sharks,-12.052102088928223,-17.864601135253906,-16.477584838867188,-12.102584838867188,-14.571478843688965,-12.383978843688965,128
train,1,The calm sharks,The calm shark,-12.102584838867188,-16.477584838867188,-17.864601135253906,-12.052102088928223,-13.848187446594238,-13.723187446594238,128
train,0,The slender frog,The slender frogs,-10.746363639831543,-15.058863639831543,-16.75575828552246,-12.130758285522461,-13.050247192382812,-11.550247192382812,128
