split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0464906692504883,-10.171490669250488,-2.643977165222168,-9.893977165222168,-2.3570642471313477,-8.107064247131348,-3.241126775741577,-7.616127014160156,16
train,1,The sleepy bats,The sleepy bat,-1.76617431640625,-8.45367431640625,-1.737339973449707,-7.487339973449707,-1.9545191526412964,-6.704519271850586,-2.0196237564086914,-6.269623756408691,16
train,0,The fuzzy frog,The fuzzy frogs,-12.373226165771484,-15.185726165771484,-13.20506477355957,-15.83006477355957,-12.569543838500977,-14.819543838500977,-13.59736156463623,-15.40986156463623,16
train,1,The fuzzy frogs,The fuzzy frog,-11.707802772521973,-15.832802772521973,-11.477872848510742,-15.227872848510742,-11.759428024291992,-14.571928024291992,-11.681936264038086,-14.431936264038086,16
train,0,The bright shark,The bright sharks,-9.019481658935547,-11.706981658935547,-9.850189208984375,-13.037689208984375,-9.402244567871094,-11.027244567871094,-10.088102340698242,-12.400602340698242,16
train,1,The bright sharks,The bright shark,-9.171207427978516,-11.733707427978516,-9.85538387298584,-12.48038387298584,-9.655326843261719,-10.967826843261719,-10.48565673828125,-11.79815673828125,16
train,0,The small bat,The small bats,-8.144024848937988,-14.706524848937988,-8.670594215393066,-14.420594215393066,-7.8277411460876465,-13.327741622924805,-8.745671272277832,-13.495671272277832,16
train,1,The small bats,The small bat,-7.596708297729492,-13.221708297729492,-7.622476577758789,-12.934976577758789,-7.695039749145508,-11.632539749145508,-7.915181636810303,-12.102682113647461,16
train,0,The bright chick,The bright chicks,-15.253191947937012,-17.190692901611328,-14.741881370544434,-16.304380416870117,-15.920037269592285,-17.0137882232666,-15.088672637939453,-16.026172637939453,16
train,1,The bright chicks,The bright chick,-15.0490140914917,-16.955263137817383,-14.652918815612793,-16.30916976928711,-15.130377769470215,-16.7241268157959,-14.797167778015137,-16.10966682434082,16
train,0,The nervous panda,The nervous pandas,-12.229968070983887,-13.292468070983887,-11.511831283569336,-12.761831283569336,-12.642488479614258,-13.204988479614258,-12.079751014709473,-12.829751014709473,16
train,1,The nervous pandas,The nervous panda,-12.117985725402832,-14.242985725402832,-11.721051216125488,-14.033551216125488,-12.358006477355957,-14.045506477355957,-11.689697265625,-13.689697265625,16
train,0,The slender turtle,The slender turtles,-12.91177749633789,-16.72427749633789,-12.834203720092773,-16.146703720092773,-13.161870002746582,-16.505619049072266,-13.264269828796387,-16.07676887512207,16
train,1,The slender turtles,The slender turtle,-13.880208015441895,-16.817707061767578,-12.777926445007324,-16.184175491333008,-13.910783767700195,-16.223283767700195,-12.738450050354004,-15.550950050354004,16
train,0,The quiet turtle,The quiet turtles,-3.8923959732055664,-11.767395973205566,-3.558002471923828,-11.808002471923828,-4.220086097717285,-10.157586097717285,-4.081637382507324,-9.644137382507324,16
train,1,The quiet turtles,The quiet turtle,-3.1281983852386475,-8.378198623657227,-2.207266092300415,-8.644765853881836,-3.409830093383789,-7.159830093383789,-2.5835776329040527,-7.458577632904053,16
train,0,The sleepy doe,The sleepy does,-13.937175750732422,-15.312175750732422,-13.818010330200195,-15.005510330200195,-14.127943992614746,-14.940443992614746,-13.869906425476074,-14.744906425476074,16
train,1,The sleepy does,The sleepy doe,-14.350380897521973,-16.412879943847656,-14.128976821899414,-16.128976821899414,-14.476889610290527,-16.414390563964844,-14.151653289794922,-16.401653289794922,16
train,0,The timid horse,The timid horses,-3.622795581817627,-11.185295104980469,-2.959578514099121,-10.897078514099121,-4.058970928192139,-9.05897045135498,-3.568152904510498,-8.81815242767334,16
train,1,The timid horses,The timid horse,-2.5954999923706055,-9.032999992370605,-2.1229026317596436,-8.247902870178223,-2.795194625854492,-7.732694625854492,-2.4956977367401123,-7.120697975158691,16
train,0,The nervous rat,The nervous rats,-3.7572693824768066,-11.007269859313965,-3.23516583442688,-10.5476655960083,-3.8644232749938965,-8.489422798156738,-3.7432048320770264,-8.305705070495605,16
train,1,The nervous rats,The nervous rat,-3.4496827125549316,-8.699682235717773,-2.5550343990325928,-7.930034637451172,-3.7207977771759033,-7.345798015594482,-2.9643406867980957,-6.839340686798096,16
train,0,The fuzzy shark,The fuzzy sharks,-2.384080171585083,-9.009079933166504,-2.5639522075653076,-9.501452445983887,-2.5559370517730713,-6.68093729019165,-3.06630277633667,-7.19130277633667,16
train,1,The fuzzy sharks,The fuzzy shark,-1.513036847114563,-5.888036727905273,-1.5182900428771973,-6.518290042877197,-1.848831057548523,-4.3488311767578125,-1.894137978553772,-5.144137859344482,16
train,0,The timid horse,The timid horses,-11.435295104980469,-14.904045104980469,-11.334578514099121,-14.709578514099121,-11.87147045135498,-14.62147045135498,-11.69315242767334,-14.38065242767334,16
train,1,The timid horses,The timid horse,-10.845499992370605,-14.657999992370605,-10.872902870178223,-14.685402870178223,-11.232694625854492,-14.107694625854492,-11.308197975158691,-14.120697975158691,16
train,0,The timid dog,The timid dogs,-11.90491008758545,-13.52991008758545,-13.405683517456055,-14.218183517456055,-12.179915428161621,-13.242415428161621,-13.721414566040039,-14.096414566040039,16
train,1,The timid dogs,The timid dog,-10.489075660705566,-14.114075660705566,-11.279438972473145,-15.279438972473145,-10.964951515197754,-14.027451515197754,-11.555051803588867,-15.055051803588867,16
train,0,The timid rabbit,The timid rabbits,-3.582519769668579,-11.77001953125,-3.9907681941986084,-12.303268432617188,-3.828671455383301,-10.0161714553833,-4.5069804191589355,-10.819479942321777,16
train,1,The timid rabbits,The timid rabbit,-1.8715049028396606,-8.246504783630371,-2.6153788566589355,-8.677878379821777,-2.0979442596435547,-7.472944259643555,-3.098432779312134,-7.848432540893555,16
train,0,The bright panda,The bright pandas,-9.874908447265625,-11.937408447265625,-9.743233680725098,-12.243233680725098,-10.349600791931152,-11.599600791931152,-10.252110481262207,-12.002110481262207,16
train,1,The bright pandas,The bright panda,-8.915623664855957,-12.603123664855957,-8.35045337677002,-11.60045337677002,-8.913925170898438,-11.788925170898438,-8.683249473571777,-11.120749473571777,16
train,0,The fuzzy turtle,The fuzzy turtles,-11.224119186401367,-13.474119186401367,-12.238364219665527,-14.738364219665527,-11.799964904785156,-13.487464904785156,-12.693456649780273,-14.630956649780273,16
train,1,The fuzzy turtles,The fuzzy turtle,-10.917819023132324,-14.917819023132324,-11.659836769104004,-15.472336769104004,-11.427750587463379,-14.052750587463379,-12.111368179321289,-14.611368179321289,16
train,0,The sleepy monitor,The sleepy monitors,-3.844548225402832,-11.344548225402832,-4.74527645111084,-12.12027645111084,-3.964414596557617,-9.776914596557617,-4.9898505210876465,-10.489850997924805,16
train,1,The sleepy monitors,The sleepy monitor,-3.5129377841949463,-9.137937545776367,-2.7904412746429443,-7.790441036224365,-3.7474377155303955,-7.997437953948975,-3.1982970237731934,-6.823297023773193,16
train,0,The calm dolphin,The calm dolphins,-8.824138641357422,-12.511638641357422,-9.531526565551758,-14.094026565551758,-9.334576606750488,-11.459576606750488,-10.098860740661621,-12.911360740661621,16
train,1,The calm dolphins,The calm dolphin,-9.02589225769043,-13.90089225769043,-9.221565246582031,-14.409065246582031,-9.139537811279297,-13.139537811279297,-9.317913055419922,-13.692913055419922,16
train,0,The small pup,The small pups,-11.638948440551758,-15.013948440551758,-12.48030948638916,-16.105308532714844,-11.875496864318848,-14.250496864318848,-12.648523330688477,-15.648523330688477,16
train,1,The small pups,The small pup,-11.759438514709473,-15.196938514709473,-11.736961364746094,-14.986961364746094,-12.038924217224121,-14.788924217224121,-12.112418174743652,-14.799918174743652,16
train,0,The quiet whale,The quiet whales,-9.87840461730957,-12.50340461730957,-10.55759048461914,-13.93259048461914,-10.137067794799805,-11.699567794799805,-10.764440536499023,-13.139440536499023,16
train,1,The quiet whales,The quiet whale,-10.036538124084473,-13.536538124084473,-9.604605674743652,-13.979605674743652,-10.192151069641113,-12.567151069641113,-10.10986042022705,-13.04736042022705,16
train,0,The slender doe,The slender does,-15.092765808105469,-18.34276580810547,-13.786375999450684,-17.473876953125,-15.476973533630371,-18.008224487304688,-14.202091217041016,-17.139591217041016,16
train,1,The slender does,The slender doe,-14.77166748046875,-18.52166748046875,-14.81821060180664,-16.44321060180664,-14.942028045654297,-18.504528045654297,-14.497513771057129,-16.716262817382812,16
train,0,The fuzzy kitten,The fuzzy kittens,-12.808009147644043,-13.308009147644043,-13.25711727142334,-13.94461727142334,-13.212026596069336,-13.149526596069336,-13.531776428222656,-13.719276428222656,16
train,1,The fuzzy kittens,The fuzzy kitten,-11.892393112182617,-15.517393112182617,-11.965184211730957,-15.277684211730957,-12.128837585449219,-15.316337585449219,-12.241922378540039,-14.991922378540039,16
train,0,The bright dog,The bright dogs,-11.89501667022705,-12.58251667022705,-12.390633583068848,-12.953133583068848,-12.076151847839355,-12.263651847839355,-12.576478004455566,-12.701478004455566,16
train,1,The bright dogs,The bright dog,-10.554031372070312,-14.304031372070312,-10.468738555908203,-14.281238555908203,-10.900009155273438,-14.025009155273438,-10.772552490234375,-14.085052490234375,16
train,0,The slender rabbit,The slender rabbits,-11.207054138183594,-16.457054138183594,-11.768959999084473,-16.89396095275879,-11.353075981140137,-16.04057502746582,-12.187705039978027,-16.625205993652344,16
train,1,The slender rabbits,The slender rabbit,-12.732667922973633,-15.545167922973633,-12.625711441040039,-15.813211441040039,-13.139564514160156,-15.077064514160156,-12.861165046691895,-15.361165046691895,16
train,0,The fuzzy whale,The fuzzy whales,-2.13865065574646,-8.638650894165039,-2.9291064739227295,-10.054106712341309,-2.318434000015259,-6.56843376159668,-3.34887957572937,-7.973879337310791,16
train,1,The fuzzy whales,The fuzzy whale,-1.7178006172180176,-5.342800617218018,-1.9174076318740845,-6.417407512664795,-2.0141515731811523,-4.139151573181152,-2.3590312004089355,-4.8590312004089355,16
train,0,The quiet pup,The quiet pups,-4.8490142822265625,-11.599014282226562,-4.691420078277588,-11.253920555114746,-4.776083946228027,-9.588583946228027,-5.02953577041626,-9.529536247253418,16
train,1,The quiet pups,The quiet pup,-4.164048194885254,-8.164048194885254,-3.46679425239563,-8.34179401397705,-4.407024383544922,-7.157024383544922,-3.7369518280029297,-7.48695182800293,16
train,0,The timid horse,The timid horses,-12.997795104980469,-13.622795104980469,-12.272078514099121,-12.709578514099121,-13.24647045135498,-13.49647045135498,-12.56815242767334,-12.63065242767334,16
train,1,The timid horses,The timid horse,-11.970499992370605,-15.157999992370605,-11.310402870178223,-14.560402870178223,-12.045194625854492,-14.857694625854492,-11.308197975158691,-14.120697975158691,16
train,0,The timid bat,The timid bats,-10.331415176391602,-16.5501651763916,-10.599475860595703,-15.224475860595703,-10.230318069458008,-16.199068069458008,-10.732877731323242,-14.920377731323242,16
train,1,The timid bats,The timid bat,-12.28349494934082,-15.22099494934082,-10.91854476928711,-13.98104476928711,-12.656075477600098,-14.468575477600098,-11.210721969604492,-13.523221969604492,16
train,0,The quiet dolphin,The quiet dolphins,-13.498290061950684,-15.123290061950684,-13.58530330657959,-15.52280330657959,-13.877854347229004,-15.002854347229004,-13.89984130859375,-15.08734130859375,16
train,1,The quiet dolphins,The quiet dolphin,-13.738818168640137,-16.145069122314453,-13.054367065429688,-16.085617065429688,-13.945121765136719,-15.851371765136719,-13.253782272338867,-15.785032272338867,16
train,0,The slender rabbit,The slender rabbits,-11.644554138183594,-15.957054138183594,-11.518959999084473,-15.706459999084473,-11.853075981140137,-15.478075981140137,-11.812705039978027,-15.250205039978027,16
train,1,The slender rabbits,The slender rabbit,-11.670167922973633,-15.607667922973633,-11.063211441040039,-14.688211441040039,-12.139564514160156,-15.077064514160156,-11.548665046691895,-14.236165046691895,16
train,0,The sleepy dolphin,The sleepy dolphins,-3.2807798385620117,-10.218279838562012,-3.362499713897705,-10.612500190734863,-3.8186986446380615,-6.943698883056641,-4.182755947113037,-7.307755947113037,16
train,1,The sleepy dolphins,The sleepy dolphin,-3.0441553592681885,-7.919155120849609,-2.467346668243408,-7.654846668243408,-3.153062343597412,-6.778062343597412,-2.8849048614501953,-6.759904861450195,16
train,0,The calm horse,The calm horses,-3.8239660263061523,-10.823966026306152,-3.088120222091675,-10.588120460510254,-4.204864025115967,-8.329864501953125,-3.5618200302124023,-8.311820030212402,16
train,1,The calm horses,The calm horse,-3.156306266784668,-8.406306266784668,-2.505140781402588,-8.00514030456543,-3.4376156330108643,-7.312615394592285,-2.8394103050231934,-6.839410305023193,16
train,0,The fuzzy cow,The fuzzy cows,-3.6432242393493652,-9.330724716186523,-3.5897216796875,-9.9022216796875,-3.6536765098571777,-7.153676509857178,-3.881594181060791,-8.131593704223633,16
train,1,The fuzzy cows,The fuzzy cow,-1.6401793956756592,-6.015179634094238,-2.1839518547058105,-6.9339518547058105,-1.7872198820114136,-4.912220001220703,-2.5023038387298584,-5.752303600311279,16
train,0,The calm chick,The calm chicks,-12.234189987182617,-14.765439987182617,-13.320372581481934,-16.382871627807617,-12.578316688537598,-14.453316688537598,-13.676532745361328,-16.051532745361328,16
train,1,The calm chicks,The calm chick,-13.872265815734863,-15.903515815734863,-14.021830558776855,-16.896831512451172,-13.970687866210938,-15.501937866210938,-14.203180313110352,-16.57818031311035,16
train,0,The small turtle,The small turtles,-14.315163612365723,-17.190162658691406,-14.066487312316895,-16.53523826599121,-14.77852725982666,-16.966026306152344,-14.478175163269043,-16.29067611694336,16
train,1,The small turtles,The small turtle,-13.329790115356445,-18.673540115356445,-12.81713581085205,-17.567134857177734,-13.445956230163574,-18.164705276489258,-12.976875305175781,-17.16437530517578,16
train,0,The nervous kit,The nervous kits,-10.946656227111816,-12.571656227111816,-10.969476699829102,-13.406976699829102,-11.03788948059082,-12.47538948059082,-11.206475257873535,-13.268975257873535,16
train,1,The nervous kits,The nervous kit,-12.06264591217041,-12.75014591217041,-13.123187065124512,-14.060687065124512,-12.319173812866211,-12.444173812866211,-13.433595657348633,-13.683595657348633,16
train,0,The small rat,The small rats,-3.4573755264282227,-10.832375526428223,-3.9128522872924805,-12.28785228729248,-3.7879927158355713,-8.037992477416992,-4.2620415687561035,-10.324542045593262,16
train,1,The small rats,The small rat,-2.6979422569274902,-9.822942733764648,-2.486950397491455,-8.986949920654297,-2.9935150146484375,-8.243515014648438,-2.8922219276428223,-7.642221927642822,16
train,0,The timid turtle,The timid turtles,-2.692564010620117,-11.442564010620117,-3.3819704055786133,-12.194470405578613,-2.9568610191345215,-10.01936149597168,-3.8438336849212646,-10.593833923339844,16
train,1,The timid turtles,The timid turtle,-1.8238136768341064,-8.323813438415527,-1.9884121417999268,-8.488411903381348,-2.065748929977417,-7.315749168395996,-2.548286199569702,-7.298286437988281,16
train,0,The nervous chick,The nervous chicks,-10.208433151245117,-12.958433151245117,-9.108930587768555,-12.296430587768555,-10.411993026733398,-12.349493026733398,-9.49920654296875,-11.56170654296875,16
train,1,The nervous chicks,The nervous chick,-9.925161361694336,-13.862661361694336,-8.624496459960938,-13.249496459960938,-9.973820686340332,-13.223820686340332,-8.581520080566406,-12.769020080566406,16
train,0,The calm doe,The calm does,-6.801996231079102,-11.801996231079102,-6.296403884887695,-11.233903884887695,-7.104793071746826,-11.292293548583984,-6.398643493652344,-10.398643493652344,16
train,1,The calm does,The calm doe,-12.288032531738281,-17.28803253173828,-10.976709365844727,-12.164209365844727,-12.41565990447998,-16.978158950805664,-11.099507331848145,-12.537007331848145,16
train,0,The sleepy panda,The sleepy pandas,-12.8878173828125,-18.0128173828125,-12.008821487426758,-16.258821487426758,-13.029287338256836,-17.216787338256836,-12.346583366394043,-15.471583366394043,16
train,1,The sleepy pandas,The sleepy panda,-12.05525016784668,-14.43025016784668,-11.057011604309082,-13.432011604309082,-12.432952880859375,-13.870452880859375,-11.48843002319336,-13.11343002319336,16
train,0,The quiet kitten,The quiet kittens,-14.344233512878418,-18.281734466552734,-14.072033882141113,-17.66578483581543,-15.06725788116455,-18.223506927490234,-14.504387855529785,-17.4106388092041,16
train,1,The quiet kittens,The quiet kitten,-15.578365325927734,-17.922115325927734,-14.632720947265625,-17.226470947265625,-15.761958122253418,-17.511959075927734,-14.922760963439941,-16.766510009765625,16
train,0,The small frog,The small frogs,-7.775501251220703,-10.213001251220703,-10.716622352600098,-11.591622352600098,-7.967643737792969,-10.092643737792969,-11.299633026123047,-11.737133026123047,16
