split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0464906692504883,-10.171490669250488,-2.3409855365753174,-10.215985298156738,-2.1191515922546387,-10.18165111541748,-2.420288562774658,-10.2327880859375,8
train,1,The sleepy bats,The sleepy bat,-1.76617431640625,-8.45367431640625,-1.9374041557312012,-8.12490463256836,-1.7591780424118042,-8.446678161621094,-2.0405120849609375,-8.040512084960938,8
train,0,The fuzzy frog,The fuzzy frogs,-12.373226165771484,-15.185726165771484,-12.175832748413086,-15.238332748413086,-12.326188087463379,-15.138688087463379,-12.186885833740234,-15.186885833740234,8
train,1,The fuzzy frogs,The fuzzy frog,-11.707802772521973,-15.832802772521973,-11.392629623413086,-15.548879623413086,-11.694445610046387,-15.725695610046387,-11.365983963012695,-15.428483963012695,8
train,0,The bright shark,The bright sharks,-9.019481658935547,-11.706981658935547,-9.387263298034668,-12.324763298034668,-9.017937660217285,-11.642937660217285,-9.387415885925293,-12.324915885925293,8
train,1,The bright sharks,The bright shark,-9.171207427978516,-11.733707427978516,-9.233338356018066,-12.045838356018066,-9.0914945602417,-11.6539945602417,-9.249282836914062,-12.061782836914062,8
train,0,The small bat,The small bats,-8.144024848937988,-14.706524848937988,-8.132381439208984,-14.132381439208984,-8.202710151672363,-14.702710151672363,-8.150603294372559,-14.150603294372559,8
train,1,The small bats,The small bat,-7.596708297729492,-13.221708297729492,-7.5702900886535645,-13.070289611816406,-7.564264297485352,-13.189264297485352,-7.5927910804748535,-12.967791557312012,8
train,0,The bright chick,The bright chicks,-15.253191947937012,-17.190692901611328,-14.625835418701172,-16.438335418701172,-15.310478210449219,-17.21672821044922,-14.636772155761719,-16.41802215576172,8
train,1,The bright chicks,The bright chick,-15.0490140914917,-16.955263137817383,-14.812872886657715,-16.50037384033203,-15.110445022583008,-17.016695022583008,-14.873151779174805,-16.498151779174805,8
train,0,The nervous panda,The nervous pandas,-12.229968070983887,-13.292468070983887,-11.224136352539062,-12.974136352539062,-12.298116683959961,-13.298116683959961,-11.228894233703613,-12.916394233703613,8
train,1,The nervous pandas,The nervous panda,-12.117985725402832,-14.242985725402832,-11.006860733032227,-13.756860733032227,-12.118326187133789,-14.305826187133789,-11.027419090270996,-13.777419090270996,8
train,0,The slender turtle,The slender turtles,-12.91177749633789,-16.72427749633789,-13.140398025512695,-16.234148025512695,-12.953681945800781,-16.76618194580078,-13.141173362731934,-16.203672409057617,8
train,1,The slender turtles,The slender turtle,-13.880208015441895,-16.817707061767578,-13.493908882141113,-16.49390983581543,-13.880990028381348,-16.818490982055664,-13.486299514770508,-16.517549514770508,8
train,0,The quiet turtle,The quiet turtles,-3.8923959732055664,-11.767395973205566,-4.311710834503174,-11.999210357666016,-3.9578192234039307,-11.770318984985352,-4.247894287109375,-11.997894287109375,8
train,1,The quiet turtles,The quiet turtle,-3.1281983852386475,-8.378198623657227,-2.7571027278900146,-8.132102966308594,-3.0862207412719727,-8.336220741271973,-2.6891937255859375,-7.9391937255859375,8
train,0,The sleepy doe,The sleepy does,-13.937175750732422,-15.312175750732422,-13.447427749633789,-14.947427749633789,-13.93810749053955,-15.31310749053955,-13.601898193359375,-14.976898193359375,8
train,1,The sleepy does,The sleepy doe,-14.350380897521973,-16.412879943847656,-14.46115779876709,-16.586158752441406,-14.3501615524292,-16.350160598754883,-14.46086311340332,-16.58586311340332,8
train,0,The timid horse,The timid horses,-3.622795581817627,-11.185295104980469,-3.7497096061706543,-11.124710083007812,-3.7088894844055176,-11.271389961242676,-3.7560040950775146,-11.131004333496094,8
train,1,The timid horses,The timid horse,-2.5954999923706055,-9.032999992370605,-2.573387384414673,-8.948387145996094,-2.595846176147461,-8.970846176147461,-2.565959930419922,-8.878459930419922,8
train,0,The nervous rat,The nervous rats,-3.7572693824768066,-11.007269859313965,-3.416588306427002,-10.916587829589844,-3.7470486164093018,-11.059548377990723,-3.4520983695983887,-10.95209789276123,8
train,1,The nervous rats,The nervous rat,-3.4496827125549316,-8.699682235717773,-3.5003442764282227,-9.125344276428223,-3.450345993041992,-8.575345993041992,-3.411215305328369,-9.036215782165527,8
train,0,The fuzzy shark,The fuzzy sharks,-2.384080171585083,-9.009079933166504,-2.2683866024017334,-9.205886840820312,-2.3943746089935303,-8.95687484741211,-2.267181396484375,-9.204681396484375,8
train,1,The fuzzy sharks,The fuzzy shark,-1.513036847114563,-5.888036727905273,-1.5668401718139648,-6.316840171813965,-1.4634732007980347,-5.838473320007324,-1.612302303314209,-6.362302303314209,8
train,0,The timid horse,The timid horses,-11.435295104980469,-14.904045104980469,-11.437210083007812,-14.812210083007812,-11.521389961242676,-14.958889961242676,-11.506004333496094,-14.818504333496094,8
train,1,The timid horses,The timid horse,-10.845499992370605,-14.657999992370605,-10.885887145996094,-14.510887145996094,-10.908346176147461,-14.595846176147461,-10.940959930419922,-14.440959930419922,8
train,0,The timid dog,The timid dogs,-11.90491008758545,-13.52991008758545,-12.623537063598633,-14.123537063598633,-11.929036140441895,-13.554036140441895,-12.653271675109863,-14.090771675109863,8
train,1,The timid dogs,The timid dog,-10.489075660705566,-14.114075660705566,-11.018982887268066,-14.518982887268066,-10.548739433288574,-14.048739433288574,-11.088583946228027,-14.463583946228027,8
train,0,The timid rabbit,The timid rabbits,-3.582519769668579,-11.77001953125,-3.590383768081665,-11.465383529663086,-3.486274242401123,-11.611274719238281,-3.6992640495300293,-11.511763572692871,8
train,1,The timid rabbits,The timid rabbit,-1.8715049028396606,-8.246504783630371,-1.858502984046936,-7.9835028648376465,-1.8625518083572388,-8.23755168914795,-1.8116085529327393,-7.87410831451416,8
train,0,The bright panda,The bright pandas,-9.874908447265625,-11.937408447265625,-8.867984771728516,-11.492984771728516,-9.99973201751709,-11.93723201751709,-8.92337417602539,-11.54837417602539,8
train,1,The bright pandas,The bright panda,-8.915623664855957,-12.603123664855957,-8.395360946655273,-12.332860946655273,-8.914063453674316,-12.601563453674316,-8.403138160705566,-12.403138160705566,8
train,0,The fuzzy turtle,The fuzzy turtles,-11.224119186401367,-13.474119186401367,-11.616230964660645,-14.053730964660645,-11.224099159240723,-13.474099159240723,-11.633269309997559,-14.133269309997559,8
train,1,The fuzzy turtles,The fuzzy turtle,-10.917819023132324,-14.917819023132324,-10.48662281036377,-14.86162281036377,-10.982702255249023,-14.857702255249023,-10.585369110107422,-14.897869110107422,8
train,0,The sleepy monitor,The sleepy monitors,-3.844548225402832,-11.344548225402832,-3.4257943630218506,-11.17579460144043,-3.8468973636627197,-11.28439712524414,-3.4280285835266113,-11.11552906036377,8
train,1,The sleepy monitors,The sleepy monitor,-3.5129377841949463,-9.137937545776367,-3.384624481201172,-8.884624481201172,-3.517634391784668,-9.080134391784668,-3.3834128379821777,-8.88341236114502,8
train,0,The calm dolphin,The calm dolphins,-8.824138641357422,-12.511638641357422,-8.869348526000977,-12.806848526000977,-8.91378116607666,-12.47628116607666,-8.973355293273926,-12.910855293273926,8
train,1,The calm dolphins,The calm dolphin,-9.02589225769043,-13.90089225769043,-8.866608619689941,-14.366608619689941,-9.060317993164062,-13.872817993164062,-8.794974327087402,-14.232474327087402,8
train,0,The small pup,The small pups,-11.638948440551758,-15.013948440551758,-11.845588684082031,-14.939338684082031,-11.633397102355957,-14.945897102355957,-11.888383865356445,-14.950883865356445,8
train,1,The small pups,The small pup,-11.759438514709473,-15.196938514709473,-11.418195724487305,-14.855695724487305,-11.924578666687012,-15.174578666687012,-11.366497039794922,-14.741497039794922,8
train,0,The quiet whale,The quiet whales,-9.87840461730957,-12.50340461730957,-9.626361846923828,-12.438861846923828,-9.872011184692383,-12.497011184692383,-9.662816047668457,-12.475316047668457,8
train,1,The quiet whales,The quiet whale,-10.036538124084473,-13.536538124084473,-9.686821937561035,-13.686821937561035,-10.050800323486328,-13.488300323486328,-9.603562355041504,-13.603562355041504,8
train,0,The slender doe,The slender does,-15.092765808105469,-18.34276580810547,-18.353336334228516,-20.033023834228516,-15.016788482666016,-18.235538482666016,-18.298175811767578,-19.884113311767578,8
train,1,The slender does,The slender doe,-14.77166748046875,-18.52166748046875,-14.464680671691895,-18.745929718017578,-14.832087516784668,-18.48833656311035,-14.398089408874512,-18.679340362548828,8
train,0,The fuzzy kitten,The fuzzy kittens,-12.808009147644043,-13.308009147644043,-12.433791160583496,-13.621291160583496,-12.870599746704102,-13.308099746704102,-12.432750701904297,-13.557750701904297,8
train,1,The fuzzy kittens,The fuzzy kitten,-11.892393112182617,-15.517393112182617,-11.539399147033691,-15.414399147033691,-11.89709758758545,-15.52209758758545,-11.476754188537598,-15.351754188537598,8
train,0,The bright dog,The bright dogs,-11.89501667022705,-12.58251667022705,-11.844696044921875,-12.844696044921875,-11.908576965332031,-12.533576965332031,-11.8451509475708,-12.7826509475708,8
train,1,The bright dogs,The bright dog,-10.554031372070312,-14.304031372070312,-10.897109985351562,-14.397109985351562,-10.670832633972168,-14.295832633972168,-10.874738693237305,-14.374738693237305,8
train,0,The slender rabbit,The slender rabbits,-11.207054138183594,-16.457054138183594,-10.58635139465332,-15.77385139465332,-11.20703125,-16.45703125,-10.587606430053711,-15.712606430053711,8
train,1,The slender rabbits,The slender rabbit,-12.732667922973633,-15.545167922973633,-12.243714332580566,-14.993714332580566,-12.615235328674316,-15.490235328674316,-12.218913078308105,-14.968913078308105,8
train,0,The fuzzy whale,The fuzzy whales,-2.13865065574646,-8.638650894165039,-2.3182060718536377,-9.068205833435059,-2.1443731784820557,-8.644372940063477,-2.310945749282837,-8.998445510864258,8
train,1,The fuzzy whales,The fuzzy whale,-1.7178006172180176,-5.342800617218018,-1.9834489822387695,-5.7334489822387695,-1.7129124402999878,-5.462912559509277,-1.9839086532592773,-5.733908653259277,8
train,0,The quiet pup,The quiet pups,-4.8490142822265625,-11.599014282226562,-2.760918140411377,-8.010918617248535,-4.75376033782959,-11.56626033782959,-2.7113819122314453,-8.023881912231445,8
train,1,The quiet pups,The quiet pup,-4.164048194885254,-8.164048194885254,-4.105819225311279,-7.855819225311279,-4.285385608673096,-8.160385131835938,-4.105304718017578,-7.855304718017578,8
