split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0464906692504883,-10.171490669250488,-2.242870807647705,-10.242871284484863,-2.053846836090088,-10.11634635925293,-2.420288562774658,-10.2327880859375,32
train,1,The sleepy bats,The sleepy bat,-1.76617431640625,-8.45367431640625,-2.0144033432006836,-8.139403343200684,-1.825150728225708,-8.387650489807129,-2.0405120849609375,-8.040512084960938,32
train,0,The fuzzy frog,The fuzzy frogs,-12.373226165771484,-15.185726165771484,-12.085305213928223,-15.210305213928223,-12.462267875671387,-15.149767875671387,-12.186885833740234,-15.186885833740234,32
train,1,The fuzzy frogs,The fuzzy frog,-11.707802772521973,-15.832802772521973,-11.422565460205078,-15.547565460205078,-11.644018173217773,-15.644018173217773,-11.365983963012695,-15.428483963012695,32
train,0,The bright shark,The bright sharks,-9.019481658935547,-11.706981658935547,-9.277246475219727,-12.339746475219727,-8.974425315856934,-11.599425315856934,-9.387415885925293,-12.324915885925293,32
train,1,The bright sharks,The bright shark,-9.171207427978516,-11.733707427978516,-9.209721565246582,-12.022221565246582,-9.166287422180176,-11.603787422180176,-9.249282836914062,-12.061782836914062,32
train,0,The small bat,The small bats,-8.144024848937988,-14.706524848937988,-8.220597267150879,-14.220597267150879,-8.162961959838867,-14.600461959838867,-8.150603294372559,-14.150603294372559,32
train,1,The small bats,The small bat,-7.596708297729492,-13.221708297729492,-7.489895343780518,-13.05239486694336,-7.601554870605469,-13.226554870605469,-7.5927910804748535,-12.967791557312012,32
train,0,The bright chick,The bright chicks,-15.253191947937012,-17.190692901611328,-14.574432373046875,-16.418182373046875,-15.20750617980957,-17.08250617980957,-14.636772155761719,-16.41802215576172,32
train,1,The bright chicks,The bright chick,-15.0490140914917,-16.955263137817383,-14.809398651123047,-16.434398651123047,-15.110390663146973,-17.04789161682129,-14.873151779174805,-16.498151779174805,32
train,0,The nervous panda,The nervous pandas,-12.229968070983887,-13.292468070983887,-11.208267211914062,-13.020767211914062,-12.29800033569336,-13.29800033569336,-11.228894233703613,-12.916394233703613,32
train,1,The nervous pandas,The nervous panda,-12.117985725402832,-14.242985725402832,-10.952093124389648,-13.764593124389648,-12.173346519470215,-14.298346519470215,-11.027419090270996,-13.777419090270996,32
train,0,The slender turtle,The slender turtles,-12.91177749633789,-16.72427749633789,-13.073525428771973,-16.229774475097656,-12.891027450561523,-16.734777450561523,-13.141173362731934,-16.203672409057617,32
train,1,The slender turtles,The slender turtle,-13.880208015441895,-16.817707061767578,-13.506933212280273,-16.506933212280273,-13.928462028503418,-16.8034610748291,-13.486299514770508,-16.517549514770508,32
train,0,The quiet turtle,The quiet turtles,-3.8923959732055664,-11.767395973205566,-4.311208724975586,-12.061208724975586,-3.968498468399048,-11.780998229980469,-4.247894287109375,-11.997894287109375,32
train,1,The quiet turtles,The quiet turtle,-3.1281983852386475,-8.378198623657227,-2.764744281768799,-8.13974380493164,-3.084547996520996,-8.272047996520996,-2.6891937255859375,-7.9391937255859375,32
train,0,The sleepy doe,The sleepy does,-13.937175750732422,-15.312175750732422,-13.5610990524292,-14.9985990524292,-13.82229232788086,-15.19729232788086,-13.601898193359375,-14.976898193359375,32
train,1,The sleepy does,The sleepy doe,-14.350380897521973,-16.412879943847656,-14.4821138381958,-16.732114791870117,-14.429914474487305,-16.367414474487305,-14.46086311340332,-16.58586311340332,32
train,0,The timid horse,The timid horses,-3.622795581817627,-11.185295104980469,-3.866860866546631,-11.241861343383789,-3.634300947189331,-11.07180118560791,-3.7560040950775146,-11.131004333496094,32
train,1,The timid horses,The timid horse,-2.5954999923706055,-9.032999992370605,-2.5705041885375977,-8.945504188537598,-2.592935085296631,-8.905435562133789,-2.565959930419922,-8.878459930419922,32
