split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,4,1,The sleepy bat,The sleepy bats,-1.7954775094985962,-9.920477867126465,-8.384808540344238,-1.6348084211349487,-7.248698711395264,-1.8736988306045532,
train,0,4,1,The fuzzy frog,The fuzzy frogs,-11.621843338012695,-14.434343338012695,-15.566096305847168,-11.472346305847168,-14.938089370727539,-11.344339370727539,
train,0,4,1,The bright shark,The bright sharks,-8.182098388671875,-10.807098388671875,-11.253719329833984,-8.691219329833984,-11.63611888885498,-9.01111888885498,
train,0,4,1,The small bat,The small bats,-7.923757553100586,-14.486257553100586,-13.203869819641113,-7.516369819641113,-11.212060928344727,-6.837060928344727,
train,0,4,1,The bright chick,The bright chicks,-14.038366317749023,-15.913366317749023,-16.17792510986328,-14.271675109863281,-15.850586891174316,-14.256836891174316,
train,0,4,1,The nervous panda,The nervous pandas,-11.404121398925781,-12.404121398925781,-13.65737247467041,-11.53237247467041,-13.054587364196777,-11.242087364196777,
train,0,4,1,The slender turtle,The slender turtles,-12.34245777130127,-16.154958724975586,-16.228107452392578,-13.228107452392578,-16.486677169799805,-13.705427169799805,
train,0,4,1,The quiet turtle,The quiet turtles,-2.9425604343414307,-10.755060195922852,-8.058805465698242,-2.6838059425354004,-6.733643531799316,-1.9836432933807373,
train,0,4,1,The sleepy doe,The sleepy does,-12.850706100463867,-14.225706100463867,-16.2050724029541,-14.142573356628418,-16.329341888427734,-14.766840934753418,
train,0,4,1,The timid horse,The timid horses,-2.632382392883301,-10.0698823928833,-8.323097229003906,-1.9480973482131958,-6.477210521697998,-1.977210521697998,
train,0,4,1,The nervous rat,The nervous rats,-3.4873712062835693,-10.799871444702148,-7.739742279052734,-2.4897422790527344,-7.314197540283203,-2.439197540283203,
train,0,4,1,The fuzzy shark,The fuzzy sharks,-1.2223693132400513,-7.909869194030762,-5.434471130371094,-1.0594712495803833,-5.5765910148620605,-1.32659113407135,
train,0,4,1,The timid horse,The timid horses,-10.3198823928833,-13.8198823928833,-14.010597229003906,-10.135597229003906,-13.477210998535156,-10.539710998535156,
train,0,4,1,The timid dog,The timid dogs,-11.100455284118652,-12.725455284118652,-13.279129981994629,-9.591629981994629,-14.667304039001465,-10.917304039001465,
train,0,4,1,The timid rabbit,The timid rabbits,-2.2841081619262695,-10.40910816192627,-7.814375877380371,-1.5018759965896606,-6.607921123504639,-1.4829212427139282,
train,0,4,1,The bright panda,The bright pandas,-6.734401702880859,-8.67190170288086,-11.38435173034668,-7.634352207183838,-11.013872146606445,-7.951371669769287,
train,0,4,1,The fuzzy turtle,The fuzzy turtles,-9.500326156616211,-11.750326156616211,-13.888996124267578,-9.951496124267578,-13.623041152954102,-9.560541152954102,
train,0,4,1,The sleepy monitor,The sleepy monitors,-3.1064765453338623,-10.731476783752441,-8.2553071975708,-2.6303067207336426,-7.432546615600586,-2.932546854019165,
train,0,4,1,The calm dolphin,The calm dolphins,-7.854190826416016,-11.479190826416016,-13.68540096282959,-8.74790096282959,-12.120309829711914,-8.182809829711914,
train,0,4,1,The small pup,The small pups,-11.20594596862793,-14.58094596862793,-13.404438972473145,-10.029438972473145,-13.228187561035156,-10.478187561035156,
train,0,4,1,The quiet whale,The quiet whales,-9.245949745178223,-11.933449745178223,-13.002845764160156,-9.565345764160156,-12.086896896362305,-8.711896896362305,
train,0,4,1,The slender doe,The slender does,-14.2800874710083,-17.530086517333984,-18.478124618530273,-14.790624618530273,-18.540000915527344,-14.446250915527344,
train,0,4,1,The fuzzy kitten,The fuzzy kittens,-10.669986724853516,-11.169986724853516,-13.363931655883789,-9.738931655883789,-12.439897537231445,-9.002397537231445,
train,0,4,1,The bright dog,The bright dogs,-11.24370002746582,-11.93120002746582,-13.732051849365234,-9.982051849365234,-12.685953140258789,-9.623453140258789,
train,0,4,1,The slender rabbit,The slender rabbits,-9.18493366241455,-14.43493366241455,-14.157383918762207,-11.282383918762207,-14.155481338500977,-11.717981338500977,
train,0,4,1,The fuzzy whale,The fuzzy whales,-1.2769213914871216,-7.714421272277832,-4.531900882720947,-0.9069007635116577,-4.609230995178223,-1.1092311143875122,
train,0,4,1,The quiet pup,The quiet pups,-4.50623893737793,-11.31873893737793,-7.066043376922607,-3.1910433769226074,-6.567701816558838,-3.192701816558838,
train,0,4,1,The timid horse,The timid horses,-11.8823823928833,-12.5073823928833,-14.510597229003906,-11.260597229003906,-13.602210998535156,-10.914710998535156,
train,0,4,1,The timid bat,The timid bats,-10.096174240112305,-16.346174240112305,-15.137874603271484,-12.200374603271484,-13.998188018798828,-11.935688018798828,
train,0,4,1,The quiet dolphin,The quiet dolphins,-12.434348106384277,-14.121848106384277,-15.70218563079834,-13.26468563079834,-15.50440788269043,-12.94190788269043,
train,0,4,1,The slender rabbit,The slender rabbits,-9.55993366241455,-13.87243366241455,-14.157383918762207,-10.219883918762207,-13.967981338500977,-10.467981338500977,
train,0,4,1,The sleepy dolphin,The sleepy dolphins,-2.2722089290618896,-9.209709167480469,-7.595348834991455,-2.720348834991455,-7.946435451507568,-3.0714352130889893,
train,0,4,1,The calm horse,The calm horses,-2.617117166519165,-9.554616928100586,-7.61943244934082,-2.431932210922241,-5.691688060760498,-2.191688060760498,
train,0,4,1,The fuzzy cow,The fuzzy cows,-1.5905967950820923,-7.278096675872803,-5.6282854080200195,-1.1282851696014404,-5.294958114624023,-1.6699583530426025,
train,0,4,1,The calm chick,The calm chicks,-10.937063217163086,-13.468313217163086,-15.025428771972656,-12.994178771972656,-15.979089736938477,-14.541589736938477,
train,0,4,1,The small turtle,The small turtles,-13.437017440795898,-16.3120174407959,-18.267854690551758,-12.892853736877441,-17.318408966064453,-12.943408966064453,
train,0,4,1,The nervous kit,The nervous kits,-10.502896308898926,-12.127896308898926,-11.579965591430664,-10.892465591430664,-11.908172607421875,-11.220672607421875,
train,0,4,1,The small rat,The small rats,-2.3036794662475586,-9.741179466247559,-8.732574462890625,-1.4825743436813354,-7.325526237487793,-1.825526475906372,
train,0,4,1,The timid turtle,The timid turtles,-2.039876937866211,-10.789876937866211,-8.066143035888672,-1.503643274307251,-6.964626312255859,-1.7146265506744385,
train,0,4,1,The nervous chick,The nervous chicks,-9.713335037231445,-12.525835037231445,-13.23243522644043,-9.29493522644043,-14.180098533630371,-10.055098533630371,
train,0,4,1,The calm doe,The calm does,-5.7901411056518555,-10.852641105651855,-17.217731475830078,-12.155231475830078,-13.735198020935059,-11.922698020935059,
train,0,4,1,The sleepy panda,The sleepy pandas,-10.083768844604492,-15.146268844604492,-13.338555335998535,-11.088555335998535,-14.485862731933594,-12.485862731933594,
train,0,4,1,The quiet kitten,The quiet kittens,-11.774514198303223,-15.774514198303223,-15.72353458404541,-13.41103458404541,-15.999433517456055,-13.218183517456055,
train,0,4,1,The small frog,The small frogs,-7.709979057312012,-10.147479057312012,-13.993292808532715,-8.555792808532715,-12.717867851257324,-8.342867851257324,
train,0,4,1,The small panda,The small pandas,-11.64788818359375,-12.33538818359375,-13.739066123962402,-11.926566123962402,-15.122283935546875,-13.059783935546875,
train,0,4,1,The bright cock,The bright cocks,-19.555273056030273,-20.602148056030273,-18.23868179321289,-15.09805679321289,-17.658018112182617,-14.626768112182617,
train,0,4,1,The nervous lion,The nervous lions,-10.637577056884766,-14.825077056884766,-12.570032119750977,-9.007532119750977,-12.07757568359375,-8.95257568359375,
train,0,4,1,The bright lion,The bright lions,-11.695024490356445,-12.570024490356445,-14.447554588317871,-12.760054588317871,-13.422220230102539,-12.047220230102539,
train,0,4,1,The slender kitten,The slender kittens,-2.056515693664551,-10.61901569366455,-7.94102144241333,-1.4410213232040405,-7.349670886993408,-1.5996707677841187,
train,0,4,1,The bright kitten,The bright kittens,-10.689116477966309,-12.439116477966309,-14.845096588134766,-11.345096588134766,-14.839282989501953,-11.401782989501953,
train,0,4,1,The calm turtle,The calm turtles,-11.76630973815918,-14.45380973815918,-16.160594940185547,-11.754344940185547,-15.977699279785156,-12.508949279785156,
train,0,4,1,The quiet lion,The quiet lions,-9.501179695129395,-10.938679695129395,-12.663627624511719,-8.288627624511719,-11.601888656616211,-7.851888656616211,
train,0,4,1,The nervous dolphin,The nervous dolphins,-9.381957054138184,-11.319457054138184,-13.450774192810059,-9.200774192810059,-13.25512409210205,-9.13012409210205,
train,0,4,1,The timid cow,The timid cows,-8.402599334716797,-12.590099334716797,-12.802520751953125,-7.865020751953125,-14.464288711547852,-10.714288711547852,
train,0,4,1,The calm rat,The calm rats,-8.873699188232422,-10.748699188232422,-11.71584415435791,-10.59084415435791,-12.009286880493164,-10.884286880493164,
train,0,4,1,The timid shark,The timid sharks,-9.624187469482422,-10.624187469482422,-13.26224136352539,-8.51224136352539,-12.815536499023438,-8.940536499023438,
train,0,4,1,The fuzzy monitor,The fuzzy monitors,-11.470479965209961,-15.220479965209961,-14.714824676513672,-11.089824676513672,-15.861858367919922,-11.893108367919922,
train,0,4,1,The fuzzy whale,The fuzzy whales,-8.526921272277832,-8.964421272277832,-10.906900405883789,-7.969400882720947,-10.859230995178223,-8.234230995178223,
train,0,4,1,The quiet shark,The quiet sharks,-10.887272834777832,-13.512272834777832,-15.409615516662598,-11.284615516662598,-14.125068664550781,-10.000068664550781,
train,0,4,1,The calm cock,The calm cocks,-5.977988243103027,-11.040488243103027,-7.116024017333984,-3.6160237789154053,-5.613406658172607,-2.9259066581726074,
train,0,4,1,The slender dolphin,The slender dolphins,-1.4631657600402832,-8.650665283203125,-7.366547584533691,-1.5540474653244019,-7.010829448699951,-1.885829210281372,
train,0,4,1,The calm dolphin,The calm dolphins,-8.916690826416016,-11.291690826416016,-13.06040096282959,-10.24790096282959,-13.432809829711914,-11.432809829711914,
train,0,4,1,The sleepy whale,The sleepy whales,-11.440817832946777,-12.378317832946777,-14.695636749267578,-10.758136749267578,-14.78700065612793,-11.16200065612793,
train,0,4,1,The timid rat,The timid rats,-12.27584457397461,-14.58834457397461,-14.852065086364746,-12.727065086364746,-14.49959659576416,-12.62459659576416,
train,0,4,1,The nervous chick,The nervous chicks,-14.275835037231445,-16.588335037231445,-16.91993522644043,-14.16993522644043,-16.867597579956055,-13.930098533630371,
train,0,4,1,The sleepy frog,The sleepy frogs,-13.790680885314941,-14.946930885314941,-16.97743034362793,-12.352429389953613,-17.433429718017578,-12.933429718017578,
train,0,4,1,The slender chick,The slender chicks,-15.374652862548828,-15.655902862548828,-15.21325397491455,-12.46325397491455,-15.442436218261719,-12.629936218261719,
