split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,4,1,The sleepy bat,The sleepy bats,-1.7954775094985962,-9.920477867126465,-8.384808540344238,-1.6348084211349487,-8.384808540344238,-1.6348084211349487,
train,1,4,1,The sleepy bats,The sleepy bat,-1.6348084211349487,-8.384808540344238,-9.920477867126465,-1.7954775094985962,-9.920477867126465,-1.7954775094985962,
train,0,4,1,The fuzzy frog,The fuzzy frogs,-11.621843338012695,-14.434343338012695,-15.566096305847168,-11.472346305847168,-15.566096305847168,-11.472346305847168,
train,1,4,1,The fuzzy frogs,The fuzzy frog,-11.472346305847168,-15.566096305847168,-14.434343338012695,-11.621843338012695,-14.434343338012695,-11.621843338012695,
train,0,4,1,The bright shark,The bright sharks,-8.182098388671875,-10.807098388671875,-11.253719329833984,-8.691219329833984,-11.253719329833984,-8.691219329833984,
train,1,4,1,The bright sharks,The bright shark,-8.691219329833984,-11.253719329833984,-10.807098388671875,-8.182098388671875,-10.807098388671875,-8.182098388671875,
train,0,4,1,The small bat,The small bats,-7.923757553100586,-14.486257553100586,-13.203869819641113,-7.516369819641113,-13.203869819641113,-7.516369819641113,
train,1,4,1,The small bats,The small bat,-7.516369819641113,-13.203869819641113,-14.486257553100586,-7.923757553100586,-14.486257553100586,-7.923757553100586,
train,0,4,1,The bright chick,The bright chicks,-14.038366317749023,-15.913366317749023,-16.17792510986328,-14.271675109863281,-16.17792510986328,-14.271675109863281,
train,1,4,1,The bright chicks,The bright chick,-14.271675109863281,-16.17792510986328,-15.913366317749023,-14.038366317749023,-15.913366317749023,-14.038366317749023,
train,0,4,1,The nervous panda,The nervous pandas,-11.404121398925781,-12.404121398925781,-13.65737247467041,-11.53237247467041,-13.65737247467041,-11.53237247467041,
train,1,4,1,The nervous pandas,The nervous panda,-11.53237247467041,-13.65737247467041,-12.404121398925781,-11.404121398925781,-12.404121398925781,-11.404121398925781,
train,0,4,1,The slender turtle,The slender turtles,-12.34245777130127,-16.154958724975586,-16.228107452392578,-13.228107452392578,-16.228107452392578,-13.228107452392578,
train,1,4,1,The slender turtles,The slender turtle,-13.228107452392578,-16.228107452392578,-16.154958724975586,-12.34245777130127,-16.154958724975586,-12.34245777130127,
train,0,4,1,The quiet turtle,The quiet turtles,-2.9425604343414307,-10.755060195922852,-8.058805465698242,-2.6838059425354004,-8.058805465698242,-2.6838059425354004,
train,1,4,1,The quiet turtles,The quiet turtle,-2.6838059425354004,-8.058805465698242,-10.755060195922852,-2.9425604343414307,-10.755060195922852,-2.9425604343414307,
train,0,4,1,The sleepy doe,The sleepy does,-12.850706100463867,-14.225706100463867,-16.2050724029541,-14.142573356628418,-16.2050724029541,-14.142573356628418,
train,1,4,1,The sleepy does,The sleepy doe,-14.142573356628418,-16.2050724029541,-14.225706100463867,-12.850706100463867,-14.225706100463867,-12.850706100463867,
train,0,4,1,The timid horse,The timid horses,-2.632382392883301,-10.0698823928833,-8.323097229003906,-1.9480973482131958,-8.323097229003906,-1.9480973482131958,
train,1,4,1,The timid horses,The timid horse,-1.9480973482131958,-8.323097229003906,-10.0698823928833,-2.632382392883301,-10.0698823928833,-2.632382392883301,
train,0,4,1,The nervous rat,The nervous rats,-3.4873712062835693,-10.799871444702148,-7.739742279052734,-2.4897422790527344,-7.739742279052734,-2.4897422790527344,
train,1,4,1,The nervous rats,The nervous rat,-2.4897422790527344,-7.739742279052734,-10.799871444702148,-3.4873712062835693,-10.799871444702148,-3.4873712062835693,
train,0,4,1,The fuzzy shark,The fuzzy sharks,-1.2223693132400513,-7.909869194030762,-5.434471130371094,-1.0594712495803833,-5.434471130371094,-1.0594712495803833,
train,1,4,1,The fuzzy sharks,The fuzzy shark,-1.0594712495803833,-5.434471130371094,-7.909869194030762,-1.2223693132400513,-7.909869194030762,-1.2223693132400513,
train,0,4,1,The timid horse,The timid horses,-10.3198823928833,-13.8198823928833,-14.010597229003906,-10.135597229003906,-14.010597229003906,-10.135597229003906,
train,1,4,1,The timid horses,The timid horse,-10.135597229003906,-14.010597229003906,-13.8198823928833,-10.3198823928833,-13.8198823928833,-10.3198823928833,
train,0,4,1,The timid dog,The timid dogs,-11.100455284118652,-12.725455284118652,-13.279129981994629,-9.591629981994629,-13.279129981994629,-9.591629981994629,
train,1,4,1,The timid dogs,The timid dog,-9.591629981994629,-13.279129981994629,-12.725455284118652,-11.100455284118652,-12.725455284118652,-11.100455284118652,
train,0,4,1,The timid rabbit,The timid rabbits,-2.2841081619262695,-10.40910816192627,-7.814375877380371,-1.5018759965896606,-7.814375877380371,-1.5018759965896606,
train,1,4,1,The timid rabbits,The timid rabbit,-1.5018759965896606,-7.814375877380371,-10.40910816192627,-2.2841081619262695,-10.40910816192627,-2.2841081619262695,
train,0,4,1,The bright panda,The bright pandas,-6.734401702880859,-8.67190170288086,-11.38435173034668,-7.634352207183838,-11.38435173034668,-7.634352207183838,
train,1,4,1,The bright pandas,The bright panda,-7.634352207183838,-11.38435173034668,-8.67190170288086,-6.734401702880859,-8.67190170288086,-6.734401702880859,
train,0,4,1,The fuzzy turtle,The fuzzy turtles,-9.500326156616211,-11.750326156616211,-13.888996124267578,-9.951496124267578,-13.888996124267578,-9.951496124267578,
train,1,4,1,The fuzzy turtles,The fuzzy turtle,-9.951496124267578,-13.888996124267578,-11.750326156616211,-9.500326156616211,-11.750326156616211,-9.500326156616211,
train,0,4,1,The sleepy monitor,The sleepy monitors,-3.1064765453338623,-10.731476783752441,-8.2553071975708,-2.6303067207336426,-8.2553071975708,-2.6303067207336426,
train,1,4,1,The sleepy monitors,The sleepy monitor,-2.6303067207336426,-8.2553071975708,-10.731476783752441,-3.1064765453338623,-10.731476783752441,-3.1064765453338623,
train,0,4,1,The calm dolphin,The calm dolphins,-7.854190826416016,-11.479190826416016,-13.68540096282959,-8.74790096282959,-13.68540096282959,-8.74790096282959,
train,1,4,1,The calm dolphins,The calm dolphin,-8.74790096282959,-13.68540096282959,-11.479190826416016,-7.854190826416016,-11.479190826416016,-7.854190826416016,
train,0,4,1,The small pup,The small pups,-11.20594596862793,-14.58094596862793,-13.404438972473145,-10.029438972473145,-13.404438972473145,-10.029438972473145,
train,1,4,1,The small pups,The small pup,-10.029438972473145,-13.404438972473145,-14.58094596862793,-11.20594596862793,-14.58094596862793,-11.20594596862793,
train,0,4,1,The quiet whale,The quiet whales,-9.245949745178223,-11.933449745178223,-13.002845764160156,-9.565345764160156,-13.002845764160156,-9.565345764160156,
train,1,4,1,The quiet whales,The quiet whale,-9.565345764160156,-13.002845764160156,-11.933449745178223,-9.245949745178223,-11.933449745178223,-9.245949745178223,
train,0,4,1,The slender doe,The slender does,-14.2800874710083,-17.530086517333984,-18.478124618530273,-14.790624618530273,-18.478124618530273,-14.790624618530273,
train,1,4,1,The slender does,The slender doe,-14.790624618530273,-18.478124618530273,-17.530086517333984,-14.2800874710083,-17.530086517333984,-14.2800874710083,
train,0,4,1,The fuzzy kitten,The fuzzy kittens,-10.669986724853516,-11.169986724853516,-13.363931655883789,-9.738931655883789,-13.363931655883789,-9.738931655883789,
train,1,4,1,The fuzzy kittens,The fuzzy kitten,-9.738931655883789,-13.363931655883789,-11.169986724853516,-10.669986724853516,-11.169986724853516,-10.669986724853516,
train,0,4,1,The bright dog,The bright dogs,-11.24370002746582,-11.93120002746582,-13.732051849365234,-9.982051849365234,-13.732051849365234,-9.982051849365234,
train,1,4,1,The bright dogs,The bright dog,-9.982051849365234,-13.732051849365234,-11.93120002746582,-11.24370002746582,-11.93120002746582,-11.24370002746582,
train,0,4,1,The slender rabbit,The slender rabbits,-9.18493366241455,-14.43493366241455,-14.157383918762207,-11.282383918762207,-14.157383918762207,-11.282383918762207,
train,1,4,1,The slender rabbits,The slender rabbit,-11.282383918762207,-14.157383918762207,-14.43493366241455,-9.18493366241455,-14.43493366241455,-9.18493366241455,
train,0,4,1,The fuzzy whale,The fuzzy whales,-1.2769213914871216,-7.714421272277832,-4.531900882720947,-0.9069007635116577,-4.531900882720947,-0.9069007635116577,
train,1,4,1,The fuzzy whales,The fuzzy whale,-0.9069007635116577,-4.531900882720947,-7.714421272277832,-1.2769213914871216,-7.714421272277832,-1.2769213914871216,
train,0,4,1,The quiet pup,The quiet pups,-4.50623893737793,-11.31873893737793,-7.066043376922607,-3.1910433769226074,-7.066043376922607,-3.1910433769226074,
train,1,4,1,The quiet pups,The quiet pup,-3.1910433769226074,-7.066043376922607,-11.31873893737793,-4.50623893737793,-11.31873893737793,-4.50623893737793,
train,0,4,1,The timid horse,The timid horses,-11.8823823928833,-12.5073823928833,-14.510597229003906,-11.260597229003906,-14.510597229003906,-11.260597229003906,
train,1,4,1,The timid horses,The timid horse,-11.260597229003906,-14.510597229003906,-12.5073823928833,-11.8823823928833,-12.5073823928833,-11.8823823928833,
train,0,4,1,The timid bat,The timid bats,-10.096174240112305,-16.346174240112305,-15.137874603271484,-12.200374603271484,-15.137874603271484,-12.200374603271484,
train,1,4,1,The timid bats,The timid bat,-12.200374603271484,-15.137874603271484,-16.346174240112305,-10.096174240112305,-16.346174240112305,-10.096174240112305,
train,0,4,1,The quiet dolphin,The quiet dolphins,-12.434348106384277,-14.121848106384277,-15.70218563079834,-13.26468563079834,-15.70218563079834,-13.26468563079834,
train,1,4,1,The quiet dolphins,The quiet dolphin,-13.26468563079834,-15.70218563079834,-14.121848106384277,-12.434348106384277,-14.121848106384277,-12.434348106384277,
train,0,4,1,The slender rabbit,The slender rabbits,-9.55993366241455,-13.87243366241455,-14.157383918762207,-10.219883918762207,-14.157383918762207,-10.219883918762207,
train,1,4,1,The slender rabbits,The slender rabbit,-10.219883918762207,-14.157383918762207,-13.87243366241455,-9.55993366241455,-13.87243366241455,-9.55993366241455,
train,0,4,1,The sleepy dolphin,The sleepy dolphins,-2.2722089290618896,-9.209709167480469,-7.595348834991455,-2.720348834991455,-7.595348834991455,-2.720348834991455,
