split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy lion beneath the boilers around the tanks outside the pipes,The sleepy lions beneath the boiler around the tank outside the pipe,-5.165151596069336,-8.915151596069336,-5.891366958618164,-10.016366958618164,-5.168706893920898,-7.168706893920898,-5.8952531814575195,-8.14525318145752,128
train,1,The sleepy lions beneath the boiler around the tank outside the pipe,The sleepy lion beneath the boilers around the tanks outside the pipes,-5.44793701171875,-6.69793701171875,-5.763480186462402,-9.513480186462402,-6.059579372406006,-6.434579372406006,-6.01279354095459,-8.76279354095459,128
train,0,The sleepy lion past the vines beneath the trenches around the dams,The sleepy lions past the vine beneath the trench around the dam,-8.638640403747559,-9.888640403747559,-7.514906883239746,-9.514906883239746,-9.261404037475586,-9.636404037475586,-8.012338638305664,-9.137338638305664,128
train,1,The sleepy lions past the vine beneath the trench around the dam,The sleepy lion past the vines beneath the trenches around the dams,-8.513819694519043,-9.638819694519043,-6.3954596519470215,-9.14546012878418,-9.262537956237793,-9.575037956237793,-7.388798713684082,-9.138798713684082,128
train,0,The quiet horse around the thresholds outside the drums behind the bolts,The quiet horses around the threshold outside the drum behind the bolt,-8.270611763000488,-10.083111763000488,-7.261063098907471,-10.761062622070312,-8.159273147583008,-8.659273147583008,-7.141825199127197,-8.891824722290039,128
train,1,The quiet horses around the threshold outside the drum behind the bolt,The quiet horse around the thresholds outside the drums behind the bolts,-4.856940746307373,-7.919440746307373,-4.21483850479126,-8.964838981628418,-4.998931407928467,-6.873931407928467,-4.699187755584717,-8.199187278747559,128
train,0,The quiet rat behind the rushes past the vines beneath the trenches,The quiet rats behind the rush past the vine beneath the trench,-8.405718803405762,-11.030718803405762,-7.766940116882324,-11.079440116882324,-8.531503677368164,-10.469003677368164,-7.89267635345459,-10.14267635345459,128
train,1,The quiet rats behind the rush past the vine beneath the trench,The quiet rat behind the rushes past the vines beneath the trenches,-8.408197402954102,-9.033197402954102,-6.764369964599609,-10.57686996459961,-9.341851234436035,-8.966851234436035,-7.636742115020752,-10.13674259185791,128
train,0,The slender panda past the crates beneath the barrels around the statues,The slender pandas past the crate beneath the barrel around the statue,-7.161172866821289,-8.661172866821289,-6.5311384201049805,-9.15613842010498,-7.897568225860596,-8.647568702697754,-6.779466152191162,-8.279465675354004,128
train,1,The slender pandas past the crate beneath the barrel around the statue,The slender panda past the crates beneath the barrels around the statues,-8.662540435791016,-9.662540435791016,-6.040187358856201,-9.16518783569336,-10.02125072479248,-9.77125072479248,-7.027264595031738,-8.777264595031738,128
