split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The fuzzy monitor past the rocks beneath the chairs,The fuzzy monitors past the rock beneath the chair,-13.210840225219727,-17.148340225219727,-16.97880744934082,-15.666306495666504,-16.34040641784668,-17.15290641784668,128
train,1,The fuzzy monitors past the rock beneath the chair,The fuzzy monitor past the rocks beneath the chairs,-15.666306495666504,-16.97880744934082,-17.148340225219727,-13.210840225219727,-14.231317520141602,-14.606317520141602,128
train,0,The slender monitor beneath the logs around the columns,The slender monitors beneath the log around the column,-2.716404438018799,-5.841404438018799,-6.979983329772949,-2.354983329772949,-4.305297374725342,-3.180297374725342,128
train,1,The slender monitors beneath the log around the column,The slender monitor beneath the logs around the columns,-2.354983329772949,-6.979983329772949,-5.841404438018799,-2.716404438018799,-2.9496712684631348,-3.8246712684631348,128
train,0,The timid panda past the barrels beneath the statues,The timid pandas past the barrel beneath the statue,-7.782540321350098,-9.782540321350098,-9.819744110107422,-8.694744110107422,-9.420236587524414,-11.420236587524414,128
train,1,The timid pandas past the barrel beneath the statue,The timid panda past the barrels beneath the statues,-8.694744110107422,-9.819744110107422,-9.782540321350098,-7.782540321350098,-7.9125447273254395,-8.787545204162598,128
train,0,The fuzzy lion behind the crates past the barrels,The fuzzy lions behind the crate past the barrel,-17.09134864807129,-19.62259864807129,-18.308927536010742,-17.058927536010742,-17.77776336669922,-18.46526336669922,128
train,1,The fuzzy lions behind the crate past the barrel,The fuzzy lion behind the crates past the barrels,-17.058927536010742,-18.308927536010742,-19.62259864807129,-17.09134864807129,-17.651992797851562,-17.839492797851562,128
train,0,The slender shark outside the pots behind the pans,The slender sharks outside the pot behind the pan,-4.460930347442627,-9.210929870605469,-5.194188594818115,-4.194188594818115,-4.1507487297058105,-7.9007487297058105,128
train,1,The slender sharks outside the pot behind the pan,The slender shark outside the pots behind the pans,-4.194188594818115,-5.194188594818115,-9.210929870605469,-4.460930347442627,-4.866089344024658,-5.491089344024658,128
train,0,The calm kitten around the columns outside the towers,The calm kittens around the column outside the tower,-5.242537021636963,-9.492536544799805,-6.990788459777832,-4.240788459777832,-4.873641014099121,-6.123641014099121,128
train,1,The calm kittens around the column outside the tower,The calm kitten around the columns outside the towers,-4.240788459777832,-6.990788459777832,-9.492536544799805,-5.242537021636963,-5.4455766677856445,-6.1955766677856445,128
train,0,The nervous rat outside the clocks behind the plants,The nervous rats outside the clock behind the plant,-8.754700660705566,-12.879700660705566,-10.344254493713379,-6.344254493713379,-8.402844429016113,-8.902844429016113,128
train,1,The nervous rats outside the clock behind the plant,The nervous rat outside the clocks behind the plants,-6.344254493713379,-10.344254493713379,-12.879700660705566,-8.754700660705566,-8.138556480407715,-9.763556480407715,128
train,0,The small rabbit beneath the boilers around the tanks,The small rabbits beneath the boiler around the tank,-12.941166877746582,-16.003665924072266,-17.621627807617188,-14.809128761291504,-15.593512535095215,-15.531012535095215,128
train,1,The small rabbits beneath the boiler around the tank,The small rabbit beneath the boilers around the tanks,-14.809128761291504,-17.621627807617188,-16.003665924072266,-12.941166877746582,-14.013474464416504,-14.575974464416504,128
train,0,The quiet chick outside the pipes behind the valves,The quiet chicks outside the pipe behind the valve,-13.944146156311035,-14.944146156311035,-14.429206848144531,-11.741706848144531,-13.917570114135742,-12.667570114135742,128
train,1,The quiet chicks outside the pipe behind the valve,The quiet chick outside the pipes behind the valves,-11.741706848144531,-14.429206848144531,-14.944146156311035,-13.944146156311035,-13.603429794311523,-14.603429794311523,128
train,0,The sleepy whale around the columns outside the towers,The sleepy whales around the column outside the tower,-15.02470874786377,-15.77470874786377,-16.12386131286621,-13.311361312866211,-15.232925415039062,-14.420425415039062,128
train,1,The sleepy whales around the column outside the tower,The sleepy whale around the columns outside the towers,-13.311361312866211,-16.12386131286621,-15.77470874786377,-15.02470874786377,-13.725236892700195,-15.412736892700195,128
train,0,The sleepy pup beneath the milestones around the thresholds,The sleepy pups beneath the milestone around the threshold,-15.697355270385742,-16.509855270385742,-19.28111457824707,-14.343615531921387,-17.523605346679688,-14.898605346679688,128
train,1,The sleepy pups beneath the milestone around the threshold,The sleepy pup beneath the milestones around the thresholds,-14.343615531921387,-19.28111457824707,-16.509855270385742,-15.697355270385742,-14.699492454528809,-17.105741500854492,128
train,0,The nervous rabbit behind the windows past the crates,The nervous rabbits behind the window past the crate,-16.916635513305664,-18.572885513305664,-17.894243240356445,-16.112993240356445,-17.279653549194336,-17.592153549194336,128
train,1,The nervous rabbits behind the window past the crate,The nervous rabbit behind the windows past the crates,-16.112993240356445,-17.894243240356445,-18.572885513305664,-16.916635513305664,-16.70428466796875,-17.64178466796875,128
train,0,The quiet dog past the barrels beneath the statues,The quiet dogs past the barrel beneath the statue,-17.017314910888672,-18.392314910888672,-17.190202713012695,-16.127702713012695,-16.78821563720703,-16.97571563720703,128
train,1,The quiet dogs past the barrel beneath the statue,The quiet dog past the barrels beneath the statues,-16.127702713012695,-17.190202713012695,-18.392314910888672,-17.017314910888672,-17.462404251098633,-17.587404251098633,128
train,0,The quiet dolphin beneath the chairs around the carts,The quiet dolphins beneath the chair around the cart,-15.114130973815918,-15.676630973815918,-17.008546829223633,-15.53979778289795,-16.60242462158203,-16.03992462158203,128
train,1,The quiet dolphins beneath the chair around the cart,The quiet dolphin beneath the chairs around the carts,-15.53979778289795,-17.008546829223633,-15.676630973815918,-15.114130973815918,-14.830318450927734,-16.330318450927734,128
train,0,The timid cow outside the tables behind the houses,The timid cows outside the table behind the house,-14.217962265014648,-15.842962265014648,-16.668567657470703,-14.293567657470703,-15.966594696044922,-14.966594696044922,128
train,1,The timid cows outside the table behind the house,The timid cow outside the tables behind the houses,-14.293567657470703,-16.668567657470703,-15.842962265014648,-14.217962265014648,-14.448880195617676,-16.011381149291992,128
train,0,The small whale around the tanks outside the pipes,The small whales around the tank outside the pipe,-5.6584367752075195,-9.28343677520752,-7.474413871765137,-3.4744138717651367,-5.0522074699401855,-5.5522074699401855,128
train,1,The small whales around the tank outside the pipe,The small whale around the tanks outside the pipes,-3.4744138717651367,-7.474413871765137,-9.28343677520752,-5.6584367752075195,-4.192052841186523,-6.192052841186523,128
train,0,The nervous shark outside the pipes behind the valves,The nervous sharks outside the pipe behind the valve,-7.138430595397949,-10.38843059539795,-7.892769813537598,-4.892769813537598,-6.194799423217773,-6.819799423217773,128
train,1,The nervous sharks outside the pipe behind the valve,The nervous shark outside the pipes behind the valves,-4.892769813537598,-7.892769813537598,-10.38843059539795,-7.138430595397949,-7.1439666748046875,-8.518966674804688,128
train,0,The sleepy monitor around the belts outside the piles,The sleepy monitors around the belt outside the pile,-6.341602325439453,-7.591602325439453,-10.702500343322754,-5.015000343322754,-7.825010776519775,-5.950010776519775,128
train,1,The sleepy monitors around the belt outside the pile,The sleepy monitor around the belts outside the piles,-5.015000343322754,-10.702500343322754,-7.591602325439453,-6.341602325439453,-5.330657958984375,-8.205657958984375,128
