split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0464906692504883,-10.171490669250488,-5.318509578704834,-6.443509578704834,-2.7729835510253906,-9.39798355102539,-5.247742176055908,-6.247742176055908,32
train,1,The sleepy bats,The sleepy bat,-1.76617431640625,-8.45367431640625,-6.443509578704834,-5.318509578704834,-2.343933582305908,-7.718933582305908,-6.247742176055908,-5.247742176055908,32
train,0,The fuzzy frog,The fuzzy frogs,-12.373226165771484,-15.185726165771484,-14.818509101867676,-15.131009101867676,-12.485795021057129,-14.298295021057129,-14.74774169921875,-14.93524169921875,32
train,1,The fuzzy frogs,The fuzzy frog,-11.707802772521973,-15.832802772521973,-15.131009101867676,-14.818509101867676,-11.658177375793457,-14.658177375793457,-14.93524169921875,-14.74774169921875,32
train,0,The bright shark,The bright sharks,-9.019481658935547,-11.706981658935547,-11.881009101867676,-12.443509101867676,-9.750267028808594,-11.437767028808594,-11.93524169921875,-12.18524169921875,32
train,1,The bright sharks,The bright shark,-9.171207427978516,-11.733707427978516,-12.443509101867676,-11.881009101867676,-9.779290199279785,-11.404290199279785,-12.18524169921875,-11.93524169921875,32
train,0,The small bat,The small bats,-8.144024848937988,-14.706524848937988,-11.818509101867676,-12.193509101867676,-8.87955379486084,-12.75455379486084,-11.81024169921875,-11.99774169921875,32
train,1,The small bats,The small bat,-7.596708297729492,-13.221708297729492,-12.193509101867676,-11.818509101867676,-7.7102251052856445,-12.460225105285645,-11.99774169921875,-11.81024169921875,32
train,0,The bright chick,The bright chicks,-15.253191947937012,-17.190692901611328,-14.506009101867676,-14.006009101867676,-16.193552017211914,-17.224802017211914,-14.56024169921875,-13.87274169921875,32
train,1,The bright chicks,The bright chick,-15.0490140914917,-16.955263137817383,-14.006009101867676,-14.506009101867676,-15.60037612915039,-16.72537612915039,-13.87274169921875,-14.56024169921875,32
