split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0464906692504883,-10.171490669250488,-3.016000747680664,-7.641000747680664,-2.098041534423828,-10.098041534423828,-3.237452507019043,-7.612452507019043,32
train,1,The sleepy bats,The sleepy bat,-1.76617431640625,-8.45367431640625,-2.1646931171417236,-6.5396928787231445,-1.9241857528686523,-8.361685752868652,-2.004666805267334,-6.254666805267334,32
train,0,The fuzzy frog,The fuzzy frogs,-12.373226165771484,-15.185726165771484,-14.047079086303711,-15.547079086303711,-12.43116283416748,-14.99366283416748,-13.651841163635254,-15.464341163635254,32
train,1,The fuzzy frogs,The fuzzy frog,-11.707802772521973,-15.832802772521973,-11.81128978729248,-14.99878978729248,-11.323088645935059,-15.729338645935059,-11.628877639770508,-14.441377639770508,32
train,0,The bright shark,The bright sharks,-9.019481658935547,-11.706981658935547,-10.31723690032959,-12.50473690032959,-9.155739784240723,-11.530739784240723,-10.205327033996582,-12.517827033996582,32
train,1,The bright sharks,The bright shark,-9.171207427978516,-11.733707427978516,-10.199067115783691,-12.324067115783691,-9.489057540893555,-11.739057540893555,-10.441740989685059,-11.816740989685059,32
train,0,The small bat,The small bats,-8.144024848937988,-14.706524848937988,-8.63486099243164,-13.82236099243164,-8.218523025512695,-13.718523025512695,-8.687732696533203,-13.500232696533203,32
train,1,The small bats,The small bat,-7.596708297729492,-13.221708297729492,-8.050017356872559,-12.175017356872559,-6.857754230499268,-13.17025375366211,-7.861886978149414,-12.049386978149414,32
train,0,The bright chick,The bright chicks,-15.253191947937012,-17.190692901611328,-15.150708198547363,-16.088207244873047,-15.66232967376709,-16.974830627441406,-15.11808967590332,-16.05558967590332,32
train,1,The bright chicks,The bright chick,-15.0490140914917,-16.955263137817383,-14.704325675964355,-16.391826629638672,-15.306832313537598,-17.02558135986328,-14.9097318649292,-16.159730911254883,32
train,0,The nervous panda,The nervous pandas,-12.229968070983887,-13.292468070983887,-12.11685562133789,-12.92935562133789,-12.161138534545898,-13.411138534545898,-12.064534187316895,-12.814534187316895,32
train,1,The nervous pandas,The nervous panda,-12.117985725402832,-14.242985725402832,-11.116358757019043,-14.116358757019043,-13.098998069763184,-14.036498069763184,-11.717606544494629,-13.717606544494629,32
train,0,The slender turtle,The slender turtles,-12.91177749633789,-16.72427749633789,-12.686223983764648,-16.18622398376465,-13.648516654968262,-16.398515701293945,-13.253860473632812,-16.066360473632812,32
train,1,The slender turtles,The slender turtle,-13.880208015441895,-16.817707061767578,-12.940194129943848,-15.627694129943848,-13.85317611694336,-16.57192611694336,-12.807380676269531,-15.619880676269531,32
train,0,The quiet turtle,The quiet turtles,-3.8923959732055664,-11.767395973205566,-4.281426429748535,-10.031426429748535,-3.7164816856384277,-11.59148120880127,-4.08127498626709,-9.64377498626709,32
train,1,The quiet turtles,The quiet turtle,-3.1281983852386475,-8.378198623657227,-2.75795316696167,-7.88295316696167,-3.0190682411193848,-8.081567764282227,-2.5631890296936035,-7.4381890296936035,32
train,0,The sleepy doe,The sleepy does,-13.937175750732422,-15.312175750732422,-14.176048278808594,-14.613548278808594,-14.523300170898438,-15.398300170898438,-13.932729721069336,-14.682729721069336,32
train,1,The sleepy does,The sleepy doe,-14.350380897521973,-16.412879943847656,-13.869314193725586,-17.525564193725586,-14.715535163879395,-14.965535163879395,-14.14496898651123,-16.394969940185547,32
train,0,The timid horse,The timid horses,-3.622795581817627,-11.185295104980469,-3.0457825660705566,-8.670782089233398,-4.150784492492676,-11.400784492492676,-3.574399471282959,-8.8243989944458,32
train,1,The timid horses,The timid horse,-2.5954999923706055,-9.032999992370605,-2.4999871253967285,-7.1249871253967285,-2.5069563388824463,-8.944456100463867,-2.3883986473083496,-7.01339864730835,32
train,0,The nervous rat,The nervous rats,-3.7572693824768066,-11.007269859313965,-3.426175594329834,-8.301176071166992,-3.7398109436035156,-10.989810943603516,-3.623159408569336,-8.310659408569336,32
train,1,The nervous rats,The nervous rat,-3.4496827125549316,-8.699682235717773,-3.2671990394592285,-7.2671990394592285,-3.2035274505615234,-8.328527450561523,-3.013976573944092,-6.888976573944092,32
