split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,7,1,The fuzzy turtle past the crates,The fuzzy turtles past the crate,-1.8321667909622192,-6.08216667175293,-5.067611217498779,-3.9426112174987793,-4.097353935241699,-6.722353935241699,
train,0,7,1,The small kit around the towers,The small kits around the tower,-11.559493064880371,-13.871993064880371,-15.336997032165527,-12.086997032165527,-15.354350090026855,-11.979350090026855,
train,0,7,1,The slender bat behind the cabins,The slender bats behind the cabin,-0.5484032034873962,-7.048403263092041,-5.288741111755371,-1.2887412309646606,-3.355548858642578,-2.355548858642578,
train,0,7,1,The fuzzy shark behind the clocks,The fuzzy sharks behind the clock,-15.617777824401855,-16.68027687072754,-17.355234146118164,-15.417734146118164,-16.02273941040039,-14.46023941040039,
train,0,7,1,The sleepy dolphin past the vines,The sleepy dolphins past the vine,-2.715336799621582,-7.590336799621582,-11.900429725646973,-11.400429725646973,-9.646017074584961,-9.646017074584961,
train,0,7,1,The nervous lion behind the rocks,The nervous lions behind the rock,-14.815230369567871,-15.440230369567871,-15.551301956176758,-14.926301956176758,-15.010361671447754,-14.322861671447754,
train,0,7,1,The calm dog outside the houses,The calm dogs outside the house,-0.7239010334014893,-5.47390079498291,-5.1069231033325195,-0.60692298412323,-4.118152141571045,-0.6181520819664001,
train,0,7,1,The nervous panda behind the windows,The nervous pandas behind the window,-2.794767379760742,-6.544767379760742,-5.390995025634766,-2.2659950256347656,-5.18557596206665,-1.81057608127594,
train,0,7,1,The sleepy kit beneath the boilers,The sleepy kits beneath the boiler,-1.0500036478042603,-7.425003528594971,-3.723179578781128,-3.098179578781128,-3.8068814277648926,-5.306881427764893,
train,0,7,1,The small bat around the walls,The small bats around the wall,-1.9727383852005005,-5.597738265991211,-5.143592834472656,-1.1435929536819458,-5.232033729553223,-1.1070338487625122,
train,0,7,1,The fuzzy pup around the tanks,The fuzzy pups around the tank,-13.498411178588867,-14.060911178588867,-15.049361228942871,-12.549361228942871,-15.28644847869873,-12.72394847869873,
train,0,7,1,The small doe beneath the boilers,The small does beneath the boiler,-11.832961082458496,-14.207961082458496,-15.10813045501709,-13.85813045501709,-13.714184761047363,-13.526684761047363,
train,0,7,1,The slender panda past the crates,The slender pandas past the crate,-0.7607458233833313,-5.760746002197266,-5.178093910217285,-1.0530939102172852,-4.985610008239746,-5.860610008239746,
