split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The fuzzy turtle past the crates,The fuzzy turtles past the crate,-1.8321667909622192,-6.08216667175293,-1.1639559268951416,-7.4139556884765625,-2.0125136375427246,-5.137513637542725,-1.3458906412124634,-6.095890522003174,128
train,1,The fuzzy turtles past the crate,The fuzzy turtle past the crates,-3.9426112174987793,-5.067611217498779,-1.622735619544983,-5.747735500335693,-4.285397529602051,-4.410397529602051,-1.761060357093811,-4.8860602378845215,128
train,0,The small kit around the towers,The small kits around the tower,-11.559493064880371,-13.871993064880371,-11.511848449707031,-15.136848449707031,-11.909972190856934,-12.722472190856934,-11.743724822998047,-14.118724822998047,128
train,1,The small kits around the tower,The small kit around the towers,-12.086997032165527,-15.336997032165527,-11.887663841247559,-15.325163841247559,-12.185361862182617,-14.747861862182617,-11.975632667541504,-14.975632667541504,128
train,0,The slender bat behind the cabins,The slender bats behind the cabin,-0.5484032034873962,-7.048403263092041,-0.5017309188842773,-8.001730918884277,-0.5967646837234497,-5.22176456451416,-0.5865617394447327,-6.086561679840088,128
train,1,The slender bats behind the cabin,The slender bat behind the cabins,-1.2887412309646606,-5.288741111755371,-1.0604848861694336,-5.310484886169434,-1.3256468772888184,-4.200646877288818,-1.1873997449874878,-4.187399864196777,128
train,0,The fuzzy shark behind the clocks,The fuzzy sharks behind the clock,-15.617777824401855,-16.68027687072754,-15.746331214904785,-17.3088321685791,-15.462923049926758,-16.212923049926758,-15.459714889526367,-16.647214889526367,128
train,1,The fuzzy sharks behind the clock,The fuzzy shark behind the clocks,-15.417734146118164,-17.355234146118164,-14.710884094238281,-17.39838409423828,-15.573256492614746,-16.82325553894043,-14.715802192687988,-16.840801239013672,128
train,0,The sleepy dolphin past the vines,The sleepy dolphins past the vine,-2.715336799621582,-7.590336799621582,-1.8101558685302734,-8.060155868530273,-2.9021859169006348,-6.277185916900635,-2.050079822540283,-6.550079822540283,128
train,1,The sleepy dolphins past the vine,The sleepy dolphin past the vines,-11.400429725646973,-11.900429725646973,-3.2790980339050293,-7.779098033905029,-11.530275344848633,-11.405275344848633,-3.4089269638061523,-7.033926963806152,128
train,0,The nervous lion behind the rocks,The nervous lions behind the rock,-14.815230369567871,-15.440230369567871,-15.03763198852539,-15.78763198852539,-14.839568138122559,-15.214568138122559,-15.114927291870117,-15.489927291870117,128
train,1,The nervous lions behind the rock,The nervous lion behind the rocks,-14.926301956176758,-15.551301956176758,-15.577960968017578,-17.390460968017578,-14.974459648132324,-15.599459648132324,-15.632835388183594,-17.195335388183594,128
train,0,The calm dog outside the houses,The calm dogs outside the house,-0.7239010334014893,-5.47390079498291,-0.9605898261070251,-6.58558988571167,-0.94390869140625,-3.69390869140625,-1.1587108373641968,-4.533710956573486,128
train,1,The calm dogs outside the house,The calm dog outside the houses,-0.60692298412323,-5.1069231033325195,-0.6731513142585754,-5.54815149307251,-0.6921728849411011,-3.9421730041503906,-0.7597626447677612,-4.634762763977051,128
train,0,The nervous panda behind the windows,The nervous pandas behind the window,-2.794767379760742,-6.544767379760742,-1.6281899213790894,-5.878190040588379,-2.8913629055023193,-5.89136266708374,-1.7790191173553467,-4.654019355773926,128
