split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,7,1,The nervous chick past the screws,The nervous chicks past the screw,-8.883936882019043,-10.633936882019043,-8.450952529907227,-8.013452529907227,-7.561589241027832,-8.311589241027832,
train,0,7,1,The sleepy rabbit beneath the milestones,The sleepy rabbits beneath the milestone,-11.290892601013184,-14.790892601013184,-13.825227737426758,-9.700227737426758,-13.893692970275879,-11.331192970275879,
train,0,7,1,The sleepy bat beneath the boilers,The sleepy bats beneath the boiler,-3.939912796020508,-9.627412796020508,-6.989213943481445,-2.7392139434814453,-6.138614654541016,-3.1386148929595947,
train,0,7,1,The sleepy lion beneath the boilers,The sleepy lions beneath the boiler,-4.928691387176514,-10.491190910339355,-7.7726826667785645,-3.6476826667785645,-7.000408172607422,-3.687908172607422,
train,0,7,1,The quiet shark outside the clocks,The quiet sharks outside the clock,-6.408175945281982,-7.908175945281982,-8.585090637207031,-6.8350911140441895,-6.5967116355896,-5.2217116355896,
train,0,7,1,The calm dog outside the houses,The calm dogs outside the house,-4.887549877166748,-8.51254940032959,-6.267297744750977,-3.2672979831695557,-6.951076030731201,-4.326076030731201,
train,0,7,1,The slender pup behind the bolts,The slender pups behind the bolt,-12.95759105682373,-14.64509105682373,-15.177372932434082,-11.177372932434082,-14.934886932373047,-11.247386932373047,
train,0,7,1,The small frog around the tanks,The small frogs around the tank,-5.931601524353027,-8.681601524353027,-7.2757568359375,-1.525757074356079,-7.462170600891113,-2.4621706008911133,
train,0,7,1,The fuzzy panda outside the pots,The fuzzy pandas outside the pot,-4.11491584777832,-7.61491584777832,-5.326652526855469,-3.3266525268554688,-4.3058857917785645,-5.0558857917785645,
train,0,7,1,The small panda behind the bolts,The small pandas behind the bolt,-5.672670364379883,-10.110170364379883,-7.890442848205566,-5.015442848205566,-7.020621299743652,-5.145621299743652,
train,0,7,1,The quiet turtle around the dams,The quiet turtles around the dam,-5.591008186340332,-7.716008186340332,-7.748525619506836,-2.186025619506836,-8.603999137878418,-3.666499137878418,
train,0,7,1,The nervous dog around the benches,The nervous dogs around the bench,-6.441159725189209,-8.69115924835205,-7.295806884765625,-3.045806646347046,-7.948480606079102,-4.573480606079102,
train,0,7,1,The sleepy kitten beneath the logs,The sleepy kittens beneath the log,-4.607175350189209,-10.85717487335205,-8.096817970275879,-4.346817970275879,-8.138298034667969,-5.763298034667969,
train,0,7,1,The quiet monitor beneath the chains,The quiet monitors beneath the chain,-5.609220027923584,-10.171719551086426,-5.174475193023682,-4.924475193023682,-5.614857196807861,-5.489857196807861,
train,0,7,1,The small panda past the vines,The small pandas past the vine,-15.825753211975098,-18.07575225830078,-15.503251075744629,-14.565751075744629,-15.041507720947266,-14.916507720947266,
train,0,7,1,The timid kitten outside the towers,The timid kittens outside the tower,-4.728568077087402,-9.916068077087402,-8.702354431152344,-3.389854907989502,-8.747815132141113,-3.9978156089782715,
train,0,7,1,The sleepy frog behind the valves,The sleepy frogs behind the valve,-4.634660720825195,-9.072160720825195,-7.166411876678467,-2.8539116382598877,-6.891523838043213,-3.766523838043213,
train,0,7,1,The sleepy monitor around the belts,The sleepy monitors around the belt,-6.552448749542236,-7.802448749542236,-8.025328636169434,-2.9628288745880127,-8.071476936340332,-4.008976459503174,
train,0,7,1,The timid pup around the benches,The timid pups around the bench,-13.91611385345459,-16.666114807128906,-15.02968692779541,-11.34218692779541,-15.268559455871582,-12.206059455871582,
train,0,7,1,The quiet monitor outside the towers,The quiet monitors outside the tower,-4.845964431762695,-9.845964431762695,-8.6856689453125,-3.810669183731079,-8.788414001464844,-4.538414001464844,
train,0,7,1,The calm cow around the walls,The calm cows around the wall,-6.57955265045166,-9.07955265045166,-6.648383617401123,-3.523383617401123,-7.581467151641846,-5.456467151641846,
train,0,7,1,The fuzzy lion behind the valves,The fuzzy lions behind the valve,-5.662977695465088,-10.350478172302246,-7.114057540893555,-3.9890575408935547,-7.377189636230469,-5.502189636230469,
train,0,7,1,The small frog behind the crates,The small frogs behind the crate,-3.2251362800598145,-9.100136756896973,-7.0797858238220215,-2.0797858238220215,-6.844151496887207,-2.719151496887207,
train,0,7,1,The calm whale outside the benches,The calm whales outside the bench,-4.327060699462891,-8.07706069946289,-6.540802001953125,-3.790802240371704,-6.631527900695801,-5.131527900695801,
train,0,7,1,The slender monitor around the carts,The slender monitors around the cart,-3.4963228702545166,-6.6213226318359375,-8.327580451965332,-1.6400808095932007,-6.594595909118652,-2.7195956707000732,
