split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-8.89893913269043,-17.02393913269043,-10.398297309875488,-17.960798263549805,-9.648608207702637,-14.148608207702637,-10.9288330078125,-15.3038330078125,128
train,1,The sleepy bats,The sleepy bat,-7.059290885925293,-13.809290885925293,-8.144089698791504,-14.144089698791504,-8.128661155700684,-12.253661155700684,-8.31449031829834,-12.56449031829834,128
train,0,The fuzzy frog,The fuzzy frogs,-19.58049774169922,-22.39299774169922,-20.3885498046875,-23.0760498046875,-19.82668113708496,-21.82668113708496,-20.76353645324707,-22.51353645324707,128
train,1,The fuzzy frogs,The fuzzy frog,-16.32788848876953,-20.42163848876953,-18.156776428222656,-21.844276428222656,-17.08868980407715,-19.96368980407715,-18.07491111755371,-20.88741111755371,128
train,0,The bright shark,The bright sharks,-16.382858276367188,-19.007858276367188,-16.824655532836914,-20.074655532836914,-16.757896423339844,-18.195396423339844,-16.92906379699707,-19.24156379699707,128
train,1,The bright sharks,The bright shark,-15.805535316467285,-18.3680362701416,-15.557147026062012,-18.557146072387695,-16.45223617553711,-17.51473617553711,-16.278261184692383,-17.715761184692383,128
train,0,The small bat,The small bats,-14.32174301147461,-20.88424301147461,-16.320220947265625,-22.257720947265625,-15.03720760345459,-19.787206649780273,-16.445194244384766,-21.195194244384766,128
train,1,The small bats,The small bat,-13.40750789642334,-19.095006942749023,-14.018669128417969,-19.64366912841797,-14.196305274963379,-17.821306228637695,-14.538670539855957,-18.726171493530273,128
train,0,The bright chick,The bright chicks,-21.629047393798828,-23.504047393798828,-22.145692825317383,-23.958192825317383,-22.473134994506836,-23.160634994506836,-22.708147048950195,-23.645647048950195,128
train,1,The bright chicks,The bright chick,-18.66380500793457,-20.57005500793457,-19.05681800842285,-20.90056800842285,-19.107593536376953,-20.513843536376953,-19.559499740600586,-20.840749740600586,128
train,0,The nervous panda,The nervous pandas,-19.951129913330078,-20.951129913330078,-19.388479232788086,-20.888479232788086,-20.224271774291992,-20.599271774291992,-19.63264274597168,-20.38264274597168,128
train,1,The nervous pandas,The nervous panda,-18.8933048248291,-21.0183048248291,-18.038320541381836,-20.663320541381836,-19.189998626708984,-20.689998626708984,-18.26221466064453,-20.26221466064453,128
train,0,The slender turtle,The slender turtles,-20.57005500793457,-24.38255500793457,-19.887001037597656,-23.199501037597656,-21.141477584838867,-24.547727584838867,-20.303802490234375,-23.116302490234375,128
train,1,The slender turtles,The slender turtle,-19.599411010742188,-22.599411010742188,-18.306671142578125,-21.869171142578125,-20.315196990966797,-22.440196990966797,-18.470211029052734,-21.282711029052734,128
train,0,The quiet turtle,The quiet turtles,-10.305274963378906,-18.117774963378906,-10.257866859436035,-18.69536781311035,-10.656603813171387,-15.594103813171387,-10.757829666137695,-16.320329666137695,128
train,1,The quiet turtles,The quiet turtle,-8.104811668395996,-13.479811668395996,-7.146951198577881,-14.021950721740723,-9.065738677978516,-12.315738677978516,-7.6304097175598145,-12.630410194396973,128
train,0,The sleepy doe,The sleepy does,-19.537086486816406,-20.912086486816406,-21.61309242248535,-22.98809242248535,-20.889301300048828,-21.264301300048828,-21.725383758544922,-22.537883758544922,128
train,1,The sleepy does,The sleepy doe,-20.784944534301758,-22.847444534301758,-19.725942611694336,-22.319692611694336,-21.4052734375,-23.0302734375,-20.368488311767578,-22.618488311767578,128
train,0,The timid horse,The timid horses,-9.321137428283691,-16.758638381958008,-9.488283157348633,-17.613283157348633,-10.430374145507812,-14.930374145507812,-10.488097190856934,-15.738097190856934,128
train,1,The timid horses,The timid horse,-8.51390266418457,-14.88890266418457,-8.142226219177246,-14.642226219177246,-9.3898286819458,-13.7648286819458,-8.649163246154785,-13.274163246154785,128
train,0,The nervous rat,The nervous rats,-10.589752197265625,-17.902252197265625,-10.285497665405273,-18.097997665405273,-10.964414596557617,-14.339414596557617,-10.929964065551758,-15.679964065551758,128
train,1,The nervous rats,The nervous rat,-11.259908676147461,-16.50990867614746,-9.04359245300293,-14.85609245300293,-11.023484230041504,-14.273484230041504,-9.320597648620605,-13.320597648620605,128
train,0,The fuzzy shark,The fuzzy sharks,-10.193266868591309,-16.880765914916992,-9.701140403747559,-16.951139450073242,-10.193302154541016,-13.818302154541016,-9.951179504394531,-14.076179504394531,128
train,1,The fuzzy sharks,The fuzzy shark,-9.252198219299316,-13.627198219299316,-7.988797187805176,-13.363797187805176,-9.430054664611816,-11.555054664611816,-8.327313423156738,-11.577313423156738,128
train,0,The timid horse,The timid horses,-17.008638381958008,-20.508638381958008,-17.863283157348633,-21.425783157348633,-18.242874145507812,-20.742874145507812,-18.550596237182617,-21.300596237182617,128
train,1,The timid horses,The timid horse,-16.70140266418457,-20.57640266418457,-16.829727172851562,-21.017227172851562,-17.827329635620117,-20.327329635620117,-17.5866641998291,-20.3991641998291,128
train,0,The timid dog,The timid dogs,-18.189071655273438,-19.814071655273438,-18.911592483520508,-20.036592483520508,-19.225749969482422,-20.038249969482422,-19.938566207885742,-20.313566207885742,128
train,1,The timid dogs,The timid dog,-17.328968048095703,-21.016468048095703,-16.42020606994629,-20.60770606994629,-18.214033126831055,-20.839033126831055,-17.118410110473633,-20.555910110473633,128
train,0,The timid rabbit,The timid rabbits,-8.76335620880127,-16.888355255126953,-10.502147674560547,-19.002147674560547,-9.648881912231445,-15.273881912231445,-11.225557327270508,-17.538057327270508,128
train,1,The timid rabbits,The timid rabbit,-5.295783519744873,-11.608283996582031,-7.753900527954102,-13.941400527954102,-6.685374736785889,-11.560375213623047,-8.518893241882324,-13.268893241882324,128
train,0,The bright panda,The bright pandas,-17.075960159301758,-19.013460159301758,-17.099123001098633,-19.911623001098633,-17.45096206665039,-18.38846206665039,-17.45098876953125,-19.13848876953125,128
train,1,The bright pandas,The bright panda,-14.399208068847656,-18.149208068847656,-14.127947807312012,-17.940446853637695,-15.054012298583984,-17.491512298583984,-14.575274467468262,-17.075273513793945,128
train,0,The fuzzy turtle,The fuzzy turtles,-18.49129867553711,-20.74129867553711,-18.803829193115234,-21.428829193115234,-18.763559341430664,-20.388559341430664,-19.07451820373535,-20.94951820373535,128
train,1,The fuzzy turtles,The fuzzy turtle,-17.288352966308594,-21.225852966308594,-17.26860809326172,-21.39360809326172,-17.61795425415039,-20.05545425415039,-17.50299072265625,-20.00299072265625,128
train,0,The sleepy monitor,The sleepy monitors,-10.502533912658691,-18.127532958984375,-11.55406665802002,-19.366565704345703,-10.877337455749512,-16.064838409423828,-11.762187957763672,-17.199687957763672,128
train,1,The sleepy monitors,The sleepy monitor,-9.518691062927246,-15.143691062927246,-8.204917907714844,-13.579917907714844,-9.952110290527344,-13.827110290527344,-8.53333854675293,-12.28333854675293,128
train,0,The calm dolphin,The calm dolphins,-15.637264251708984,-19.262264251708984,-16.324684143066406,-21.137184143066406,-16.224462509155273,-17.786962509155273,-16.786392211914062,-19.598892211914062,128
train,1,The calm dolphins,The calm dolphin,-13.830489158630371,-18.767990112304688,-14.832427978515625,-20.394927978515625,-14.514937400817871,-18.139938354492188,-14.994444847106934,-19.30694580078125,128
train,0,The small pup,The small pups,-18.945533752441406,-22.320533752441406,-19.143238067626953,-22.955738067626953,-19.200448989868164,-21.325448989868164,-20.139211654663086,-23.201711654663086,128
train,1,The small pups,The small pup,-16.57366180419922,-19.94866180419922,-16.453046798706055,-20.015546798706055,-18.13650894165039,-20.44900894165039,-17.391948699951172,-20.016948699951172,128
train,0,The quiet whale,The quiet whales,-15.128518104553223,-17.816017150878906,-16.150165557861328,-19.650165557861328,-15.10106372833252,-16.538562774658203,-16.101240158081055,-18.351240158081055,128
train,1,The quiet whales,The quiet whale,-15.353263854980469,-18.79076385498047,-14.710926055908203,-19.460926055908203,-15.283638954162598,-17.22113800048828,-14.790011405944824,-17.790010452270508,128
train,0,The slender doe,The slender does,-22.276721954345703,-25.526721954345703,-23.205198287963867,-26.923948287963867,-23.757532119750977,-25.820032119750977,-24.311975479125977,-27.280725479125977,128
train,1,The slender does,The slender doe,-21.655790328979492,-25.343290328979492,-21.226476669311523,-24.101476669311523,-22.10588836669922,-25.04338836669922,-21.94509506225586,-24.22634506225586,128
train,0,The fuzzy kitten,The fuzzy kittens,-18.5993709564209,-19.0993709564209,-19.03155517578125,-19.84405517578125,-19.24144172668457,-18.92894172668457,-19.53144073486328,-19.65644073486328,128
train,1,The fuzzy kittens,The fuzzy kitten,-17.11782455444336,-20.74282455444336,-17.633281707763672,-21.383281707763672,-17.538381576538086,-20.413381576538086,-18.089561462402344,-20.777061462402344,128
train,0,The bright dog,The bright dogs,-17.519447326660156,-18.206947326660156,-18.191116333007812,-18.878616333007812,-18.30103874206543,-18.30103874206543,-18.764596939086914,-18.827096939086914,128
train,1,The bright dogs,The bright dog,-16.64681053161621,-20.39681053161621,-16.27816390991211,-20.52816390991211,-17.152040481567383,-19.839540481567383,-16.41912078857422,-19.79412078857422,128
train,0,The slender rabbit,The slender rabbits,-18.023223876953125,-23.273223876953125,-18.343730926513672,-23.718730926513672,-18.880701065063477,-23.193201065063477,-19.126981735229492,-23.564481735229492,128
train,1,The slender rabbits,The slender rabbit,-18.331018447875977,-21.206018447875977,-18.176097869873047,-21.551097869873047,-19.098186492919922,-20.848186492919922,-18.68996810913086,-21.18996810913086,128
train,0,The fuzzy whale,The fuzzy whales,-9.430020332336426,-15.867520332336426,-9.349440574645996,-16.84943962097168,-9.20181941986084,-12.95181941986084,-9.39861011505127,-14.02361011505127,128
train,1,The fuzzy whales,The fuzzy whale,-8.101150512695312,-11.726150512695312,-7.431253433227539,-12.306253433227539,-8.429410934448242,-10.179410934448242,-7.782686710357666,-10.282687187194824,128
train,0,The quiet pup,The quiet pups,-11.0175142288208,-17.830013275146484,-10.896574020385742,-17.771574020385742,-11.88793659210205,-16.075437545776367,-11.893484115600586,-16.330984115600586,128
train,1,The quiet pups,The quiet pup,-10.764668464660645,-14.639668464660645,-8.390275001525879,-13.702775001525879,-11.393401145935059,-14.018401145935059,-9.144676208496094,-13.019676208496094,128
train,0,The timid horse,The timid horses,-18.571138381958008,-19.196138381958008,-18.863283157348633,-19.425783157348633,-19.492874145507812,-19.555374145507812,-19.488096237182617,-19.550596237182617,128
train,1,The timid horses,The timid horse,-17.82640266418457,-21.07640266418457,-17.642227172851562,-21.017227172851562,-18.264829635620117,-20.952329635620117,-17.5866641998291,-20.3991641998291,128
train,0,The timid bat,The timid bats,-16.617666244506836,-22.867666244506836,-18.382722854614258,-23.320222854614258,-17.05453872680664,-22.33578872680664,-18.77320671081543,-22.96070671081543,128
train,1,The timid bats,The timid bat,-18.391210556030273,-21.328710556030273,-17.288496017456055,-20.600996017456055,-19.18856430053711,-20.68856430053711,-17.95212173461914,-20.26462173461914,128
train,0,The quiet dolphin,The quiet dolphins,-20.24158477783203,-21.92908477783203,-20.473894119262695,-22.536394119262695,-20.326372146606445,-21.326372146606445,-20.501285552978516,-21.751285552978516,128
train,1,The quiet dolphins,The quiet dolphin,-19.067407608032227,-21.504907608032227,-18.553524017333984,-21.834774017333984,-19.47043228149414,-21.15793228149414,-18.941572189331055,-21.472822189331055,128
train,0,The slender rabbit,The slender rabbits,-18.398223876953125,-22.710723876953125,-18.468730926513672,-22.781230926513672,-19.130701065063477,-22.380701065063477,-18.751981735229492,-22.251981735229492,128
train,1,The slender rabbits,The slender rabbit,-17.268518447875977,-21.206018447875977,-16.863597869873047,-20.738597869873047,-17.973186492919922,-20.598186492919922,-17.31496810913086,-20.00246810913086,128
train,0,The sleepy dolphin,The sleepy dolphins,-9.929153442382812,-16.866653442382812,-10.50787353515625,-18.25787353515625,-10.508105278015137,-12.633105278015137,-11.023508071899414,-14.148508071899414,128
train,1,The sleepy dolphins,The sleepy dolphin,-8.255843162536621,-13.130843162536621,-8.16295337677002,-13.66295337677002,-8.754279136657715,-11.879279136657715,-8.681567192077637,-12.556567192077637,128
train,0,The calm horse,The calm horses,-9.687744140625,-16.625244140625,-9.363560676574707,-17.176061630249023,-10.424047470092773,-13.986547470092773,-10.214408874511719,-15.089408874511719,128
