split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-1.7974427938461304,-9.922442436218262,-8.321449279785156,-1.6339493989944458,-2.599153757095337,-2.974153757095337,128
train,1,The sleepy bats,The sleepy bat,-1.6339493989944458,-8.321449279785156,-9.922442436218262,-1.7974427938461304,-1.9964611530303955,-5.496460914611816,128
train,0,The fuzzy frog,The fuzzy frogs,-11.669843673706055,-14.482343673706055,-15.652193069458008,-11.527193069458008,-12.108824729919434,-11.858824729919434,128
train,1,The fuzzy frogs,The fuzzy frog,-11.527193069458008,-15.652193069458008,-14.482343673706055,-11.669843673706055,-11.99327564239502,-13.05577564239502,128
train,0,The bright shark,The bright sharks,-8.264062881469727,-10.951562881469727,-11.403202056884766,-8.840702056884766,-8.997885704040527,-10.497885704040527,128
train,1,The bright sharks,The bright shark,-8.840702056884766,-11.403202056884766,-10.951562881469727,-8.264062881469727,-8.930682182312012,-9.930682182312012,128
train,0,The small bat,The small bats,-7.958077430725098,-14.520577430725098,-13.126437187194824,-7.501437187194824,-8.051127433776855,-9.988627433776855,128
train,1,The small bats,The small bat,-7.501437187194824,-13.126437187194824,-14.520577430725098,-7.958077430725098,-7.451213836669922,-10.076213836669922,128
train,0,The bright chick,The bright chicks,-13.97610092163086,-15.91360092163086,-16.15427589416504,-14.248026847839355,-14.715527534484863,-14.653027534484863,128
train,1,The bright chicks,The bright chick,-14.248026847839355,-16.15427589416504,-15.91360092163086,-13.97610092163086,-14.425468444824219,-15.175468444824219,128
train,0,The nervous panda,The nervous pandas,-11.393723487854004,-12.456223487854004,-13.650197982788086,-11.525197982788086,-12.365816116333008,-12.053316116333008,128
train,1,The nervous pandas,The nervous panda,-11.525197982788086,-13.650197982788086,-12.456223487854004,-11.393723487854004,-11.292738914489746,-12.417738914489746,128
train,0,The slender turtle,The slender turtles,-11.872098922729492,-15.684598922729492,-16.39007568359375,-13.452576637268066,-13.583678245544434,-13.646178245544434,128
train,1,The slender turtles,The slender turtle,-13.452576637268066,-16.39007568359375,-15.684598922729492,-11.872098922729492,-13.34739875793457,-14.65989875793457,128
train,0,The quiet turtle,The quiet turtles,-2.6996099948883057,-10.574609756469727,-7.989121437072754,-2.739121675491333,-4.056713581085205,-4.431713581085205,128
train,1,The quiet turtles,The quiet turtle,-2.739121675491333,-7.989121437072754,-10.574609756469727,-2.6996099948883057,-3.1479668617248535,-5.3979668617248535,128
train,0,The sleepy doe,The sleepy does,-12.792015075683594,-14.167015075683594,-16.34137535095215,-14.278876304626465,-15.50078296661377,-14.68828296661377,128
train,1,The sleepy does,The sleepy doe,-14.278876304626465,-16.34137535095215,-14.167015075683594,-12.792015075683594,-13.3370361328125,-13.2745361328125,128
train,0,The timid horse,The timid horses,-2.4955239295959473,-10.058023452758789,-8.36422348022461,-1.9267234802246094,-3.213280439376831,-3.088280439376831,128
train,1,The timid horses,The timid horse,-1.9267234802246094,-8.36422348022461,-10.058023452758789,-2.4955239295959473,-2.955720901489258,-5.705720901489258,128
train,0,The nervous rat,The nervous rats,-3.48248028755188,-10.7324800491333,-7.833876132965088,-2.583875894546509,-4.034532070159912,-4.659532070159912,128
train,1,The nervous rats,The nervous rat,-2.583875894546509,-7.833876132965088,-10.7324800491333,-3.48248028755188,-3.3362696170806885,-5.711269855499268,128
train,0,The fuzzy shark,The fuzzy sharks,-1.4756128787994385,-8.10061264038086,-5.6473541259765625,-1.2723538875579834,-2.1813912391662598,-2.6813912391662598,128
train,1,The fuzzy sharks,The fuzzy shark,-1.2723538875579834,-5.6473541259765625,-8.10061264038086,-1.4756128787994385,-2.147385597229004,-3.397385597229004,128
train,0,The timid horse,The timid horses,-10.308023452758789,-13.776773452758789,-13.98922348022461,-10.17672348022461,-10.65078067779541,-11.46328067779541,128
train,1,The timid horses,The timid horse,-10.17672348022461,-13.98922348022461,-13.776773452758789,-10.308023452758789,-10.830720901489258,-12.393220901489258,128
train,0,The timid dog,The timid dogs,-11.06925106048584,-12.69425106048584,-13.246315002441406,-9.621315002441406,-11.02387809753418,-11.08637809753418,128
