split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,7,1,The nervous chick past the screws,The nervous chicks past the screw,-8.881758689880371,-10.631758689880371,-8.45332145690918,-8.01582145690918,-8.462943077087402,-8.962943077087402,
train,0,7,1,The sleepy rabbit beneath the milestones,The sleepy rabbits beneath the milestone,-11.254803657531738,-14.754803657531738,-13.760228157043457,-9.635228157043457,-12.878993034362793,-11.253993034362793,
train,0,7,1,The sleepy bat beneath the boilers,The sleepy bats beneath the boiler,-3.89841890335083,-9.585918426513672,-7.218263149261475,-2.9682633876800537,-6.648038864135742,-4.148038864135742,
train,0,7,1,The sleepy lion beneath the boilers,The sleepy lions beneath the boiler,-4.925694465637207,-10.488194465637207,-7.915069580078125,-3.790069580078125,-7.303566932678223,-5.803566932678223,
train,0,7,1,The quiet shark outside the clocks,The quiet sharks outside the clock,-6.453967571258545,-7.953967571258545,-8.68635368347168,-6.9363532066345215,-7.390743732452393,-7.015743732452393,
train,0,7,1,The calm dog outside the houses,The calm dogs outside the house,-5.084048748016357,-8.709049224853516,-6.404189586639404,-3.4041895866394043,-7.938701629638672,-6.188701629638672,
train,0,7,1,The slender pup behind the bolts,The slender pups behind the bolt,-12.919451713562012,-14.606951713562012,-15.192656517028809,-11.192656517028809,-15.705516815185547,-12.393016815185547,
train,0,7,1,The small frog around the tanks,The small frogs around the tank,-5.890419960021973,-8.640419960021973,-7.098036766052246,-1.3480368852615356,-7.905692100524902,-5.030692100524902,
train,0,7,1,The fuzzy panda outside the pots,The fuzzy pandas outside the pot,-4.167264938354492,-7.667264938354492,-5.457599639892578,-3.4575998783111572,-5.475221157073975,-7.100221157073975,
train,0,7,1,The small panda behind the bolts,The small pandas behind the bolt,-5.65602445602417,-10.093524932861328,-7.839929580688477,-4.964929580688477,-6.574038982391357,-5.949038982391357,
train,0,7,1,The quiet turtle around the dams,The quiet turtles around the dam,-5.942296028137207,-8.067296028137207,-7.905187129974365,-2.3426871299743652,-7.528491020202637,-4.528491020202637,
train,0,7,1,The nervous dog around the benches,The nervous dogs around the bench,-6.450292587280273,-8.700292587280273,-7.416388511657715,-3.166388511657715,-8.350446701049805,-5.475446701049805,
train,0,7,1,The sleepy kitten beneath the logs,The sleepy kittens beneath the log,-4.60161018371582,-10.85161018371582,-8.193803787231445,-4.4438042640686035,-9.074002265930176,-9.886502265930176,
train,0,7,1,The quiet monitor beneath the chains,The quiet monitors beneath the chain,-5.587534427642822,-10.150033950805664,-5.73169469833374,-5.48169469833374,-6.794419765472412,-6.544419765472412,
train,0,7,1,The small panda past the vines,The small pandas past the vine,-15.825267791748047,-18.075267791748047,-15.504335403442383,-14.566835403442383,-15.056401252746582,-14.056401252746582,
train,0,7,1,The timid kitten outside the towers,The timid kittens outside the tower,-4.912522792816162,-10.10002326965332,-9.452255249023438,-4.1397552490234375,-10.007390975952148,-6.25739049911499,
train,0,7,1,The sleepy frog behind the valves,The sleepy frogs behind the valve,-4.542344093322754,-8.979844093322754,-7.495501518249512,-3.1830015182495117,-7.52575159072876,-5.27575159072876,
train,0,7,1,The sleepy monitor around the belts,The sleepy monitors around the belt,-6.584559440612793,-7.834559440612793,-8.304891586303711,-3.24239182472229,-8.365675926208496,-5.740675926208496,
train,0,7,1,The timid pup around the benches,The timid pups around the bench,-13.853432655334473,-16.60343360900879,-15.132104873657227,-11.444604873657227,-15.192466735839844,-12.379966735839844,
train,0,7,1,The quiet monitor outside the towers,The quiet monitors outside the tower,-4.700143337249756,-9.700142860412598,-8.334115028381348,-3.4591152667999268,-9.049790382385254,-5.424790382385254,
train,0,7,1,The calm cow around the walls,The calm cows around the wall,-6.916335582733154,-9.416336059570312,-9.077829360961914,-5.952829360961914,-9.507487297058105,-8.632487297058105,
train,0,7,1,The fuzzy lion behind the valves,The fuzzy lions behind the valve,-5.650821208953857,-10.3383207321167,-7.150177955627441,-4.025177955627441,-7.1397552490234375,-5.7647552490234375,
train,0,7,1,The small frog behind the crates,The small frogs behind the crate,-2.9708139896392822,-8.845813751220703,-6.549544334411621,-1.5495445728302002,-7.166203022003174,-4.041203022003174,
train,0,7,1,The calm whale outside the benches,The calm whales outside the bench,-4.33449125289917,-8.084491729736328,-6.805785655975342,-4.055785655975342,-8.474254608154297,-7.349254608154297,
train,0,7,1,The slender monitor around the carts,The slender monitors around the cart,-3.001685619354248,-6.126685619354248,-8.35206413269043,-1.6645641326904297,-6.87985897064209,-3.1298587322235107,
train,0,7,1,The nervous rat outside the clocks,The nervous rats outside the clock,-7.776308059692383,-9.526308059692383,-8.593132019042969,-5.2181315422058105,-8.379377365112305,-6.254377365112305,
train,0,7,1,The quiet shark past the plants,The quiet sharks past the plant,-17.323389053344727,-18.635889053344727,-17.237825393676758,-16.237825393676758,-16.683582305908203,-15.183582305908203,
train,0,7,1,The bright kitten past the signs,The bright kittens past the sign,-9.507219314575195,-11.194719314575195,-9.163028717041016,-7.788028240203857,-9.478074073791504,-9.228074073791504,
train,0,7,1,The quiet dog around the dams,The quiet dogs around the dam,-6.7090229988098145,-8.834022521972656,-7.819360256195068,-3.5693602561950684,-9.267838478088379,-7.392838954925537,
train,0,7,1,The small frog outside the windows,The small frogs outside the window,-10.852285385131836,-12.914785385131836,-14.667581558227539,-11.105081558227539,-14.234325408935547,-10.796825408935547,
train,0,7,1,The small whale outside the stools,The small whales outside the stool,-15.167970657348633,-17.480470657348633,-17.425113677978516,-14.862613677978516,-17.405698776245117,-15.718198776245117,
train,0,7,1,The nervous frog beneath the chains,The nervous frogs beneath the chain,-14.775814056396484,-16.275814056396484,-11.376523971557617,-11.001523971557617,-12.132577896118164,-12.445077896118164,
train,0,7,1,The calm monitor beneath the barrels,The calm monitors beneath the barrel,-4.051076412200928,-9.488576889038086,-7.607205390930176,-5.357205390930176,-8.163519859313965,-7.538520336151123,
train,0,7,1,The fuzzy chick outside the drums,The fuzzy chicks outside the drum,-7.026562213897705,-9.776561737060547,-5.486135482788086,-3.736135244369507,-6.7378830909729,-5.9878830909729,
train,0,7,1,The small kit around the walls,The small kits around the wall,-3.5633201599121094,-6.313320159912109,-6.6664862632751465,-4.0414862632751465,-7.991247177124023,-6.616247177124023,
train,0,7,1,The calm kitten beneath the boxes,The calm kittens beneath the box,-7.080719470977783,-12.143218994140625,-11.397017478942871,-8.647017478942871,-11.018952369689941,-10.643952369689941,
train,0,7,1,The timid rat outside the tables,The timid rats outside the table,-12.066747665405273,-14.191747665405273,-14.90928840637207,-10.09678840637207,-16.005401611328125,-12.755401611328125,
train,0,7,1,The fuzzy panda outside the cabins,The fuzzy pandas outside the cabin,-11.417853355407715,-13.667853355407715,-14.352036476135254,-11.039536476135254,-13.916718482971191,-12.791718482971191,
train,0,7,1,The calm lion around the tanks,The calm lions around the tank,-5.161980628967285,-9.036980628967285,-7.04453182220459,-2.41953182220459,-7.089300632476807,-4.214300632476807,
train,0,7,1,The timid chick beneath the chains,The timid chicks beneath the chain,-5.821070671081543,-9.133570671081543,-7.250252723693848,-4.937752723693848,-9.190892219543457,-6.628392219543457,
train,0,7,1,The timid rabbit outside the tables,The timid rabbits outside the table,-13.674849510192871,-16.487348556518555,-16.58701515197754,-16.14951515197754,-17.771194458007812,-18.052444458007812,
train,0,7,1,The calm doe beneath the boxes,The calm does beneath the box,-14.318577766418457,-16.88107681274414,-16.35951042175293,-15.547009468078613,-17.06719207763672,-17.00469207763672,
train,0,7,1,The nervous cow behind the rocks,The nervous cows behind the rock,-14.133739471435547,-16.758739471435547,-16.307758331298828,-13.120258331298828,-15.18238639831543,-12.86988639831543,
train,0,7,1,The sleepy cock behind the cabins,The sleepy cocks behind the cabin,-6.792398452758789,-9.292398452758789,-8.314891815185547,-6.064891338348389,-8.800435066223145,-8.425435066223145,
