split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The nervous chick past the screws,The nervous chicks past the screw,-8.88386058807373,-10.69636058807373,-8.263596534729004,-11.451096534729004,-9.135263442993164,-10.010263442993164,-8.269182205200195,-10.394182205200195,128
train,1,The nervous chicks past the screw,The nervous chick past the screws,-8.005064010620117,-8.380064010620117,-7.541536331176758,-10.041536331176758,-8.289615631103516,-8.164615631103516,-8.033945083618164,-9.658945083618164,128
train,0,The sleepy rabbit beneath the milestones,The sleepy rabbits beneath the milestone,-11.290218353271484,-14.790218353271484,-12.64554214477539,-16.08304214477539,-10.995985984802246,-13.495985984802246,-11.985158920288086,-14.422658920288086,128
train,1,The sleepy rabbits beneath the milestone,The sleepy rabbit beneath the milestones,-9.66966438293457,-13.85716438293457,-10.259443283081055,-14.134443283081055,-10.221251487731934,-13.346251487731934,-10.678659439086914,-13.741159439086914,128
train,0,The sleepy bat beneath the boilers,The sleepy bats beneath the boiler,-4.050630569458008,-9.613130569458008,-4.395573139190674,-9.208073616027832,-2.8751611709594727,-4.750161170959473,-4.608948707580566,-7.483948707580566,128
train,1,The sleepy bats beneath the boiler,The sleepy bat beneath the boilers,-2.680065631866455,-6.930065631866455,-2.68723201751709,-8.43723201751709,-3.489074230194092,-6.489074230194092,-3.4855973720550537,-7.985597610473633,128
train,0,The sleepy lion beneath the boilers,The sleepy lions beneath the boiler,-5.172386646270752,-10.67238712310791,-4.73978853225708,-8.864788055419922,-3.853038787841797,-5.478038787841797,-4.828629493713379,-7.078629493713379,128
train,1,The sleepy lions beneath the boiler,The sleepy lion beneath the boilers,-3.5668892860412598,-7.81688928604126,-2.774914026260376,-8.462413787841797,-4.351714134216309,-7.601714134216309,-3.835033655166626,-8.085033416748047,128
train,0,The quiet shark outside the clocks,The quiet sharks outside the clock,-6.5306596755981445,-8.030659675598145,-5.393193244934082,-8.893193244934082,-6.678969860076904,-7.178969860076904,-5.449551582336426,-7.074551582336426,128
train,1,The quiet sharks outside the clock,The quiet shark outside the clocks,-6.945685863494873,-8.695685386657715,-4.297457218170166,-8.734957695007324,-7.289394855499268,-7.539394855499268,-5.102945327758789,-8.102945327758789,128
