split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The fuzzy monitor past the rocks beneath the chairs,The fuzzy monitors past the rock beneath the chair,-13.280416488647461,-17.28041648864746,-13.39699935913086,-16.64699935913086,-13.420777320861816,-15.920777320861816,-13.162081718444824,-15.662081718444824,128
train,1,The fuzzy monitors past the rock beneath the chair,The fuzzy monitor past the rocks beneath the chairs,-15.602856636047363,-16.852855682373047,-12.135529518127441,-15.260529518127441,-15.97042179107666,-16.657920837402344,-12.506146430969238,-14.818646430969238,128
train,0,The slender monitor beneath the logs around the columns,The slender monitors beneath the log around the column,-2.77978515625,-5.90478515625,-3.7315285205841064,-8.481528282165527,-2.823065996170044,-4.698065757751465,-3.863780975341797,-6.863780975341797,128
train,1,The slender monitors beneath the log around the column,The slender monitor beneath the logs around the columns,-1.9911555051803589,-6.491155624389648,-1.991776704788208,-7.866776466369629,-2.4283056259155273,-5.553305625915527,-2.5099048614501953,-7.009904861450195,128
train,0,The timid panda past the barrels beneath the statues,The timid pandas past the barrel beneath the statue,-7.778036117553711,-9.778036117553711,-6.553414344787598,-9.990914344787598,-8.40025806427002,-9.27525806427002,-6.5771636962890625,-8.577163696289062,128
train,1,The timid pandas past the barrel beneath the statue,The timid panda past the barrels beneath the statues,-8.665512084960938,-9.915512084960938,-6.180546283721924,-9.430546760559082,-9.533760070800781,-9.783760070800781,-6.801460266113281,-8.926460266113281,128
train,0,The fuzzy lion behind the crates past the barrels,The fuzzy lions behind the crate past the barrel,-17.151636123657227,-19.714136123657227,-17.013578414916992,-19.419828414916992,-17.458110809326172,-19.239360809326172,-17.01616096496582,-18.67241096496582,128
train,1,The fuzzy lions behind the crate past the barrel,The fuzzy lion behind the crates past the barrels,-17.02092933654785,-18.23967933654785,-16.901334762573242,-17.963834762573242,-17.57758140563965,-18.14008140563965,-17.153709411621094,-17.591209411621094,128
train,0,The slender shark outside the pots behind the pans,The slender sharks outside the pot behind the pan,-4.455977439880371,-9.205977439880371,-4.850168704986572,-10.412668228149414,-4.594044208526611,-7.344044208526611,-5.149657726287842,-8.649658203125,128
train,1,The slender sharks outside the pot behind the pan,The slender shark outside the pots behind the pans,-4.221696853637695,-5.221696853637695,-4.5446391105651855,-6.7946391105651855,-5.522589683532715,-5.022589683532715,-5.48784875869751,-6.23784875869751,128
train,0,The calm kitten around the columns outside the towers,The calm kittens around the column outside the tower,-5.278263568878174,-9.590763092041016,-5.488119602203369,-11.050620079040527,-5.120713710784912,-7.620713710784912,-5.443683624267578,-9.068683624267578,128
train,1,The calm kittens around the column outside the tower,The calm kitten around the columns outside the towers,-3.340693950653076,-6.090693950653076,-2.981499195098877,-7.356499195098877,-4.088458061218262,-5.338458061218262,-3.7648913860321045,-6.514891147613525,128
train,0,The nervous rat outside the clocks behind the plants,The nervous rats outside the clock behind the plant,-8.753806114196777,-12.816306114196777,-8.3829984664917,-12.5704984664917,-8.75557804107666,-10.63057804107666,-8.512955665588379,-10.637955665588379,128
train,1,The nervous rats outside the clock behind the plant,The nervous rat outside the clocks behind the plants,-6.397856712341309,-10.147856712341309,-5.717546463012695,-10.467546463012695,-7.018468379974365,-9.518468856811523,-6.569909572601318,-10.069910049438477,128
train,0,The small rabbit beneath the boilers around the tanks,The small rabbits beneath the boiler around the tank,-13.095900535583496,-16.220901489257812,-15.388313293457031,-18.35706329345703,-13.218791007995605,-15.406291007995605,-15.285834312438965,-17.50458526611328,128
train,1,The small rabbits beneath the boiler around the tank,The small rabbit beneath the boilers around the tanks,-13.905866622924805,-16.749616622924805,-14.887303352355957,-17.981054306030273,-14.205166816711426,-16.142667770385742,-15.234460830688477,-17.609460830688477,128
train,0,The quiet chick outside the pipes behind the valves,The quiet chicks outside the pipe behind the valve,-14.074052810668945,-15.074052810668945,-14.314732551574707,-16.314733505249023,-14.269722938537598,-14.457222938537598,-14.325177192687988,-15.512677192687988,128
train,1,The quiet chicks outside the pipe behind the valve,The quiet chick outside the pipes behind the valves,-11.607158660888672,-14.232158660888672,-12.72237491607666,-16.222373962402344,-11.990263938903809,-14.052763938903809,-13.019414901733398,-15.956914901733398,128
train,0,The sleepy whale around the columns outside the towers,The sleepy whales around the column outside the tower,-15.005227088928223,-15.817727088928223,-15.292560577392578,-16.230060577392578,-14.849750518798828,-15.162250518798828,-14.992777824401855,-15.430277824401855,128
train,1,The sleepy whales around the column outside the tower,The sleepy whale around the columns outside the towers,-12.68085765838623,-15.49335765838623,-12.840008735656738,-15.902508735656738,-13.142763137817383,-15.267763137817383,-13.125454902648926,-15.500454902648926,128
train,0,The sleepy pup beneath the milestones around the thresholds,The sleepy pups beneath the milestone around the threshold,-15.267800331115723,-16.01780128479004,-16.159513473510742,-17.315763473510742,-15.383452415466309,-15.133452415466309,-16.235244750976562,-16.422744750976562,128
train,1,The sleepy pups beneath the milestone around the threshold,The sleepy pup beneath the milestones around the thresholds,-13.194243431091309,-18.100494384765625,-13.824151992797852,-18.88665199279785,-13.339770317077637,-17.58976936340332,-14.034974098205566,-18.472475051879883,128
train,0,The nervous rabbit behind the windows past the crates,The nervous rabbits behind the window past the crate,-16.992271423339844,-18.554771423339844,-17.699663162231445,-19.293413162231445,-17.008081436157227,-17.945581436157227,-17.578731536865234,-18.578731536865234,128
train,1,The nervous rabbits behind the window past the crate,The nervous rabbit behind the windows past the crates,-15.886191368103027,-17.69869041442871,-16.528038024902344,-18.090538024902344,-16.488985061645508,-17.488985061645508,-16.779197692871094,-17.716697692871094,128
train,0,The quiet dog past the barrels beneath the statues,The quiet dogs past the barrel beneath the statue,-17.014665603637695,-18.389665603637695,-13.296182632446289,-16.23368263244629,-17.07769012451172,-17.82769012451172,-13.190718650817871,-15.440718650817871,128
train,1,The quiet dogs past the barrel beneath the statue,The quiet dog past the barrels beneath the statues,-16.120908737182617,-17.120908737182617,-12.76477336883545,-15.32727336883545,-16.245447158813477,-16.807947158813477,-13.345592498779297,-14.970592498779297,128
train,0,The quiet dolphin beneath the chairs around the carts,The quiet dolphins beneath the chair around the cart,-15.09811019897461,-15.66061019897461,-16.112520217895508,-16.300020217895508,-15.1429443359375,-15.0804443359375,-16.196866989135742,-15.821866989135742,128
train,1,The quiet dolphins beneath the chair around the cart,The quiet dolphin beneath the chairs around the carts,-15.379511833190918,-16.785762786865234,-15.123276710510254,-16.62327766418457,-15.449149131774902,-16.480398178100586,-15.256155967712402,-16.568655014038086,128
