split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,7,1,The fuzzy turtle past the crates,The fuzzy turtles past the crate,-1.8659323453903198,-6.240932464599609,-5.038276672363281,-3.913276433944702,-5.7216644287109375,-6.3466644287109375,
train,0,7,1,The small kit around the towers,The small kits around the tower,-11.474538803100586,-13.849538803100586,-15.448917388916016,-12.198917388916016,-15.608628273010254,-13.296128273010254,
train,0,7,1,The slender bat behind the cabins,The slender bats behind the cabin,-0.546322226524353,-7.171322345733643,-5.437726974487305,-1.5627268552780151,-4.17347526550293,-1.9234750270843506,
train,0,7,1,The fuzzy shark behind the clocks,The fuzzy sharks behind the clock,-15.773347854614258,-16.773347854614258,-17.75202751159668,-15.84577751159668,-16.55872344970703,-15.246222496032715,
train,0,7,1,The sleepy dolphin past the vines,The sleepy dolphins past the vine,-2.7439932823181152,-7.618993282318115,-11.779253005981445,-11.279253005981445,-9.815451622009277,-9.440451622009277,
train,0,7,1,The nervous lion behind the rocks,The nervous lions behind the rock,-14.797561645507812,-15.422561645507812,-16.370561599731445,-15.745561599731445,-15.845518112182617,-14.470518112182617,
train,0,7,1,The calm dog outside the houses,The calm dogs outside the house,-0.8022787570953369,-5.677278518676758,-5.591558456420898,-1.0915584564208984,-5.232608795166016,-1.6076090335845947,
train,0,7,1,The nervous panda behind the windows,The nervous pandas behind the window,-2.729358196258545,-6.479358196258545,-5.3765764236450195,-2.3765766620635986,-5.576376438140869,-3.326376438140869,
train,0,7,1,The sleepy kit beneath the boilers,The sleepy kits beneath the boiler,-1.0477405786514282,-7.422740459442139,-3.938277244567871,-3.313277244567871,-4.243258953094482,-5.493258953094482,
train,0,7,1,The small bat around the walls,The small bats around the wall,-2.0720043182373047,-5.572004318237305,-5.2100653648376465,-1.2100653648376465,-4.206270694732666,-1.8312705755233765,
train,0,7,1,The fuzzy pup around the tanks,The fuzzy pups around the tank,-13.45382308959961,-14.07882308959961,-15.370477676391602,-12.932977676391602,-15.299337387084961,-13.049337387084961,
train,0,7,1,The small doe beneath the boilers,The small does beneath the boiler,-11.791221618652344,-14.228721618652344,-15.129647254943848,-13.942147254943848,-14.800015449523926,-14.112515449523926,
train,0,7,1,The slender panda past the crates,The slender pandas past the crate,-0.784143328666687,-5.909143447875977,-5.216004848480225,-1.0910049676895142,-5.815802574157715,-4.565802574157715,
train,0,7,1,The sleepy panda outside the benches,The sleepy pandas outside the bench,-14.276143074035645,-16.52614402770996,-17.711034774780273,-14.211033821105957,-15.946475982666016,-13.258975982666016,
train,0,7,1,The bright rabbit beneath the trenches,The bright rabbits beneath the trench,-2.0883049964904785,-8.08830451965332,-4.078927993774414,-3.703927993774414,-3.932589292526245,-5.182589530944824,
train,0,7,1,The small chick past the rocks,The small chicks past the rock,-2.295196771621704,-8.920196533203125,-5.948004722595215,-2.448004722595215,-7.13873815536499,-5.51373815536499,
train,0,7,1,The slender cock around the walls,The slender cocks around the wall,-10.795369148254395,-11.170369148254395,-12.408673286437988,-9.846173286437988,-12.649328231811523,-10.461828231811523,
train,0,7,1,The nervous shark behind the windows,The nervous sharks behind the window,-11.837553024291992,-15.650053024291992,-14.050631523132324,-11.300631523132324,-14.277385711669922,-11.714885711669922,
train,0,7,1,The small pup past the vines,The small pups past the vine,-12.977656364440918,-13.602656364440918,-18.837932586669922,-16.150432586669922,-16.79793930053711,-15.29793930053711,
train,0,7,1,The calm shark outside the piles,The calm sharks outside the pile,-4.057055950164795,-9.057056427001953,-5.970298767089844,-3.5952987670898438,-6.294755458831787,-5.169755458831787,
train,0,7,1,The fuzzy kit beneath the statues,The fuzzy kits beneath the statue,-0.5965468883514404,-4.4715471267700195,-4.262139797210693,-1.762139916419983,-3.894162893295288,-2.394162893295288,
train,0,7,1,The sleepy panda outside the stools,The sleepy pandas outside the stool,-1.194975733757019,-4.944975852966309,-5.600536823272705,-1.4755367040634155,-4.326955795288086,-1.951955795288086,
train,0,7,1,The bright pup outside the cabins,The bright pups outside the cabin,-0.4171939492225647,-6.16719388961792,-6.03750467300415,-1.1625045537948608,-4.611993312835693,-1.4869931936264038,
train,0,7,1,The slender pup beneath the carts,The slender pups beneath the cart,-10.515480041503906,-12.265480041503906,-16.711214065551758,-15.648714065551758,-15.559364318847656,-16.403114318847656,
train,0,7,1,The calm cow around the walls,The calm cows around the wall,-3.421172857284546,-6.296173095703125,-5.65926456451416,-2.284264326095581,-5.961063385009766,-3.0860633850097656,
train,0,7,1,The quiet bat beneath the chairs,The quiet bats beneath the chair,-9.446571350097656,-13.696571350097656,-12.955676078796387,-10.580676078796387,-12.188745498657227,-10.563745498657227,
train,0,7,1,The nervous bat around the thresholds,The nervous bats around the threshold,-14.320146560668945,-16.382646560668945,-14.649629592895508,-14.399629592895508,-14.846508026123047,-14.534008026123047,
train,0,7,1,The small bat beneath the barrels,The small bats beneath the barrel,-0.5070761442184448,-8.132076263427734,-6.434883117675781,-1.5598833560943604,-4.991915225982666,-3.116915225982666,
train,0,7,1,The timid cock outside the tables,The timid cocks outside the table,-2.123472213745117,-4.123472213745117,-5.692159175872803,-2.4421589374542236,-5.212320327758789,-3.212320327758789,
train,0,7,1,The bright lion around the tables,The bright lions around the table,-12.14105224609375,-14.64105224609375,-15.815969467163086,-12.190969467163086,-15.434748649597168,-12.059748649597168,
train,0,7,1,The sleepy monitor around the belts,The sleepy monitors around the belt,-2.767608165740967,-4.517608165740967,-5.567508220672607,-3.1925082206726074,-4.596860885620117,-2.471860885620117,
train,0,7,1,The nervous bat behind the windows,The nervous bats behind the window,-2.9308416843414307,-5.805841445922852,-5.087829113006592,-2.587829113006592,-5.485713005065918,-3.360713005065918,
