hook,layer,tok,unit,attribution
mlp_act,22,5,164,0.13536345958709717
mlp_act,22,6,721,0.12306258827447891
mlp_act,27,8,793,0.11346202343702316
mlp_act,27,5,793,0.08242729306221008
mlp_act,22,8,164,0.07044902443885803
mlp_act,12,5,24,0.056178778409957886
mlp_act,27,6,793,0.043598175048828125
mlp_act,22,5,571,0.043472856283187866
mlp_act,22,6,540,0.038175344467163086
mlp_act,22,6,8579,0.037716519087553024
mlp_act,22,6,790,0.034727033227682114
mlp_act,22,5,721,0.03302495554089546
mlp_act,12,8,7776,0.028240639716386795
mlp_act,22,5,790,0.025296205654740334
mlp_act,22,8,73,0.024427350610494614
mlp_act,27,8,161,0.02202766388654709
mlp_act,27,5,137,0.021958226338028908
mlp_act,22,5,1886,0.020759636536240578
mlp_act,27,5,329,0.019244614988565445
mlp_act,7,8,1381,0.01828618161380291
mlp_act,7,5,2480,0.01785960979759693
mlp_act,2,5,1016,0.017256973311305046
mlp_act,22,6,2459,0.01589631289243698
mlp_act,27,8,1080,0.015600432641804218
mlp_act,22,8,997,0.015437519177794456
mlp_act,22,6,571,0.015227050520479679
mlp_act,22,6,997,0.014173712581396103
mlp_act,22,8,6640,0.013874109834432602
mlp_act,2,5,1412,0.013492931611835957
mlp_act,22,5,3009,0.01271126326173544
mlp_act,17,5,2342,0.012692254036664963
mlp_act,27,8,477,0.012580293230712414
mlp_act,12,8,24,0.012498612515628338
mlp_act,22,5,997,0.012438690289855003
mlp_act,7,8,2873,0.01162821426987648
mlp_act,22,5,8579,0.011465619318187237
mlp_act,27,5,2257,0.011444889940321445
mlp_act,22,5,1836,0.011441979557275772
mlp_act,12,6,7787,0.011416043154895306
mlp_act,27,8,5816,0.011025399900972843
mlp_act,22,7,721,0.010994639247655869
mlp_act,7,6,3221,0.010930594988167286
mlp_act,7,5,9,0.010744456201791763
mlp_act,7,8,9,0.010276385582983494
mlp_act,22,6,164,0.010206656530499458
mlp_act,22,5,2459,0.01019054651260376
mlp_act,7,6,2901,0.009695264510810375
mlp_act,2,8,1016,0.009386604651808739
mlp_act,7,6,2692,0.009085279889404774
mlp_act,22,8,2799,0.008969991467893124
mlp_act,22,8,1886,0.008833532221615314
mlp_act,12,8,4882,0.008746190927922726
mlp_act,27,8,471,0.008473319001495838
mlp_act,22,6,1836,0.008390485309064388
mlp_act,17,6,7101,0.008342868648469448
mlp_act,17,8,3916,0.00831228494644165
mlp_act,22,8,1027,0.008300984278321266
mlp_act,7,8,622,0.008255615830421448
mlp_act,22,8,932,0.00820742454379797
mlp_act,7,6,778,0.008182797580957413
mlp_act,27,5,627,0.0080633033066988
mlp_act,22,8,790,0.007997258566319942
mlp_act,22,5,5409,0.007874265313148499
mlp_act,22,8,7661,0.007628388702869415
mlp_act,27,8,5272,0.007353679742664099
mlp_act,17,5,3916,0.007346682250499725
mlp_act,22,8,4518,0.007227451540529728
mlp_act,22,5,7182,0.007161314133554697
mlp_act,27,5,797,0.006882963702082634
mlp_act,22,8,3876,0.006634583696722984
mlp_act,17,8,6224,0.006517869886010885
mlp_act,22,5,1781,0.006489590276032686
mlp_act,22,8,5433,0.006468277424573898
mlp_act,27,8,963,0.006202346179634333
mlp_act,12,6,24,0.006122640334069729
mlp_act,12,6,6495,0.006113825365900993
mlp_act,7,8,2480,0.006045896094292402
mlp_act,12,6,7064,0.005993337370455265
mlp_act,27,5,2894,0.005887506064027548
mlp_act,22,8,7414,0.005809694528579712
mlp_act,27,8,3212,0.005519479978829622
mlp_act,7,8,3594,0.005505677312612534
mlp_act,27,8,4059,0.005479210987687111
mlp_act,22,6,8281,0.0053817094303667545
mlp_act,7,6,5775,0.005252551287412643
mlp_act,22,8,1710,0.005158921238034964
mlp_act,22,8,5778,0.005035121459513903
mlp_act,22,8,4632,0.004925332963466644
mlp_act,7,8,4515,0.004883281420916319
mlp_act,17,8,6564,0.004865285009145737
mlp_act,27,8,6439,0.004783289972692728
mlp_act,22,5,1359,0.004680879879742861
mlp_act,27,8,676,0.004662911407649517
mlp_act,17,8,1074,0.004614273551851511
mlp_act,12,5,7787,0.0046065435744822025
mlp_act,27,5,732,0.00456613814458251
mlp_act,22,8,688,0.004536276217550039
mlp_act,17,6,6407,0.00453589903190732
mlp_act,27,8,12,0.004518238361924887
mlp_act,12,8,5675,0.004419654607772827
mlp_act,22,5,1914,0.004405594896525145
mlp_act,22,8,1635,0.004401853773742914
mlp_act,22,8,5840,0.004375360440462828
mlp_act,17,8,6427,0.004363653250038624
mlp_act,22,8,2230,0.004323682282119989
mlp_act,7,5,5775,0.004287909250706434
mlp_act,17,5,8114,0.0042242021299898624
mlp_act,27,8,8171,0.004211391322314739
mlp_act,17,8,150,0.004206773824989796
mlp_act,7,6,3234,0.004195128567516804
mlp_act,7,6,218,0.00417603412643075
mlp_act,27,8,2668,0.004171404987573624
mlp_act,12,5,7525,0.004107214510440826
mlp_act,22,8,4355,0.004069611895829439
mlp_act,22,6,1904,0.004048962611705065
mlp_act,22,8,540,0.004048790782690048
mlp_act,22,8,529,0.004025561269372702
mlp_act,12,8,5175,0.003989833872765303
mlp_act,27,5,471,0.003940782975405455
mlp_act,12,8,4594,0.003933856263756752
mlp_act,27,8,4376,0.0038325004279613495
mlp_act,27,8,329,0.003753817640244961
mlp_act,27,8,8937,0.003740029875189066
mlp_act,27,8,626,0.003731656586751342
mlp_act,22,6,8071,0.0036906187888234854
mlp_act,27,5,480,0.003689961973577738
mlp_act,22,8,9581,0.0036640160251408815
mlp_act,27,5,1826,0.003652948420494795
