split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The fuzzy turtle past the crates,The fuzzy turtles past the crate,-1.8678218126296997,-6.11782169342041,-5.1272454261779785,-4.0022454261779785,-3.626469612121582,-5.751469612121582,128
train,1,The fuzzy turtles past the crate,The fuzzy turtle past the crates,-4.0022454261779785,-5.1272454261779785,-6.11782169342041,-1.8678218126296997,-3.576955795288086,-2.826955795288086,128
train,0,The small kit around the towers,The small kits around the tower,-11.567154884338379,-13.879654884338379,-15.422598838806152,-12.172598838806152,-14.16845703125,-12.48095703125,128
train,1,The small kits around the tower,The small kit around the towers,-12.172598838806152,-15.422598838806152,-13.879654884338379,-11.567154884338379,-11.773189544677734,-13.148189544677734,128
train,0,The slender bat behind the cabins,The slender bats behind the cabin,-0.5608202219009399,-7.06082010269165,-5.513236045837402,-1.513236165046692,-2.5829215049743652,-1.9579215049743652,128
train,1,The slender bats behind the cabin,The slender bat behind the cabins,-1.513236165046692,-5.513236045837402,-7.06082010269165,-0.5608202219009399,-2.2135047912597656,-1.213504672050476,128
train,0,The fuzzy shark behind the clocks,The fuzzy sharks behind the clock,-15.7498779296875,-16.8123779296875,-17.73228645324707,-15.794785499572754,-17.437685012817383,-16.312685012817383,128
train,1,The fuzzy sharks behind the clock,The fuzzy shark behind the clocks,-15.794785499572754,-17.73228645324707,-16.8123779296875,-15.7498779296875,-15.783366203308105,-16.783367156982422,128
train,0,The sleepy dolphin past the vines,The sleepy dolphins past the vine,-2.725640296936035,-7.600640296936035,-11.901102066040039,-11.401102066040039,-10.658795356750488,-11.533795356750488,128
train,1,The sleepy dolphins past the vine,The sleepy dolphin past the vines,-11.401102066040039,-11.901102066040039,-7.600640296936035,-2.725640296936035,-4.466248512268066,-3.5912485122680664,128
train,0,The nervous lion behind the rocks,The nervous lions behind the rock,-14.853643417358398,-15.478643417358398,-16.458768844604492,-15.833769798278809,-15.940118789672852,-15.315118789672852,128
train,1,The nervous lions behind the rock,The nervous lion behind the rocks,-15.833769798278809,-16.458768844604492,-15.478643417358398,-14.853643417358398,-14.612528800964355,-15.175028800964355,128
train,0,The calm dog outside the houses,The calm dogs outside the house,-0.8344464302062988,-5.584446430206299,-5.590714454650879,-1.090714454650879,-3.166199207305908,-1.2911990880966187,128
train,1,The calm dogs outside the house,The calm dog outside the houses,-1.090714454650879,-5.590714454650879,-5.584446430206299,-0.8344464302062988,-2.1103949546813965,-1.860395073890686,128
train,0,The nervous panda behind the windows,The nervous pandas behind the window,-2.7958059310913086,-6.545805931091309,-5.505606174468994,-2.380606174468994,-3.218642234802246,-3.593642234802246,128
train,1,The nervous pandas behind the window,The nervous panda behind the windows,-2.380606174468994,-5.505606174468994,-6.545805931091309,-2.7958059310913086,-4.556154251098633,-3.306154251098633,128
train,0,The sleepy kit beneath the boilers,The sleepy kits beneath the boiler,-1.0861780643463135,-7.461177825927734,-3.9958689212799072,-3.3708689212799072,-2.711992025375366,-5.711992263793945,128
train,1,The sleepy kits beneath the boiler,The sleepy kit beneath the boilers,-3.3708689212799072,-3.9958689212799072,-7.461177825927734,-1.0861780643463135,-3.1544992923736572,-1.9044992923736572,128
train,0,The small bat around the walls,The small bats around the wall,-1.9762784242630005,-5.601278305053711,-5.205623626708984,-1.2056238651275635,-3.2224063873291016,-1.9724063873291016,128
train,1,The small bats around the wall,The small bat around the walls,-1.2056238651275635,-5.205623626708984,-5.601278305053711,-1.9762784242630005,-2.6272575855255127,-3.1272575855255127,128
train,0,The fuzzy pup around the tanks,The fuzzy pups around the tank,-13.527050971984863,-14.089550971984863,-15.384672164916992,-12.884672164916992,-14.701679229736328,-12.701679229736328,128
train,1,The fuzzy pups around the tank,The fuzzy pup around the tanks,-12.884672164916992,-15.384672164916992,-14.089550971984863,-13.527050971984863,-12.160353660583496,-14.160353660583496,128
train,0,The small doe beneath the boilers,The small does beneath the boiler,-11.845282554626465,-14.220282554626465,-15.158096313476562,-13.908096313476562,-14.974358558654785,-14.099358558654785,128
