split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0464906692504883,-10.171490669250488,-8.45367431640625,-1.76617431640625,-6.678699970245361,-2.5536999702453613,32
train,1,The sleepy bats,The sleepy bat,-1.76617431640625,-8.45367431640625,-10.171490669250488,-2.0464906692504883,-8.61722469329834,-3.30472469329834,32
train,0,The fuzzy frog,The fuzzy frogs,-12.373226165771484,-15.185726165771484,-15.832802772521973,-11.707802772521973,-14.147745132446289,-12.397745132446289,32
train,1,The fuzzy frogs,The fuzzy frog,-11.707802772521973,-15.832802772521973,-15.185726165771484,-12.373226165771484,-13.83862590789795,-12.96362590789795,32
train,0,The bright shark,The bright sharks,-9.019481658935547,-11.706981658935547,-11.733707427978516,-9.171207427978516,-10.348752975463867,-9.911252975463867,32
train,1,The bright sharks,The bright shark,-9.171207427978516,-11.733707427978516,-11.706981658935547,-9.019481658935547,-10.609615325927734,-9.984615325927734,32
train,0,The small bat,The small bats,-8.144024848937988,-14.706524848937988,-13.221708297729492,-7.596708297729492,-11.188395500183105,-9.000895500183105,32
train,1,The small bats,The small bat,-7.596708297729492,-13.221708297729492,-14.706524848937988,-8.144024848937988,-12.46667766571045,-9.15417766571045,32
train,0,The bright chick,The bright chicks,-15.253191947937012,-17.190692901611328,-16.955263137817383,-15.0490140914917,-16.0361385345459,-15.786138534545898,32
train,1,The bright chicks,The bright chick,-15.0490140914917,-16.955263137817383,-17.190692901611328,-15.253191947937012,-16.522676467895508,-16.491426467895508,32
train,0,The nervous panda,The nervous pandas,-12.229968070983887,-13.292468070983887,-14.242985725402832,-12.117985725402832,-13.324515342712402,-13.387015342712402,32
train,1,The nervous pandas,The nervous panda,-12.117985725402832,-14.242985725402832,-13.292468070983887,-12.229968070983887,-12.096173286437988,-13.283673286437988,32
train,0,The slender turtle,The slender turtles,-12.91177749633789,-16.72427749633789,-16.817707061767578,-13.880208015441895,-15.341519355773926,-15.404019355773926,32
train,1,The slender turtles,The slender turtle,-13.880208015441895,-16.817707061767578,-16.72427749633789,-12.91177749633789,-14.72546100616455,-14.16296100616455,32
train,0,The quiet turtle,The quiet turtles,-3.8923959732055664,-11.767395973205566,-8.378198623657227,-3.1281983852386475,-6.794127464294434,-3.6691277027130127,32
train,1,The quiet turtles,The quiet turtle,-3.1281983852386475,-8.378198623657227,-11.767395973205566,-3.8923959732055664,-10.669322967529297,-5.294322967529297,32
train,0,The sleepy doe,The sleepy does,-13.937175750732422,-15.312175750732422,-16.412879943847656,-14.350380897521973,-15.126039505004883,-16.626039505004883,32
train,1,The sleepy does,The sleepy doe,-14.350380897521973,-16.412879943847656,-15.312175750732422,-13.937175750732422,-13.855989456176758,-16.855989456176758,32
train,0,The timid horse,The timid horses,-3.622795581817627,-11.185295104980469,-9.032999992370605,-2.5954999923706055,-7.099851608276367,-3.162351608276367,32
train,1,The timid horses,The timid horse,-2.5954999923706055,-9.032999992370605,-11.185295104980469,-3.622795581817627,-10.176033020019531,-5.2385334968566895,32
train,0,The nervous rat,The nervous rats,-3.7572693824768066,-11.007269859313965,-8.699682235717773,-3.4496827125549316,-7.201625823974609,-3.9516255855560303,32
train,1,The nervous rats,The nervous rat,-3.4496827125549316,-8.699682235717773,-11.007269859313965,-3.7572693824768066,-9.86221694946289,-4.737216949462891,32
train,0,The fuzzy shark,The fuzzy sharks,-2.384080171585083,-9.009079933166504,-5.888036727905273,-1.513036847114563,-4.867361068725586,-2.117361307144165,32
train,1,The fuzzy sharks,The fuzzy shark,-1.513036847114563,-5.888036727905273,-9.009079933166504,-2.384080171585083,-7.859198093414307,-2.8591980934143066,32
train,0,The timid horse,The timid horses,-11.435295104980469,-14.904045104980469,-14.657999992370605,-10.845499992370605,-12.287351608276367,-11.787351608276367,32
train,1,The timid horses,The timid horse,-10.845499992370605,-14.657999992370605,-14.904045104980469,-11.435295104980469,-13.801033020019531,-13.488533020019531,32
train,0,The timid dog,The timid dogs,-11.90491008758545,-13.52991008758545,-14.114075660705566,-10.489075660705566,-12.638812065124512,-11.888812065124512,32
train,1,The timid dogs,The timid dog,-10.489075660705566,-14.114075660705566,-13.52991008758545,-11.90491008758545,-12.050615310668945,-13.175615310668945,32
train,0,The timid rabbit,The timid rabbits,-3.582519769668579,-11.77001953125,-8.246504783630371,-1.8715049028396606,-6.524335861206055,-2.5243358612060547,32
train,1,The timid rabbits,The timid rabbit,-1.8715049028396606,-8.246504783630371,-11.77001953125,-3.582519769668579,-10.247432708740234,-4.684932708740234,32
train,0,The bright panda,The bright pandas,-9.874908447265625,-11.937408447265625,-12.603123664855957,-8.915623664855957,-11.449827194213867,-9.887327194213867,32
train,1,The bright pandas,The bright panda,-8.915623664855957,-12.603123664855957,-11.937408447265625,-9.874908447265625,-10.923748970031738,-10.986248970031738,32
train,0,The fuzzy turtle,The fuzzy turtles,-11.224119186401367,-13.474119186401367,-14.917819023132324,-10.917819023132324,-13.469221115112305,-12.156721115112305,32
train,1,The fuzzy turtles,The fuzzy turtle,-10.917819023132324,-14.917819023132324,-13.474119186401367,-11.224119186401367,-12.321833610534668,-12.321833610534668,32
train,0,The sleepy monitor,The sleepy monitors,-3.844548225402832,-11.344548225402832,-9.137937545776367,-3.5129377841949463,-7.628505706787109,-4.128505706787109,32
train,1,The sleepy monitors,The sleepy monitor,-3.5129377841949463,-9.137937545776367,-11.344548225402832,-3.844548225402832,-10.422735214233398,-5.297735214233398,32
train,0,The calm dolphin,The calm dolphins,-8.824138641357422,-12.511638641357422,-13.90089225769043,-9.02589225769043,-12.658642768859863,-9.658642768859863,32
train,1,The calm dolphins,The calm dolphin,-9.02589225769043,-13.90089225769043,-12.511638641357422,-8.824138641357422,-11.198720932006836,-9.636220932006836,32
train,0,The small pup,The small pups,-11.638948440551758,-15.013948440551758,-15.196938514709473,-11.759438514709473,-13.591064453125,-12.966064453125,32
train,1,The small pups,The small pup,-11.759438514709473,-15.196938514709473,-15.013948440551758,-11.638948440551758,-13.25076961517334,-12.68826961517334,32
train,0,The quiet whale,The quiet whales,-9.87840461730957,-12.50340461730957,-13.536538124084473,-10.036538124084473,-12.384737014770508,-10.884737014770508,32
train,1,The quiet whales,The quiet whale,-10.036538124084473,-13.536538124084473,-12.50340461730957,-9.87840461730957,-11.386627197265625,-10.699127197265625,32
train,0,The slender doe,The slender does,-15.092765808105469,-18.34276580810547,-18.52166748046875,-14.77166748046875,-17.048728942871094,-17.392478942871094,32
train,1,The slender does,The slender doe,-14.77166748046875,-18.52166748046875,-18.34276580810547,-15.092765808105469,-16.9409236907959,-18.0034236907959,32
train,0,The fuzzy kitten,The fuzzy kittens,-12.808009147644043,-13.308009147644043,-15.517393112182617,-11.892393112182617,-13.858752250671387,-12.358752250671387,32
train,1,The fuzzy kittens,The fuzzy kitten,-11.892393112182617,-15.517393112182617,-13.308009147644043,-12.808009147644043,-13.078980445861816,-14.641480445861816,32
train,0,The bright dog,The bright dogs,-11.89501667022705,-12.58251667022705,-14.304031372070312,-10.554031372070312,-12.980901718139648,-11.605901718139648,32
train,1,The bright dogs,The bright dog,-10.554031372070312,-14.304031372070312,-12.58251667022705,-11.89501667022705,-11.41137981414795,-13.03637981414795,32
train,0,The slender rabbit,The slender rabbits,-11.207054138183594,-16.457054138183594,-15.545167922973633,-12.732667922973633,-14.209115982055664,-14.584115982055664,32
train,1,The slender rabbits,The slender rabbit,-12.732667922973633,-15.545167922973633,-16.457054138183594,-11.207054138183594,-14.71169376373291,-12.64919376373291,32
train,0,The fuzzy whale,The fuzzy whales,-2.13865065574646,-8.638650894165039,-5.342800617218018,-1.7178006172180176,-4.957212448120117,-2.582212448120117,32
train,1,The fuzzy whales,The fuzzy whale,-1.7178006172180176,-5.342800617218018,-8.638650894165039,-2.13865065574646,-7.256762504577637,-2.2567622661590576,32
train,0,The quiet pup,The quiet pups,-4.8490142822265625,-11.599014282226562,-8.164048194885254,-4.164048194885254,-6.013088703155518,-4.263088703155518,32
train,1,The quiet pups,The quiet pup,-4.164048194885254,-8.164048194885254,-11.599014282226562,-4.8490142822265625,-10.671476364135742,-6.233976364135742,32
train,0,The timid horse,The timid horses,-12.997795104980469,-13.622795104980469,-15.157999992370605,-11.970499992370605,-13.849851608276367,-12.974851608276367,32
train,1,The timid horses,The timid horse,-11.970499992370605,-15.157999992370605,-13.622795104980469,-12.997795104980469,-12.613533020019531,-14.113533020019531,32
train,0,The timid bat,The timid bats,-10.331415176391602,-16.5501651763916,-15.22099494934082,-12.28349494934082,-12.396943092346191,-13.771943092346191,32
train,1,The timid bats,The timid bat,-12.28349494934082,-15.22099494934082,-16.5501651763916,-10.331415176391602,-14.737136840820312,-12.612136840820312,32
train,0,The quiet dolphin,The quiet dolphins,-13.498290061950684,-15.123290061950684,-16.145069122314453,-13.738818168640137,-15.590895652770996,-15.153395652770996,32
train,1,The quiet dolphins,The quiet dolphin,-13.738818168640137,-16.145069122314453,-15.123290061950684,-13.498290061950684,-13.936187744140625,-13.936187744140625,32
train,0,The slender rabbit,The slender rabbits,-11.644554138183594,-15.957054138183594,-15.607667922973633,-11.670167922973633,-13.959115982055664,-13.084115982055664,32
train,1,The slender rabbits,The slender rabbit,-11.670167922973633,-15.607667922973633,-15.957054138183594,-11.644554138183594,-14.58669376373291,-13.27419376373291,32
train,0,The sleepy dolphin,The sleepy dolphins,-3.2807798385620117,-10.218279838562012,-7.919155120849609,-3.0441553592681885,-6.528173446655273,-3.5281734466552734,32
