split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The fuzzy monitor past the rocks beneath the chairs,The fuzzy monitors past the rock beneath the chair,-13.21989631652832,-17.15739631652832,-16.974512100219727,-15.662013053894043,-16.338773727416992,-17.151273727416992,128
train,1,The fuzzy monitors past the rock beneath the chair,The fuzzy monitor past the rocks beneath the chairs,-15.662013053894043,-16.974512100219727,-17.15739631652832,-13.21989631652832,-14.244527816772461,-14.619527816772461,128
train,0,The slender monitor beneath the logs around the columns,The slender monitors beneath the log around the column,-2.7129483222961426,-5.837948322296143,-6.594655513763428,-1.9696553945541382,-4.109464168548584,-2.984463930130005,128
train,1,The slender monitors beneath the log around the column,The slender monitor beneath the logs around the columns,-1.9696553945541382,-6.594655513763428,-5.837948322296143,-2.7129483222961426,-2.8153939247131348,-3.6903939247131348,128
train,0,The timid panda past the barrels beneath the statues,The timid pandas past the barrel beneath the statue,-7.7815752029418945,-9.781575202941895,-9.792275428771973,-8.667275428771973,-9.403922080993652,-11.403922080993652,128
train,1,The timid pandas past the barrel beneath the statue,The timid panda past the barrels beneath the statues,-8.667275428771973,-9.792275428771973,-9.781575202941895,-7.7815752029418945,-7.906391143798828,-8.781391143798828,128
train,0,The fuzzy lion behind the crates past the barrels,The fuzzy lions behind the crate past the barrel,-17.09133529663086,-19.62258529663086,-18.27122688293457,-17.02122688293457,-17.762903213500977,-18.450403213500977,128
train,1,The fuzzy lions behind the crate past the barrel,The fuzzy lion behind the crates past the barrels,-17.02122688293457,-18.27122688293457,-19.62258529663086,-17.09133529663086,-17.650348663330078,-17.837848663330078,128
train,0,The slender shark outside the pots behind the pans,The slender sharks outside the pot behind the pan,-4.454731464385986,-9.204731941223145,-5.1211347579956055,-4.1211347579956055,-4.112875461578369,-7.862875461578369,128
train,1,The slender sharks outside the pot behind the pan,The slender shark outside the pots behind the pans,-4.1211347579956055,-5.1211347579956055,-9.204731941223145,-4.454731464385986,-4.857424259185791,-5.482424259185791,128
train,0,The calm kitten around the columns outside the towers,The calm kittens around the column outside the tower,-5.179800987243652,-9.429800987243652,-6.123845100402832,-3.373844861984253,-4.438642978668213,-5.688642978668213,128
train,1,The calm kittens around the column outside the tower,The calm kitten around the columns outside the towers,-3.373844861984253,-6.123845100402832,-9.429800987243652,-5.179800987243652,-5.162378787994385,-5.912378787994385,128
train,0,The nervous rat outside the clocks behind the plants,The nervous rats outside the clock behind the plant,-8.75416088104248,-12.87916088104248,-10.275103569030762,-6.27510404586792,-8.385750770568848,-8.885750770568848,128
train,1,The nervous rats outside the clock behind the plant,The nervous rat outside the clocks behind the plants,-6.27510404586792,-10.275103569030762,-12.87916088104248,-8.75416088104248,-8.13188362121582,-9.75688362121582,128
train,0,The small rabbit beneath the boilers around the tanks,The small rabbits beneath the boiler around the tank,-13.05000114440918,-16.11250114440918,-16.777421951293945,-13.964922904968262,-14.98099422454834,-14.91849422454834,128
train,1,The small rabbits beneath the boiler around the tank,The small rabbit beneath the boilers around the tanks,-13.964922904968262,-16.777421951293945,-16.11250114440918,-13.05000114440918,-13.778128623962402,-14.340628623962402,128
train,0,The quiet chick outside the pipes behind the valves,The quiet chicks outside the pipe behind the valve,-13.964993476867676,-14.964993476867676,-14.144716262817383,-11.457216262817383,-13.76965618133545,-12.51965618133545,128
