split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0464906692504883,-10.171490669250488,-5.218928337097168,-6.468928337097168,-3.2575180530548096,-8.94501781463623,-5.247742176055908,-6.247742176055908,128
train,1,The sleepy bats,The sleepy bat,-1.76617431640625,-8.45367431640625,-6.468650817871094,-5.218650817871094,-2.2827093601226807,-6.407709121704102,-6.247742176055908,-5.247742176055908,128
train,0,The fuzzy frog,The fuzzy frogs,-12.373226165771484,-15.185726165771484,-14.595017433166504,-15.032517433166504,-12.653263092041016,-13.715763092041016,-14.74774169921875,-14.93524169921875,128
train,1,The fuzzy frogs,The fuzzy frog,-11.707802772521973,-15.832802772521973,-14.968683242797852,-14.593683242797852,-11.684006690979004,-13.871506690979004,-14.93524169921875,-14.74774169921875,128
train,0,The bright shark,The bright sharks,-9.019481658935547,-11.706981658935547,-11.719991683959961,-12.407491683959961,-9.783641815185547,-11.033641815185547,-11.93524169921875,-12.18524169921875,128
train,1,The bright sharks,The bright shark,-9.171207427978516,-11.733707427978516,-12.40635871887207,-11.71885871887207,-9.598063468933105,-10.723063468933105,-12.18524169921875,-11.93524169921875,128
train,0,The small bat,The small bats,-8.144024848937988,-14.706524848937988,-11.720520973205566,-12.220520973205566,-8.749692916870117,-11.812192916870117,-11.81024169921875,-11.99774169921875,128
train,1,The small bats,The small bat,-7.596708297729492,-13.221708297729492,-12.220571517944336,-11.720571517944336,-7.644371032714844,-11.644371032714844,-11.99774169921875,-11.81024169921875,128
train,0,The bright chick,The bright chicks,-15.253191947937012,-17.190692901611328,-14.407981872558594,-13.907981872558594,-16.561870574951172,-16.999370574951172,-14.56024169921875,-13.87274169921875,128
train,1,The bright chicks,The bright chick,-15.0490140914917,-16.955263137817383,-13.906939506530762,-14.469439506530762,-15.74779987335205,-16.216550827026367,-13.87274169921875,-14.56024169921875,128
train,0,The nervous panda,The nervous pandas,-12.229968070983887,-13.292468070983887,-12.718955039978027,-12.406455039978027,-12.789166450500488,-12.914166450500488,-13.06024169921875,-12.37274169921875,128
train,1,The nervous pandas,The nervous panda,-12.117985725402832,-14.242985725402832,-12.406710624694824,-12.781710624694824,-12.627066612243652,-13.127066612243652,-12.37274169921875,-13.06024169921875,128
train,0,The slender turtle,The slender turtles,-12.91177749633789,-16.72427749633789,-14.593669891357422,-14.968669891357422,-14.078706741333008,-15.391206741333008,-14.74774169921875,-14.93524169921875,128
train,1,The slender turtles,The slender turtle,-13.880208015441895,-16.817707061767578,-14.969430923461914,-14.594430923461914,-14.139809608459473,-15.264809608459473,-14.93524169921875,-14.74774169921875,128
train,0,The quiet turtle,The quiet turtles,-3.8923959732055664,-11.767395973205566,-5.095298767089844,-6.470298767089844,-4.753206253051758,-10.628206253051758,-5.247742176055908,-6.247742176055908,128
train,1,The quiet turtles,The quiet turtle,-3.1281983852386475,-8.378198623657227,-6.469745635986328,-5.219745635986328,-3.269618272781372,-6.019618034362793,-6.247742176055908,-5.247742176055908,128
train,0,The sleepy doe,The sleepy does,-13.937175750732422,-15.312175750732422,-15.407295227050781,-14.407295227050781,-15.440037727355957,-14.877537727355957,-15.56024169921875,-14.24774169921875,128
train,1,The sleepy does,The sleepy doe,-14.350380897521973,-16.412879943847656,-14.344199180603027,-15.406699180603027,-15.869368553161621,-15.931868553161621,-14.24774169921875,-15.56024169921875,128
train,0,The timid horse,The timid horses,-3.622795581817627,-11.185295104980469,-5.218952655792236,-6.468952655792236,-4.925800323486328,-9.425800323486328,-5.247742176055908,-6.247742176055908,128
train,1,The timid horses,The timid horse,-2.5954999923706055,-9.032999992370605,-6.469196319580078,-5.219196319580078,-3.211778402328491,-7.21177864074707,-6.247742176055908,-5.247742176055908,128
train,0,The nervous rat,The nervous rats,-3.7572693824768066,-11.007269859313965,-5.2191057205200195,-6.4691057205200195,-5.274781703948975,-9.524781227111816,-5.247742176055908,-6.247742176055908,128
train,1,The nervous rats,The nervous rat,-3.4496827125549316,-8.699682235717773,-6.470369815826416,-5.095369815826416,-3.5733132362365723,-6.948313236236572,-6.247742176055908,-5.247742176055908,128
train,0,The fuzzy shark,The fuzzy sharks,-2.384080171585083,-9.009079933166504,-5.094503879547119,-6.469503879547119,-2.804335117340088,-7.554335117340088,-5.247742176055908,-6.247742176055908,128
train,1,The fuzzy sharks,The fuzzy shark,-1.513036847114563,-5.888036727905273,-6.468854904174805,-5.218854904174805,-1.724267840385437,-4.099267959594727,-6.247742176055908,-5.247742176055908,128
train,0,The timid horse,The timid horses,-11.435295104980469,-14.904045104980469,-13.468952178955078,-13.281452178955078,-12.488300323486328,-13.613300323486328,-13.56024169921875,-13.12274169921875,128
train,1,The timid horses,The timid horse,-10.845499992370605,-14.657999992370605,-13.281696319580078,-13.406696319580078,-11.27427864074707,-12.64927864074707,-13.12274169921875,-13.56024169921875,128
train,0,The timid dog,The timid dogs,-11.90491008758545,-13.52991008758545,-15.718644142150879,-13.906144142150879,-14.193924903869629,-13.256424903869629,-15.99774169921875,-13.74774169921875,128
