split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,7,1,The nervous chick past the screws,The nervous chicks past the screw,-8.88097858428955,-10.63097858428955,-8.381706237792969,-7.944206714630127,-7.497562408447266,-8.185062408447266,
train,0,7,1,The sleepy rabbit beneath the milestones,The sleepy rabbits beneath the milestone,-11.247800827026367,-14.747800827026367,-13.59952449798584,-9.47452449798584,-13.546079635620117,-11.046079635620117,
train,0,7,1,The sleepy bat beneath the boilers,The sleepy bats beneath the boiler,-3.892585515975952,-9.580085754394531,-6.661922931671143,-2.4119229316711426,-5.997586727142334,-3.247586727142334,
train,0,7,1,The sleepy lion beneath the boilers,The sleepy lions beneath the boiler,-4.922474384307861,-10.48497486114502,-7.479027271270752,-3.354027271270752,-6.69907283782959,-3.57407283782959,
train,0,7,1,The quiet shark outside the clocks,The quiet sharks outside the clock,-6.313762187957764,-7.813762187957764,-8.562893867492676,-6.812894344329834,-6.531035423278809,-5.156035423278809,
train,0,7,1,The calm dog outside the houses,The calm dogs outside the house,-4.822725772857666,-8.447726249694824,-5.8468098640441895,-2.8468096256256104,-6.862622261047363,-4.362622261047363,
train,0,7,1,The slender pup behind the bolts,The slender pups behind the bolt,-12.91908073425293,-14.60658073425293,-15.025748252868652,-11.025748252868652,-14.875286102294922,-11.312786102294922,
train,0,7,1,The small frog around the tanks,The small frogs around the tank,-5.815065383911133,-8.565065383911133,-7.173422813415527,-1.4234225749969482,-7.45290994644165,-2.4529099464416504,
train,0,7,1,The fuzzy panda outside the pots,The fuzzy pandas outside the pot,-4.113760471343994,-7.613760471343994,-5.331340789794922,-3.331340789794922,-4.116138458251953,-4.866138458251953,
train,0,7,1,The small panda behind the bolts,The small pandas behind the bolt,-5.656261920928955,-10.093762397766113,-7.842160701751709,-4.967160701751709,-6.923741817474365,-5.173741817474365,
train,0,7,1,The quiet turtle around the dams,The quiet turtles around the dam,-5.583403587341309,-7.708403587341309,-7.725087642669678,-2.1625876426696777,-8.535018920898438,-3.6600191593170166,
train,0,7,1,The nervous dog around the benches,The nervous dogs around the bench,-6.431293487548828,-8.681293487548828,-6.876457214355469,-2.6264569759368896,-7.638150691986084,-4.388150691986084,
train,0,7,1,The sleepy kitten beneath the logs,The sleepy kittens beneath the log,-4.5879807472229,-10.837981224060059,-8.00868034362793,-4.2586798667907715,-7.9505534172058105,-5.7005534172058105,
train,0,7,1,The quiet monitor beneath the chains,The quiet monitors beneath the chain,-5.5822834968566895,-10.144783020019531,-5.194453239440918,-4.944453239440918,-5.486451148986816,-5.361451148986816,
train,0,7,1,The small panda past the vines,The small pandas past the vine,-15.825640678405762,-18.075641632080078,-15.495870590209961,-14.558370590209961,-15.226920127868652,-15.101920127868652,
train,0,7,1,The timid kitten outside the towers,The timid kittens outside the tower,-4.541837215423584,-9.729337692260742,-7.768908500671387,-2.4564085006713867,-8.013400077819824,-3.3884003162384033,
train,0,7,1,The sleepy frog behind the valves,The sleepy frogs behind the valve,-4.5123209953308105,-8.949820518493652,-7.0294647216796875,-2.7169649600982666,-6.676768779754639,-3.6767690181732178,
train,0,7,1,The sleepy monitor around the belts,The sleepy monitors around the belt,-6.535492420196533,-7.785492420196533,-7.918105602264404,-2.8556056022644043,-8.04891586303711,-3.8614158630371094,
train,0,7,1,The timid pup around the benches,The timid pups around the bench,-13.826068878173828,-16.576068878173828,-14.26769733428955,-10.58019733428955,-15.089187622070312,-12.089187622070312,
train,0,7,1,The quiet monitor outside the towers,The quiet monitors outside the tower,-4.583548069000244,-9.583548545837402,-7.1551032066345215,-2.2801032066345215,-7.317475318908691,-3.1924753189086914,
train,0,7,1,The calm cow around the walls,The calm cows around the wall,-6.546535015106201,-9.04653549194336,-6.446464538574219,-3.321464776992798,-7.446110248565674,-5.446110248565674,
train,0,7,1,The fuzzy lion behind the valves,The fuzzy lions behind the valve,-5.647969722747803,-10.335470199584961,-7.009347438812256,-3.884347438812256,-7.184164524078369,-5.434164524078369,
train,0,7,1,The small frog behind the crates,The small frogs behind the crate,-2.955705404281616,-8.830705642700195,-6.426192283630371,-1.4261925220489502,-6.468658447265625,-2.468658447265625,
train,0,7,1,The calm whale outside the benches,The calm whales outside the bench,-4.273836612701416,-8.023837089538574,-6.265903472900391,-3.5159032344818115,-6.51370096206665,-5.13870096206665,
train,0,7,1,The slender monitor around the carts,The slender monitors around the cart,-2.875576972961426,-6.000576972961426,-8.054037094116211,-1.3665375709533691,-6.298572063446045,-2.611072063446045,
train,0,7,1,The nervous rat outside the clocks,The nervous rats outside the clock,-7.760507583618164,-9.510507583618164,-8.48820686340332,-5.113206386566162,-7.429311275482178,-5.679311275482178,
train,0,7,1,The quiet shark past the plants,The quiet sharks past the plant,-17.31805992126465,-18.63055992126465,-17.0849666595459,-16.0849666595459,-16.125635147094727,-15.375635147094727,
train,0,7,1,The bright kitten past the signs,The bright kittens past the sign,-9.506747245788574,-11.194247245788574,-9.158867835998535,-7.783867359161377,-8.651854515075684,-7.651854038238525,
train,0,7,1,The quiet dog around the dams,The quiet dogs around the dam,-5.455610752105713,-7.580610752105713,-7.457016468048096,-3.2070164680480957,-8.198860168457031,-4.698860168457031,
train,0,7,1,The small frog outside the windows,The small frogs outside the window,-10.845329284667969,-12.907829284667969,-14.654144287109375,-11.091644287109375,-15.311079025268555,-12.186079025268555,
train,0,7,1,The small whale outside the stools,The small whales outside the stool,-15.095656394958496,-17.40815544128418,-16.780696868896484,-14.218196868896484,-16.897598266601562,-15.147598266601562,
train,0,7,1,The nervous frog beneath the chains,The nervous frogs beneath the chain,-14.77454948425293,-16.27454948425293,-11.247264862060547,-10.872264862060547,-12.188282012939453,-11.938282012939453,
