split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The timid cow,The timid cows,-13.745416641235352,-15.120416641235352,-17.4676456451416,-12.155146598815918,-14.461160659790039,-11.836160659790039,128
train,1,The timid cows,The timid cow,-12.155146598815918,-17.4676456451416,-15.120416641235352,-13.745416641235352,-14.643954277038574,-14.831454277038574,128
train,0,The small dog,The small dogs,-3.1642987728118896,-11.164299011230469,-8.510852813720703,-3.1358532905578613,-6.185611724853516,-3.3106117248535156,128
train,1,The small dogs,The small dog,-3.1358532905578613,-8.510852813720703,-11.164299011230469,-3.1642987728118896,-6.959123611450195,-3.584123373031616,128
train,0,The calm doe,The calm does,-6.69146203994751,-12.253961563110352,-17.71797752380371,-14.655476570129395,-16.665998458862305,-14.290997505187988,128
train,1,The calm does,The calm doe,-14.655476570129395,-17.71797752380371,-12.253961563110352,-6.69146203994751,-13.835368156433105,-11.147868156433105,128
train,0,The timid doe,The timid does,-7.58407735824585,-12.709076881408691,-20.58835792541504,-17.83835792541504,-20.208953857421875,-17.958953857421875,128
train,1,The timid does,The timid doe,-17.83835792541504,-20.58835792541504,-12.709076881408691,-7.58407735824585,-12.817806243896484,-8.942806243896484,128
train,0,The nervous bat,The nervous bats,-14.343146324157715,-14.905646324157715,-15.252890586853027,-13.440390586853027,-15.112516403198242,-14.112516403198242,128
train,1,The nervous bats,The nervous bat,-13.440390586853027,-15.252890586853027,-14.905646324157715,-14.343146324157715,-14.544171333312988,-14.544171333312988,128
train,0,The small doe,The small does,-12.75547981262207,-15.38047981262207,-17.602527618408203,-15.227527618408203,-17.439346313476562,-15.564347267150879,128
train,1,The small does,The small doe,-15.227527618408203,-17.602527618408203,-15.38047981262207,-12.75547981262207,-15.59271240234375,-14.65521240234375,128
train,0,The sleepy pup,The sleepy pups,-13.588945388793945,-16.901445388793945,-19.01868438720703,-13.143684387207031,-17.025678634643555,-13.400677680969238,128
train,1,The sleepy pups,The sleepy pup,-13.143684387207031,-19.01868438720703,-16.901445388793945,-13.588945388793945,-14.390244483947754,-14.952744483947754,128
train,0,The bright frog,The bright frogs,-16.320371627807617,-19.820371627807617,-19.11663246154785,-16.05413246154785,-17.432445526123047,-16.744945526123047,128
train,1,The bright frogs,The bright frog,-16.05413246154785,-19.11663246154785,-19.820371627807617,-16.320371627807617,-18.93742561340332,-16.62492561340332,128
train,0,The sleepy panda,The sleepy pandas,-12.151262283325195,-17.713762283325195,-13.78925609588623,-10.60175609588623,-13.334053993225098,-11.271553993225098,128
train,1,The sleepy pandas,The sleepy panda,-10.60175609588623,-13.78925609588623,-17.713762283325195,-12.151262283325195,-13.85509204864502,-12.48009204864502,128
train,0,The fuzzy horse,The fuzzy horses,-2.279146909713745,-10.404147148132324,-7.000341415405273,-3.1253414154052734,-5.038295269012451,-4.163295269012451,128
train,1,The fuzzy horses,The fuzzy horse,-3.1253414154052734,-7.000341415405273,-10.404147148132324,-2.279146909713745,-4.592866897583008,-3.342866897583008,128
train,0,The fuzzy cock,The fuzzy cocks,-7.981379985809326,-15.168879508972168,-3.5862700939178467,-2.4612700939178467,-2.9095499515533447,-3.5345499515533447,128
train,1,The fuzzy cocks,The fuzzy cock,-2.4612700939178467,-3.5862700939178467,-15.168879508972168,-7.981379985809326,-13.970626831054688,-9.033126831054688,128
train,0,The bright rat,The bright rats,-2.109563112258911,-9.359562873840332,-6.345231533050537,-1.970231294631958,-5.098815441131592,-2.4738152027130127,128
train,1,The bright rats,The bright rat,-1.970231294631958,-6.345231533050537,-9.359562873840332,-2.109563112258911,-3.6437065601348877,-2.1437065601348877,128
train,0,The calm cock,The calm cocks,-5.655037879943848,-13.655037879943848,-4.540901184082031,-2.1659014225006104,-3.799443244934082,-3.924443244934082,128
train,1,The calm cocks,The calm cock,-2.1659014225006104,-4.540901184082031,-13.655037879943848,-5.655037879943848,-11.521003723144531,-6.5835041999816895,128
train,0,The sleepy dolphin,The sleepy dolphins,-1.754559874534607,-10.754559516906738,-7.8422064781188965,-1.092206597328186,-5.211058616638184,-1.336058497428894,128
train,1,The sleepy dolphins,The sleepy dolphin,-1.092206597328186,-7.8422064781188965,-10.754559516906738,-1.754559874534607,-4.859270095825195,-2.6092700958251953,128
train,0,The sleepy horse,The sleepy horses,-14.22249698638916,-15.09749698638916,-16.821979522705078,-15.446980476379395,-16.407249450683594,-16.094749450683594,128
train,1,The sleepy horses,The sleepy horse,-15.446980476379395,-16.821979522705078,-15.09749698638916,-14.22249698638916,-14.613412857055664,-15.113412857055664,128
train,0,The calm shark,The calm sharks,-13.226431846618652,-19.038930892944336,-16.740694046020508,-12.303194999694824,-15.147478103637695,-12.897478103637695,128
train,1,The calm sharks,The calm shark,-12.303194999694824,-16.740694046020508,-19.038930892944336,-13.226431846618652,-15.105733871459961,-14.980733871459961,128
train,0,The slender frog,The slender frogs,-12.42502498626709,-16.675025939941406,-17.956069946289062,-13.393569946289062,-15.151877403259277,-13.651877403259277,128
train,1,The slender frogs,The slender frog,-13.393569946289062,-17.956069946289062,-16.675025939941406,-12.42502498626709,-15.75809097290039,-13.13309097290039,128
train,0,The small shark,The small sharks,-13.541287422180176,-17.16628646850586,-17.202342987060547,-13.952343940734863,-15.93032455444336,-13.74282455444336,128
train,1,The small sharks,The small shark,-13.952343940734863,-17.202342987060547,-17.16628646850586,-13.541287422180176,-14.774979591369629,-14.899979591369629,128
train,0,The nervous dog,The nervous dogs,-2.9605119228363037,-10.585512161254883,-5.967069625854492,-2.342069625854492,-4.913813591003418,-3.038813352584839,128
train,1,The nervous dogs,The nervous dog,-2.342069625854492,-5.967069625854492,-10.585512161254883,-2.9605119228363037,-5.345416069030762,-3.3454160690307617,128
train,0,The small monitor,The small monitors,-14.193784713745117,-16.131284713745117,-16.872209548950195,-13.997210502624512,-16.34929084777832,-14.16179084777832,128
train,1,The small monitors,The small monitor,-13.997210502624512,-16.872209548950195,-16.131284713745117,-14.193784713745117,-14.974193572998047,-14.661693572998047,128
train,0,The slender horse,The slender horses,-15.536385536193848,-19.50513458251953,-18.847143173217773,-15.534643173217773,-16.30424690246582,-16.11674690246582,128
train,1,The slender horses,The slender horse,-15.534643173217773,-18.847143173217773,-19.50513458251953,-15.536385536193848,-17.45758056640625,-15.77008056640625,128
