split,inverse,eval_input,counterfactual_input,clean_logp_A,clean_logp_B,complement_ablation_logp_A,complement_ablation_logp_B,circuit_ablation_logp_A,circuit_ablation_logp_B,all_ablation_logp_A,all_ablation_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.0464906692504883,-10.171490669250488,-3.0062928199768066,-7.506292819976807,-2.0802297592163086,-10.142729759216309,-3.237452507019043,-7.612452507019043,16
train,1,The sleepy bats,The sleepy bat,-1.76617431640625,-8.45367431640625,-2.153965950012207,-6.403965950012207,-1.8552565574645996,-8.355257034301758,-2.004666805267334,-6.254666805267334,16
train,0,The fuzzy frog,The fuzzy frogs,-12.373226165771484,-15.185726165771484,-13.871942520141602,-15.496942520141602,-12.453730583190918,-14.953730583190918,-13.651841163635254,-15.464341163635254,16
train,1,The fuzzy frogs,The fuzzy frog,-11.707802772521973,-15.832802772521973,-11.582029342651367,-14.769529342651367,-11.240446090698242,-15.740446090698242,-11.628877639770508,-14.441377639770508,16
train,0,The bright shark,The bright sharks,-9.019481658935547,-11.706981658935547,-10.162033081054688,-12.412033081054688,-9.085750579833984,-11.585750579833984,-10.205327033996582,-12.517827033996582,16
train,1,The bright sharks,The bright shark,-9.171207427978516,-11.733707427978516,-10.005682945251465,-11.880682945251465,-9.593093872070312,-11.843093872070312,-10.441740989685059,-11.816740989685059,16
train,0,The small bat,The small bats,-8.144024848937988,-14.706524848937988,-8.615328788757324,-13.677828788757324,-8.249610900878906,-13.812110900878906,-8.687732696533203,-13.500232696533203,16
train,1,The small bats,The small bat,-7.596708297729492,-13.221708297729492,-8.021666526794434,-12.146666526794434,-6.801467418670654,-13.051467895507812,-7.861886978149414,-12.049386978149414,16
train,0,The bright chick,The bright chicks,-15.253191947937012,-17.190692901611328,-15.126884460449219,-16.00188446044922,-15.581171035766602,-17.0186710357666,-15.11808967590332,-16.05558967590332,16
train,1,The bright chicks,The bright chick,-15.0490140914917,-16.955263137817383,-14.655542373657227,-16.280542373657227,-15.26458740234375,-17.10833740234375,-14.9097318649292,-16.159730911254883,16
train,0,The nervous panda,The nervous pandas,-12.229968070983887,-13.292468070983887,-12.17878246307373,-12.92878246307373,-12.161359786987305,-13.348859786987305,-12.064534187316895,-12.814534187316895,16
train,1,The nervous pandas,The nervous panda,-12.117985725402832,-14.242985725402832,-10.988292694091797,-13.863292694091797,-13.353135108947754,-14.415635108947754,-11.717606544494629,-13.717606544494629,16
train,0,The slender turtle,The slender turtles,-12.91177749633789,-16.72427749633789,-12.869978904724121,-16.369979858398438,-13.548099517822266,-16.298099517822266,-13.253860473632812,-16.066360473632812,16
train,1,The slender turtles,The slender turtle,-13.880208015441895,-16.817707061767578,-12.888080596923828,-15.575580596923828,-14.017302513122559,-16.767303466796875,-12.807380676269531,-15.619880676269531,16
