split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The fuzzy monitor past the rocks beneath the chairs,The fuzzy monitors past the rock beneath the chair,-13.280416488647461,-17.28041648864746,-16.852855682373047,-15.602856636047363,-16.153663635253906,-17.091163635253906,128
train,1,The fuzzy monitors past the rock beneath the chair,The fuzzy monitor past the rocks beneath the chairs,-15.602856636047363,-16.852855682373047,-17.28041648864746,-13.280416488647461,-14.36510181427002,-14.61510181427002,128
train,0,The slender monitor beneath the logs around the columns,The slender monitors beneath the log around the column,-2.77978515625,-5.90478515625,-6.491155624389648,-1.9911555051803589,-4.201033592224121,-3.201033592224121,128
train,1,The slender monitors beneath the log around the column,The slender monitor beneath the logs around the columns,-1.9911555051803589,-6.491155624389648,-5.90478515625,-2.77978515625,-2.7613396644592285,-3.7613396644592285,128
train,0,The timid panda past the barrels beneath the statues,The timid pandas past the barrel beneath the statue,-7.778036117553711,-9.778036117553711,-9.915512084960938,-8.665512084960938,-9.404168128967285,-11.404168128967285,128
train,1,The timid pandas past the barrel beneath the statue,The timid panda past the barrels beneath the statues,-8.665512084960938,-9.915512084960938,-9.778036117553711,-7.778036117553711,-7.908138275146484,-8.658138275146484,128
train,0,The fuzzy lion behind the crates past the barrels,The fuzzy lions behind the crate past the barrel,-17.151636123657227,-19.714136123657227,-18.23967933654785,-17.02092933654785,-17.76230239868164,-18.51230239868164,128
train,1,The fuzzy lions behind the crate past the barrel,The fuzzy lion behind the crates past the barrels,-17.02092933654785,-18.23967933654785,-19.714136123657227,-17.151636123657227,-17.647354125976562,-17.834854125976562,128
train,0,The slender shark outside the pots behind the pans,The slender sharks outside the pot behind the pan,-4.455977439880371,-9.205977439880371,-5.221696853637695,-4.221696853637695,-4.0011796951293945,-7.7511796951293945,128
train,1,The slender sharks outside the pot behind the pan,The slender shark outside the pots behind the pans,-4.221696853637695,-5.221696853637695,-9.205977439880371,-4.455977439880371,-4.856185436248779,-5.481185436248779,128
train,0,The calm kitten around the columns outside the towers,The calm kittens around the column outside the tower,-5.278263568878174,-9.590763092041016,-6.090693950653076,-3.340693950653076,-4.521246910095215,-5.896246910095215,128
train,1,The calm kittens around the column outside the tower,The calm kitten around the columns outside the towers,-3.340693950653076,-6.090693950653076,-9.590763092041016,-5.278263568878174,-5.344936847686768,-5.969936847686768,128
train,0,The nervous rat outside the clocks behind the plants,The nervous rats outside the clock behind the plant,-8.753806114196777,-12.816306114196777,-10.147856712341309,-6.397856712341309,-8.26109790802002,-8.88609790802002,128
train,1,The nervous rats outside the clock behind the plant,The nervous rat outside the clocks behind the plants,-6.397856712341309,-10.147856712341309,-12.816306114196777,-8.753806114196777,-8.131415367126465,-9.756415367126465,128
train,0,The small rabbit beneath the boilers around the tanks,The small rabbits beneath the boiler around the tank,-13.095900535583496,-16.220901489257812,-16.749616622924805,-13.905866622924805,-14.764716148376465,-14.952216148376465,128
train,1,The small rabbits beneath the boiler around the tank,The small rabbit beneath the boilers around the tanks,-13.905866622924805,-16.749616622924805,-16.220901489257812,-13.095900535583496,-13.71499252319336,-14.33999252319336,128
train,0,The quiet chick outside the pipes behind the valves,The quiet chicks outside the pipe behind the valve,-14.074052810668945,-15.074052810668945,-14.232158660888672,-11.607158660888672,-13.657437324523926,-12.469937324523926,128
train,1,The quiet chicks outside the pipe behind the valve,The quiet chick outside the pipes behind the valves,-11.607158660888672,-14.232158660888672,-15.074052810668945,-14.074052810668945,-13.6577787399292,-14.6577787399292,128
train,0,The sleepy whale around the columns outside the towers,The sleepy whales around the column outside the tower,-15.005227088928223,-15.817727088928223,-15.49335765838623,-12.68085765838623,-14.998013496398926,-14.123013496398926,128
train,1,The sleepy whales around the column outside the tower,The sleepy whale around the columns outside the towers,-12.68085765838623,-15.49335765838623,-15.817727088928223,-15.005227088928223,-13.62353229522705,-15.31103229522705,128
train,0,The sleepy pup beneath the milestones around the thresholds,The sleepy pups beneath the milestone around the threshold,-15.267800331115723,-16.01780128479004,-18.100494384765625,-13.194243431091309,-16.548574447631836,-13.95482349395752,128
train,1,The sleepy pups beneath the milestone around the threshold,The sleepy pup beneath the milestones around the thresholds,-13.194243431091309,-18.100494384765625,-16.01780128479004,-15.267800331115723,-14.2352876663208,-16.547786712646484,128
train,0,The nervous rabbit behind the windows past the crates,The nervous rabbits behind the window past the crate,-16.992271423339844,-18.554771423339844,-17.69869041442871,-15.886191368103027,-17.19707489013672,-17.57207489013672,128
train,1,The nervous rabbits behind the window past the crate,The nervous rabbit behind the windows past the crates,-15.886191368103027,-17.69869041442871,-18.554771423339844,-16.992271423339844,-16.721378326416016,-17.565128326416016,128
train,0,The quiet dog past the barrels beneath the statues,The quiet dogs past the barrel beneath the statue,-17.014665603637695,-18.389665603637695,-17.120908737182617,-16.120908737182617,-16.616424560546875,-16.866424560546875,128
train,1,The quiet dogs past the barrel beneath the statue,The quiet dog past the barrels beneath the statues,-16.120908737182617,-17.120908737182617,-18.389665603637695,-17.014665603637695,-17.455753326416016,-17.455753326416016,128
train,0,The quiet dolphin beneath the chairs around the carts,The quiet dolphins beneath the chair around the cart,-15.09811019897461,-15.66061019897461,-16.785762786865234,-15.379511833190918,-16.453903198242188,-15.922653198242188,128
train,1,The quiet dolphins beneath the chair around the cart,The quiet dolphin beneath the chairs around the carts,-15.379511833190918,-16.785762786865234,-15.66061019897461,-15.09811019897461,-14.682225227355957,-16.119726181030273,128
train,0,The timid cow outside the tables behind the houses,The timid cows outside the table behind the house,-14.020838737487793,-15.770838737487793,-15.828299522399902,-13.390799522399902,-15.54837417602539,-14.67337417602539,128
train,1,The timid cows outside the table behind the house,The timid cow outside the tables behind the houses,-13.390799522399902,-15.828299522399902,-15.770838737487793,-14.020838737487793,-13.782204627990723,-15.344704627990723,128
train,0,The small whale around the tanks outside the pipes,The small whales around the tank outside the pipe,-5.768820285797119,-9.393819808959961,-6.723243713378906,-2.8482437133789062,-4.941359519958496,-5.441359519958496,128
train,1,The small whales around the tank outside the pipe,The small whale around the tanks outside the pipes,-2.8482437133789062,-6.723243713378906,-9.393819808959961,-5.768820285797119,-4.200186729431152,-6.200186729431152,128
train,0,The nervous shark outside the pipes behind the valves,The nervous sharks outside the pipe behind the valve,-7.139904022216797,-10.514904022216797,-7.8250603675842285,-4.8250603675842285,-6.295288562774658,-6.920288562774658,128
train,1,The nervous sharks outside the pipe behind the valve,The nervous shark outside the pipes behind the valves,-4.8250603675842285,-7.8250603675842285,-10.514904022216797,-7.139904022216797,-7.141843795776367,-8.391843795776367,128
train,0,The sleepy monitor around the belts outside the piles,The sleepy monitors around the belt outside the pile,-6.030517578125,-7.280517578125,-8.595808982849121,-2.9083094596862793,-5.982478618621826,-4.107478618621826,128
train,1,The sleepy monitors around the belt outside the pile,The sleepy monitor around the belts outside the piles,-2.9083094596862793,-8.595808982849121,-7.280517578125,-6.030517578125,-4.8688483238220215,-7.7438483238220215,128
train,0,The bright panda outside the benches behind the windows,The bright pandas outside the bench behind the window,-4.6937479972839355,-7.5687479972839355,-7.77947473526001,-3.4044744968414307,-5.206275463104248,-4.956275463104248,128
train,1,The bright pandas outside the bench behind the window,The bright panda outside the benches behind the windows,-3.4044744968414307,-7.77947473526001,-7.5687479972839355,-4.6937479972839355,-4.714737415313721,-5.964737415313721,128
train,0,The nervous chick past the screws beneath the boilers,The nervous chicks past the screw beneath the boiler,-7.758946418762207,-10.758946418762207,-7.496773719787598,-6.496773719787598,-6.605498313903809,-7.855498313903809,128
train,1,The nervous chicks past the screw beneath the boiler,The nervous chick past the screws beneath the boilers,-6.496773719787598,-7.496773719787598,-10.758946418762207,-7.758946418762207,-8.636537551879883,-8.386537551879883,128
train,0,The small dog beneath the trenches around the dams,The small dogs beneath the trench around the dam,-4.0680365562438965,-8.068036079406738,-6.787449836730957,-1.9124499559402466,-4.074236869812012,-3.1992366313934326,128
train,1,The small dogs beneath the trench around the dam,The small dog beneath the trenches around the dams,-1.9124499559402466,-6.787449836730957,-8.068036079406738,-4.0680365562438965,-4.256394386291504,-5.631394386291504,128
train,0,The nervous rabbit beneath the chairs around the carts,The nervous rabbits beneath the chair around the cart,-5.043386936187744,-9.043386459350586,-7.653738975524902,-3.0287387371063232,-4.594438076019287,-5.219438076019287,128
train,1,The nervous rabbits beneath the chair around the cart,The nervous rabbit beneath the chairs around the carts,-3.0287387371063232,-7.653738975524902,-9.043386459350586,-5.043386936187744,-4.861729621887207,-6.486729621887207,128
train,0,The slender frog around the towers outside the cabins,The slender frogs around the tower outside the cabin,-6.188460826873779,-9.313461303710938,-7.541083335876465,-2.6660830974578857,-5.153623104095459,-4.153623104095459,128
train,1,The slender frogs around the tower outside the cabin,The slender frog around the towers outside the cabins,-2.6660830974578857,-7.541083335876465,-9.313461303710938,-6.188460826873779,-4.401730060577393,-6.901730060577393,128
train,0,The bright bat around the columns outside the towers,The bright bats around the column outside the tower,-3.818711280822754,-6.818711280822754,-4.30385684967041,-2.30385684967041,-2.732262134552002,-4.607262134552002,128
train,1,The bright bats around the column outside the tower,The bright bat around the columns outside the towers,-2.30385684967041,-4.30385684967041,-6.818711280822754,-3.818711280822754,-3.5728378295898438,-4.572837829589844,128
train,0,The timid rat around the benches outside the windows,The timid rats around the bench outside the window,-15.650279998779297,-17.306529998779297,-14.05964469909668,-10.12214469909668,-12.506978034973145,-11.381978034973145,128
train,1,The timid rats around the bench outside the window,The timid rat around the benches outside the windows,-10.12214469909668,-14.05964469909668,-17.306529998779297,-15.650279998779297,-14.699484825134277,-15.574484825134277,128
train,0,The quiet rat beneath the columns around the towers,The quiet rats beneath the column around the tower,-5.1167192459106445,-9.116719245910645,-7.3871307373046875,-4.3871307373046875,-5.406618118286133,-6.156618118286133,128
train,1,The quiet rats beneath the column around the tower,The quiet rat beneath the columns around the towers,-4.3871307373046875,-7.3871307373046875,-9.116719245910645,-5.1167192459106445,-5.5238728523254395,-5.8988728523254395,128
train,0,The small kit outside the piles behind the rushes,The small kits outside the pile behind the rush,-3.9150032997131348,-7.415003299713135,-7.038671970367432,-6.413671970367432,-5.895415306091309,-8.145415306091309,128
train,1,The small kits outside the pile behind the rush,The small kit outside the piles behind the rushes,-6.413671970367432,-7.038671970367432,-7.415003299713135,-3.9150032997131348,-4.246914386749268,-4.121914386749268,128
train,0,The bright shark behind the valves past the cables,The bright sharks behind the valve past the cable,-19.447513580322266,-20.385013580322266,-19.40077018737793,-18.55702018737793,-19.31351661682129,-19.53226661682129,128
train,1,The bright sharks behind the valve past the cable,The bright shark behind the valves past the cables,-18.55702018737793,-19.40077018737793,-20.385013580322266,-19.447513580322266,-19.198678970336914,-19.948678970336914,128
train,0,The nervous panda outside the clocks behind the plants,The nervous pandas outside the clock behind the plant,-17.814611434936523,-20.939611434936523,-18.915786743164062,-17.947036743164062,-18.316200256347656,-19.691200256347656,128
train,1,The nervous pandas outside the clock behind the plant,The nervous panda outside the clocks behind the plants,-17.947036743164062,-18.915786743164062,-20.939611434936523,-17.814611434936523,-19.12749481201172,-19.12749481201172,128
train,0,The slender dolphin past the logs beneath the columns,The slender dolphins past the log beneath the column,-14.699918746948242,-16.762418746948242,-17.013303756713867,-14.51330280303955,-15.947080612182617,-15.822080612182617,128
train,1,The slender dolphins past the log beneath the column,The slender dolphin past the logs beneath the columns,-14.51330280303955,-17.013303756713867,-16.762418746948242,-14.699918746948242,-14.388753890991211,-16.63875389099121,128
train,0,The fuzzy horse past the vines beneath the trenches,The fuzzy horses past the vine beneath the trench,-8.883038520812988,-12.070538520812988,-8.535212516784668,-8.160212516784668,-8.272308349609375,-10.084808349609375,128
train,1,The fuzzy horses past the vine beneath the trench,The fuzzy horse past the vines beneath the trenches,-8.160212516784668,-8.535212516784668,-12.070538520812988,-8.883038520812988,-9.761917114257812,-9.136917114257812,128
train,0,The calm lion around the tanks outside the pipes,The calm lions around the tank outside the pipe,-6.283946990966797,-9.283946990966797,-6.883731842041016,-4.633731842041016,-6.179386138916016,-6.929386138916016,128
train,1,The calm lions around the tank outside the pipe,The calm lion around the tanks outside the pipes,-4.633731842041016,-6.883731842041016,-9.283946990966797,-6.283946990966797,-5.587423801422119,-6.462423801422119,128
