split,inverse,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,n_nodes
train,0,The sleepy bat,The sleepy bats,-2.173552989959717,-10.298552513122559,-8.476999282836914,-1.789499282836914,-2.982120990753174,-3.357120990753174,128
train,1,The sleepy bats,The sleepy bat,-1.789499282836914,-8.476999282836914,-10.298552513122559,-2.173552989959717,-3.699888229370117,-7.199888229370117,128
train,0,The fuzzy frog,The fuzzy frogs,-12.806564331054688,-15.619064331054688,-15.99099349975586,-11.86599349975586,-12.957174301147461,-12.707174301147461,128
train,1,The fuzzy frogs,The fuzzy frog,-11.86599349975586,-15.99099349975586,-15.619064331054688,-12.806564331054688,-14.058685302734375,-15.121185302734375,128
train,0,The bright shark,The bright sharks,-8.551687240600586,-11.239187240600586,-11.682598114013672,-9.120098114013672,-9.463074684143066,-10.963074684143066,128
train,1,The bright sharks,The bright shark,-9.120098114013672,-11.682598114013672,-11.239187240600586,-8.551687240600586,-9.690932273864746,-10.690932273864746,128
train,0,The small bat,The small bats,-8.155167579650879,-14.717667579650879,-13.245847702026367,-7.620847225189209,-8.232572555541992,-10.170072555541992,128
train,1,The small bats,The small bat,-7.620847225189209,-13.245847702026367,-14.717667579650879,-8.155167579650879,-8.64354419708252,-11.26854419708252,128
train,0,The bright chick,The bright chicks,-15.051506996154785,-16.9890079498291,-16.521270751953125,-14.615020751953125,-15.276935577392578,-15.214435577392578,128
train,1,The bright chicks,The bright chick,-14.615020751953125,-16.521270751953125,-16.9890079498291,-15.051506996154785,-16.66844940185547,-17.41844940185547,128
train,0,The nervous panda,The nervous pandas,-11.44411563873291,-12.50661563873291,-13.874654769897461,-11.749654769897461,-12.543662071228027,-12.231162071228027,128
train,1,The nervous pandas,The nervous panda,-11.749654769897461,-13.874654769897461,-12.50661563873291,-11.44411563873291,-11.563028335571289,-12.688028335571289,128
train,0,The slender turtle,The slender turtles,-12.395606994628906,-16.208106994628906,-16.627195358276367,-13.68969440460205,-13.741486549377441,-13.803986549377441,128
train,1,The slender turtles,The slender turtle,-13.68969440460205,-16.627195358276367,-16.208106994628906,-12.395606994628906,-14.551346778869629,-15.863846778869629,128
train,0,The quiet turtle,The quiet turtles,-3.591623306274414,-11.466623306274414,-8.213756561279297,-2.963757038116455,-4.404768943786621,-4.779768943786621,128
train,1,The quiet turtles,The quiet turtle,-2.963757038116455,-8.213756561279297,-11.466623306274414,-3.591623306274414,-4.671546936035156,-6.921546936035156,128
