split,inverse,tok,layer,source_input,base_input,source_logp_A,source_logp_B,base_logp_A,base_logp_B,base_intervention_logp_A,base_intervention_logp_B,error
train,0,13,1,The calm pup around the belts outside the piles behind the rushes,The calm pups around the belt outside the pile behind the rush,-15.931774139404297,-18.369274139404297,-17.621938705444336,-17.309438705444336,-17.77760887145996,-17.49635887145996,
train,1,13,1,The calm pups around the belt outside the pile behind the rush,The calm pup around the belts outside the piles behind the rushes,-17.309438705444336,-17.621938705444336,-18.369274139404297,-15.931774139404297,-18.33979606628418,-15.90229606628418,
train,0,13,1,The slender cow outside the piles behind the rushes past the vines,The slender cows outside the pile behind the rush past the vine,-19.21426010131836,-19.40176010131836,-17.293081283569336,-15.355581283569336,-17.33502960205078,-15.272530555725098,
train,1,13,1,The slender cows outside the pile behind the rush past the vine,The slender cow outside the piles behind the rushes past the vines,-15.355581283569336,-17.293081283569336,-19.40176010131836,-19.21426010131836,-19.43383026123047,-19.18383026123047,
train,0,13,1,The quiet panda past the screws beneath the boilers around the tanks,The quiet pandas past the screw beneath the boiler around the tank,-1.6831607818603516,-8.308160781860352,-4.714788436889648,-4.214788436889648,-4.542516708374023,-3.9175169467926025,
train,1,13,1,The quiet pandas past the screw beneath the boiler around the tank,The quiet panda past the screws beneath the boilers around the tanks,-4.214788436889648,-4.714788436889648,-8.308160781860352,-1.6831607818603516,-8.376465797424316,-2.0014655590057373,
train,0,13,1,The fuzzy lion outside the pots behind the pans past the cars,The fuzzy lions outside the pot behind the pan past the car,-1.8503203392028809,-8.100320816040039,-4.206148624420166,-3.331148386001587,-4.190023422241211,-3.440023422241211,
train,1,13,1,The fuzzy lions outside the pot behind the pan past the car,The fuzzy lion outside the pots behind the pans past the cars,-3.331148386001587,-4.206148624420166,-8.100320816040039,-1.8503203392028809,-8.20004653930664,-1.8250470161437988,
train,0,13,1,The slender kitten behind the houses past the rocks beneath the chairs,The slender kittens behind the house past the rock beneath the chair,-1.9420667886734009,-6.942066669464111,-4.322275161743164,-1.4472752809524536,-4.200379371643066,-1.4503791332244873,
train,1,13,1,The slender kittens behind the house past the rock beneath the chair,The slender kitten behind the houses past the rocks beneath the chairs,-1.4472752809524536,-4.322275161743164,-6.942066669464111,-1.9420667886734009,-6.832855701446533,-1.9578557014465332,
train,0,13,1,The sleepy rat around the towers outside the cabins behind the signs,The sleepy rats around the tower outside the cabin behind the sign,-2.9338698387145996,-5.5588698387146,-5.520822525024414,-4.520822525024414,-5.510121822357178,-4.635121822357178,
train,1,13,1,The sleepy rats around the tower outside the cabin behind the sign,The sleepy rat around the towers outside the cabins behind the signs,-4.520822525024414,-5.520822525024414,-5.5588698387146,-2.9338698387145996,-5.471194267272949,-2.84619402885437,
train,0,13,1,The slender whale past the logs beneath the columns around the towers,The slender whales past the log beneath the column around the tower,-13.601794242858887,-15.289294242858887,-14.62059497833252,-12.12059497833252,-14.688310623168945,-12.250810623168945,
train,1,13,1,The slender whales past the log beneath the column around the tower,The slender whale past the logs beneath the columns around the towers,-12.12059497833252,-14.62059497833252,-15.289294242858887,-13.601794242858887,-15.118451118469238,-13.555951118469238,
train,0,13,1,The small dolphin beneath the boilers around the tanks outside the pipes,The small dolphins beneath the boiler around the tank outside the pipe,-12.741742134094238,-13.804242134094238,-13.026144981384277,-12.026144981384277,-12.987382888793945,-12.049882888793945,
train,1,13,1,The small dolphins beneath the boiler around the tank outside the pipe,The small dolphin beneath the boilers around the tanks outside the pipes,-12.026144981384277,-13.026144981384277,-13.804242134094238,-12.741742134094238,-13.79287052154541,-12.73037052154541,
train,0,13,1,The sleepy dolphin beneath the boilers around the tanks outside the pipes,The sleepy dolphins beneath the boiler around the tank outside the pipe,-2.651231050491333,-7.026230812072754,-3.891613483428955,-3.641613483428955,-3.8539514541625977,-3.6039514541625977,
train,1,13,1,The sleepy dolphins beneath the boiler around the tank outside the pipe,The sleepy dolphin beneath the boilers around the tanks outside the pipes,-3.641613483428955,-3.891613483428955,-7.026230812072754,-2.651231050491333,-7.049557685852051,-2.549557685852051,
train,0,13,1,The nervous lion behind the rocks past the chairs beneath the carts,The nervous lions behind the rock past the chair beneath the cart,-19.20193862915039,-20.20193862915039,-23.571117401123047,-21.133617401123047,-23.675077438354492,-21.237577438354492,
train,1,13,1,The nervous lions behind the rock past the chair beneath the cart,The nervous lion behind the rocks past the chairs beneath the carts,-21.133617401123047,-23.571117401123047,-20.20193862915039,-19.20193862915039,-20.06456184387207,-19.12706184387207,
train,0,13,1,The timid pup past the screws beneath the boilers around the tanks,The timid pups past the screw beneath the boiler around the tank,-15.716355323791504,-16.841354370117188,-16.010883331298828,-14.198383331298828,-16.016172409057617,-14.078672409057617,
train,1,13,1,The timid pups past the screw beneath the boiler around the tank,The timid pup past the screws beneath the boilers around the tanks,-14.198383331298828,-16.010883331298828,-16.841354370117188,-15.716355323791504,-16.927078247070312,-15.802078247070312,
train,0,13,1,The slender shark outside the pots behind the pans past the cars,The slender sharks outside the pot behind the pan past the car,-1.290854811668396,-7.7908549308776855,-3.341550350189209,-2.216550350189209,-3.2793192863464355,-2.2793192863464355,
